出表日期,報告年度,公司代號,公司名稱,資訊外洩事件數量,與個資相關的資訊外洩事件占比,因資訊外洩事件而受影響的顧客數(人),date
1150513,113,6168,宏齊,N/A,N/A,N/A,2026-05-17
1150513,113,6176,瑞儀,N/A,N/A,N/A,2026-05-17
1150513,113,6177,達麗,0,0.00%,0,2026-05-17
1150513,113,6183,關貿,0,0.00%,0,2026-05-17
1150513,113,6189,豐藝,0,0.00%,0,2026-05-17
1150513,113,6191,精成科,N/A,N/A,N/A,2026-05-17
1150513,113,6192,巨路,0,0.00%,0,2026-05-17
1150513,113,6196,帆宣,N/A,N/A,N/A,2026-05-17
1150513,113,6197,佳必琪,0,0.00%,0,2026-05-17
1150513,113,6201,亞弘電,0,0.00%,0,2026-05-17
1150513,113,6202,盛群,1,100.00%,0,2026-05-17
1150513,113,6209,今國光,N/A,N/A,N/A,2026-05-17
1150513,113,6213,聯茂,0,0.00%,0,2026-05-17
1150513,113,6214,精誠,0,0.00%,0,2026-05-17
1150513,113,6224,聚鼎,0,0.00%,0,2026-05-17
1150513,113,6226,光鼎,N/A,N/A,N/A,2026-05-17
1150513,113,6230,尼得科超眾,0,0.00%,0,2026-05-17
1150513,113,6235,華孚,N/A,N/A,N/A,2026-05-17
1150513,113,6239,力成,0,0.00%,0,2026-05-17
1150513,113,6243,迅杰,0,0.00%,0,2026-05-17
1150513,113,6257,矽格,0,0.00%,0,2026-05-17
1150513,113,6271,同欣電,0,0.00%,0,2026-05-17
1150513,113,6277,宏正,N/A,N/A,N/A,2026-05-17
1150513,113,6281,全國電,N/A,N/A,N/A,2026-05-17
1150513,113,6282,康舒,0,0.00%,0,2026-05-17
1150513,113,6283,淳安,N/A,N/A,N/A,2026-05-17
1150513,113,6285,啟碁,0,0.00%,0,2026-05-17
1150513,113,6405,悅城,0,0.00%,0,2026-05-17
1150513,113,6412,群電,0,0.00%,0,2026-05-17
1150513,113,6414,樺漢,N/A,N/A,N/A,2026-05-17
1150513,113,6415,矽力*-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6416,瑞祺電通,N/A,N/A,N/A,2026-05-17
1150513,113,6426,統新,N/A,N/A,N/A,2026-05-17
1150513,113,6431,光麗-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6438,迅得,0,0.00%,0,2026-05-17
1150513,113,6443,元晶,N/A,N/A,N/A,2026-05-17
1150513,113,6446,藥華藥,0,0.00%,0,2026-05-17
1150513,113,6449,鈺邦,N/A,N/A,N/A,2026-05-17
1150513,113,6456,GIS-KY,0,0.00%,0,2026-05-17
1150513,113,6464,台數科,0,0.00%,0,2026-05-17
1150513,113,6472,保瑞,0,0.00%,0,2026-05-17
1150513,113,6477,安集,0,0.00%,0,2026-05-17
1150513,113,6504,南六,0,0.00%,0,2026-05-17
1150513,113,6505,台塑化,N/A,N/A,N/A,2026-05-17
1150513,113,6515,穎崴,N/A,N/A,N/A,2026-05-17
1150513,113,6526,達發,0,0.00%,0,2026-05-17
1150513,113,6531,愛普*,0,0.00%,0,2026-05-17
1150513,113,6533,晶心科,N/A,N/A,N/A,2026-05-17
1150513,113,6534,正瀚-創,0,0.00%,N/A,2026-05-17
1150513,113,6541,泰福-KY,0,0.00%,0,2026-05-17
1150513,113,6550,北極星藥業-KY,0,0.00%,0,2026-05-17
1150513,113,6558,興能高,N/A,N/A,N/A,2026-05-17
1150513,113,6573,虹揚-KY,0,0.00%,0,2026-05-17
1150513,113,6579,研揚,0,0.00%,0,2026-05-17
1150513,113,6581,鋼聯,0,0.00%,0,2026-05-17
1150513,113,6582,申豐,0,0.00%,0,2026-05-17
1150513,113,6585,鼎基,0,0.00%,0,2026-05-17
1150513,113,6589,台康生技,N/A,N/A,N/A,2026-05-17
1150513,113,6591,動力-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6592,和潤企業,0,0.00%,0,2026-05-17
1150513,113,6598,ABC-KY,0,0.00%,0,2026-05-17
1150513,113,6605,帝寶,0,0.00%,0,2026-05-17
1150513,113,6606,建德工業,0,0.00%,0,2026-05-17
1150513,113,6645,金萬林-創,N/A,N/A,N/A,2026-05-17
1150513,113,6655,科定,N/A,N/A,N/A,2026-05-17
1150513,113,6657,華安,N/A,N/A,N/A,2026-05-17
1150513,113,6658,聯策,0,0.00%,0,2026-05-17
1150513,113,6668,中揚光,N/A,N/A,N/A,2026-05-17
1150513,113,6669,緯穎,0,0.00%,0,2026-05-17
1150513,113,6671,三能-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6672,騰輝電子-KY,0,0.00%,0,2026-05-17
1150513,113,6674,鋐寶科技,N/A,N/A,N/A,2026-05-17
1150513,113,6689,伊雲谷,0,0.00%,0,2026-05-17
1150513,113,6691,洋基工程,0,0.00%,0,2026-05-17
1150513,113,6695,芯鼎,0,0.00%,0,2026-05-17
1150513,113,6698,旭暉應材,0,0.00%,0,2026-05-17
1150513,113,6706,惠特,N/A,N/A,N/A,2026-05-17
1150513,113,6715,嘉基,N/A,N/A,N/A,2026-05-17
1150513,113,6719,力智,0,0.00%,0,2026-05-17
1150513,113,6742,澤米,0,0.00%,0,2026-05-17
1150513,113,6753,龍德造船,N/A,N/A,N/A,2026-05-17
1150513,113,6756,威鋒電子,0,0.00%,0,2026-05-17
1150513,113,6757,台灣虎航,N/A,N/A,N/A,2026-05-17
1150513,113,6768,志強-KY,0,0.00%,0,2026-05-17
1150513,113,6776,展碁國際,0,0.00%,0,2026-05-17
1150513,113,6789,采鈺,0,0.00%,0,2026-05-17
1150513,113,6790,永豐實,N/A,N/A,N/A,2026-05-17
1150513,113,6792,詠業,0,0.00%,0,2026-05-17
1150513,113,6794,向榮生技-創,0,0.00%,0,2026-05-17
1150513,113,6796,晉弘,0,0.00%,0,2026-05-17
1150513,113,6799,來頡,0,0.00%,0,2026-05-17
1150513,113,6805,富世達,0,0.00%,0,2026-05-17
1150513,113,6806,森崴能源,0,0.00%,0,2026-05-17
1150513,113,6834,天二科技,N/A,N/A,N/A,2026-05-17
1150513,113,6835,圓裕,0,0.00%,0,2026-05-17
1150513,113,6838,台新藥,0,0.00%,0,2026-05-17
1150513,113,6854,錼創科技-KY創,0,0.00%,0,2026-05-17
1150513,113,6861,睿生光電,0,0.00%,0,2026-05-17
1150513,113,6862,三集瑞-KY,0,0.00%,0,2026-05-17
1150513,113,6863,永道-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6869,雲豹能源,0,0.00%,0,2026-05-17
1150513,113,6873,泓德能源,N/A,N/A,N/A,2026-05-17
1150513,113,6885,全福生技,0,0.00%,0,2026-05-17
1150513,113,6887,寶綠特-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6890,來億-KY,0,0.00%,0,2026-05-17
1150513,113,6901,鑽石投資,N/A,N/A,N/A,2026-05-17
1150513,113,6902,GOGOLOOK-創,N/A,N/A,N/A,2026-05-17
1150513,113,6906,現觀科,0,0.00%,0,2026-05-17
1150513,113,6909,創控,N/A,N/A,N/A,2026-05-17
1150513,113,6914,阜爾運通,0,0.00%,0,2026-05-17
1150513,113,6916,華凌,0,0.00%,0,2026-05-17
1150513,113,6919,康霈*,N/A,N/A,N/A,2026-05-17
1150513,113,6928,攸泰科技,0,0.00%,0,2026-05-17
1150513,113,6933,AMAX-KY,0,N/A,N/A,2026-05-17
1150513,113,6937,天虹,0,N/A,N/A,2026-05-17
1150513,113,6944,兆聯實業,0,0.00%,0,2026-05-17
1150513,113,6949,沛爾生醫-創,N/A,N/A,N/A,2026-05-17
1150513,113,6952,大武山,0,0.00%,0,2026-05-17
1150513,113,6955,邦睿生技-創,0,0.00%,0,2026-05-17
1150513,113,6957,裕慶-KY,0,0.00%,0,2026-05-17
1150513,113,6958,日盛台駿,0,0.00%,0,2026-05-17
1150513,113,6962,奕力-KY,0,0.00%,0,2026-05-17
1150513,113,6965,中傑-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6969,成信實業*-創,0,0.00%,0,2026-05-17
1150513,113,6994,富威電力,0,0.00%,0,2026-05-17
1150513,113,7631,聚賢研發,0,0.00%,0,2026-05-17
1150513,113,7722,LINEPAY,0,0.00%,0,2026-05-17
1150513,113,7732,金興精密,N/A,N/A,N/A,2026-05-17
1150513,113,7736,虎山,N/A,N/A,N/A,2026-05-17
1150513,113,7749,意騰-KY,0,0.00%,0,2026-05-17
1150513,113,7788,松川精密,N/A,N/A,N/A,2026-05-17
1150513,113,8011,台通,N/A,N/A,N/A,2026-05-17
1150513,113,8016,矽創,0,0.00%,0,2026-05-17
1150513,113,8028,昇陽半導體,0,0.00%,0,2026-05-17
1150513,113,8033,雷虎,0,0.00%,0,2026-05-17
1150513,113,8045,達運光電,N/A,N/A,N/A,2026-05-17
1150513,113,8046,南電,N/A,N/A,N/A,2026-05-17
1150513,113,8070,長華*,0,0.00%,0,2026-05-17
1150513,113,8104,錸寶,0,0.00%,0,2026-05-17
1150513,113,8105,凌巨,0,0.00%,0,2026-05-17
1150513,113,8110,華東,0,0.00%,0,2026-05-17
1150513,113,8112,至上,0,0.00%,0,2026-05-17
1150513,113,8114,振樺電,N/A,N/A,N/A,2026-05-17
1150513,113,8131,福懋科,0,0.00%,N/A,2026-05-17
1150513,113,8150,南茂,N/A,N/A,N/A,2026-05-17
1150513,113,8201,無敵,0,0.00%,0,2026-05-17
1150513,113,8210,勤誠,0,0.00%,0,2026-05-17
1150513,113,8213,志超,0,0.00%,0,2026-05-17
1150513,113,8215,明基材,N/A,N/A,N/A,2026-05-17
1150513,113,8222,寶一,0,0.00%,0,2026-05-17
1150513,113,8271,宇瞻,N/A,N/A,N/A,2026-05-17
1150513,113,8341,日友,N/A,N/A,N/A,2026-05-17
1150513,113,8367,建新國際,N/A,N/A,N/A,2026-05-17
1150513,113,8411,福貞-KY,0,0.00%,0,2026-05-17
1150513,113,8422,可寧衛,0,N/A,N/A,2026-05-17
1150513,113,8429,金麗-KY,0,0.00%,0,2026-05-17
1150513,113,8443,阿瘦,N/A,N/A,N/A,2026-05-17
1150513,113,8454,富邦媒,N/A,N/A,N/A,2026-05-17
1150513,113,8462,柏文,0,0.00%,N/A,2026-05-17
1150513,113,8463,潤泰材,0,0.00%,0,2026-05-17
1150513,113,8464,億豐,0,0.00%,0,2026-05-17
1150513,113,8476,台境*,0,0.00%,0,2026-05-17
1150513,113,8478,東哥遊艇,N/A,N/A,N/A,2026-05-17
1150513,113,8481,政伸,N/A,N/A,N/A,2026-05-17
1150513,113,8482,商億-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8487,愛爾達-創,N/A,N/A,N/A,2026-05-17
1150513,113,8488,吉源-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8499,鼎炫-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8926,台汽電,N/A,N/A,N/A,2026-05-17
1150513,113,8940,新天地,0,0.00%,0,2026-05-17
1150513,113,8996,高力,0,0.00%,0,2026-05-17
1150513,113,9802,鈺齊-KY,N/A,N/A,N/A,2026-05-17
1150513,113,9902,台火,0,0.00%,0,2026-05-17
1150513,113,9905,大華,0,0.00%,0,2026-05-17
1150513,113,9906,欣巴巴,N/A,N/A,N/A,2026-05-17
1150513,113,9907,統一實,N/A,N/A,N/A,2026-05-17
1150513,113,9908,大台北,0,0.00%,0,2026-05-17
1150513,113,9910,豐泰,0,0.00%,0,2026-05-17
1150513,113,9911,櫻花,0,0.00%,0,2026-05-17
1150513,113,9912,偉聯,1,0.00%,0,2026-05-17
1150513,113,9914,美利達,1,0.00%,0,2026-05-17
1150513,113,9917,中保科,N/A,N/A,N/A,2026-05-17
1150513,113,9919,康那香,0,0.00%,0,2026-05-17
1150513,113,9921,巨大,0,0.00%,0,2026-05-17
1150513,113,9924,福興,N/A,N/A,N/A,2026-05-17
1150513,113,9925,新保,N/A,N/A,N/A,2026-05-17
1150513,113,9927,泰銘,N/A,N/A,N/A,2026-05-17
1150513,113,9929,秋雨,N/A,N/A,N/A,2026-05-17
1150513,113,9930,中聯資源,0,0.00%,0,2026-05-17
1150513,113,9933,中鼎,0,0.00%,0,2026-05-17
1150513,113,9935,慶豐富,0,0.00%,0,2026-05-17
1150513,113,9937,全國,N/A,N/A,N/A,2026-05-17
1150513,113,9938,百和,N/A,N/A,N/A,2026-05-17
1150513,113,9939,宏全,0,0.00%,0,2026-05-17
1150513,113,9940,信義,0,0.00%,0,2026-05-17
1150513,113,9941,裕融,0,0.00%,0,2026-05-17
1150513,113,9942,茂順,0,0.00%,0,2026-05-17
1150513,113,9943,好樂迪,0,0.00%,0,2026-05-17
1150513,113,9945,潤泰新,N/A,N/A,N/A,2026-05-17
1150513,113,9946,三發地產,N/A,N/A,N/A,2026-05-17
1150513,113,9958,世紀鋼,N/A,N/A,N/A,2026-05-17
1150513,113,1101,台泥,0,0.00%,0,2026-05-18
1150513,113,1102,亞泥,0,0.00%,0,2026-05-18
1150513,113,1103,嘉泥,0,0.00%,0,2026-05-18
1150513,113,1104,環泥,N/A,N/A,N/A,2026-05-18
1150513,113,1109,信大,0,0.00%,0,2026-05-18
1150513,113,1110,東泥,0,0.00%,0,2026-05-18
1150513,113,1201,味全,0,0.00%,0,2026-05-18
1150513,113,1203,味王,0,0.00%,0,2026-05-18
1150513,113,1210,大成,0,0.00%,0,2026-05-18
1150513,113,1213,大飲,N/A,N/A,N/A,2026-05-18
1150513,113,1215,卜蜂,N/A,N/A,N/A,2026-05-18
1150513,113,1216,統一,0,0.00%,0,2026-05-18
1150513,113,1218,泰山,0,0.00%,0,2026-05-18
1150513,113,1219,福壽,0,0.00%,0,2026-05-18
1150513,113,1220,台榮,0,0.00%,N/A,2026-05-18
1150513,113,1227,佳格,N/A,N/A,N/A,2026-05-18
1150513,113,1229,聯華,1,0.00%,0,2026-05-18
1150513,113,1231,聯華食,0,0.00%,N/A,2026-05-18
1150513,113,1233,天仁,0,0.00%,0,2026-05-18
1150513,113,1234,黑松,0,0.00%,0,2026-05-18
1150513,113,1236,宏亞,0,0.00%,0,2026-05-18
1150513,113,1303,南亞,N/A,N/A,N/A,2026-05-18
1150513,113,1304,台聚,0,0.00%,0,2026-05-18
1150513,113,1305,華夏,0,0.00%,0,2026-05-18
1150513,113,1307,三芳,0,0.00%,0,2026-05-18
1150513,113,1308,亞聚,0,0.00%,0,2026-05-18
1150513,113,1309,台達化,0,0.00%,0,2026-05-18
1150513,113,1310,台苯,0,0.00%,0,2026-05-18
1150513,113,1312,國喬,N/A,N/A,N/A,2026-05-18
1150513,113,1314,中石化,0,0.00%,0,2026-05-18
1150513,113,1315,達新,N/A,N/A,N/A,2026-05-18
1150513,113,1316,上曜,N/A,0.00%,N/A,2026-05-18
1150513,113,1319,東陽,N/A,N/A,N/A,2026-05-18
1150513,113,1321,大洋,N/A,N/A,N/A,2026-05-18
1150513,113,1325,恆大,0,0.00%,0,2026-05-18
1150513,113,1326,台化,N/A,N/A,N/A,2026-05-18
1150513,113,1338,廣華-KY,0,0.00%,0,2026-05-18
1150513,113,1339,昭輝,0,0.00%,0,2026-05-18
1150513,113,1340,勝悅-KY,0,0.00%,N/A,2026-05-18
1150513,113,1341,富林-KY,0,0.00%,0,2026-05-18
1150513,113,1342,八貫,0,N/A,N/A,2026-05-18
1150513,113,1409,新纖,0,0.00%,N/A,2026-05-18
1150513,113,1413,宏洲,0,N/A,0,2026-05-18
1150513,113,1414,東和,N/A,N/A,N/A,2026-05-18
1150513,113,1417,嘉裕,0,0.00%,0,2026-05-18
1150513,113,1418,東華,N/A,N/A,N/A,2026-05-18
1150513,113,1419,新紡,N/A,N/A,N/A,2026-05-18
1150513,113,1423,利華,N/A,N/A,N/A,2026-05-18
1150513,113,1432,大魯閣,N/A,N/A,N/A,2026-05-18
1150513,113,1434,福懋,0,0.00%,0,2026-05-18
1150513,113,1435,中福,0,0.00%,0,2026-05-18
1150513,113,1436,華友聯,N/A,N/A,N/A,2026-05-18
1150513,113,1439,雋揚,0,0.00%,0,2026-05-18
1150513,113,1440,南紡,N/A,N/A,N/A,2026-05-18
1150513,113,1441,大東,0,0.00%,0,2026-05-18
1150513,113,1442,名軒,N/A,N/A,N/A,2026-05-18
1150513,113,1443,立益物流,N/A,N/A,N/A,2026-05-18
1150513,113,1445,大宇,0,0.00%,0,2026-05-18
1150513,113,1449,佳和,N/A,N/A,N/A,2026-05-18
1150513,113,1451,年興,N/A,N/A,N/A,2026-05-18
1150513,113,1454,台富,0,0.00%,0,2026-05-18
1150513,113,1455,集盛,0,0.00%,0,2026-05-18
1150513,113,1456,怡華,0,0.00%,0,2026-05-18
1150513,113,1457,宜進,0,N/A,0,2026-05-18
1150513,113,1459,聯發,N/A,N/A,N/A,2026-05-18
1150513,113,1460,宏遠,0,0.00%,0,2026-05-18
1150513,113,1465,偉全,N/A,N/A,N/A,2026-05-18
1150513,113,1466,聚隆,0,0.00%,0,2026-05-18
1150513,113,1468,昶和,N/A,N/A,N/A,2026-05-18
1150513,113,1470,大統新創,0,0.00%,0,2026-05-18
1150513,113,1473,台南,N/A,N/A,N/A,2026-05-18
1150513,113,1474,弘裕,N/A,N/A,N/A,2026-05-18
1150513,113,1475,業旺,0,0.00%,0,2026-05-18
1150513,113,1504,東元,N/A,N/A,N/A,2026-05-18
1150513,113,1513,中興電,N/A,N/A,N/A,2026-05-18
1150513,113,1514,亞力,0,0.00%,0,2026-05-18
1150513,113,1515,力山,N/A,N/A,N/A,2026-05-18
1150513,113,1516,川飛,N/A,N/A,N/A,2026-05-18
1150513,113,1519,華城,0,0.00%,0,2026-05-18
1150513,113,1521,大億,0,0.00%,0,2026-05-18
1150513,113,1524,耿鼎,N/A,N/A,N/A,2026-05-18
1150513,113,1526,日馳,N/A,N/A,N/A,2026-05-18
1150513,113,1527,鑽全,N/A,N/A,N/A,2026-05-18
1150513,113,1530,亞崴,N/A,N/A,N/A,2026-05-18
1150513,113,1531,高林股,N/A,N/A,N/A,2026-05-18
1150513,113,1532,勤美,N/A,N/A,N/A,2026-05-18
1150513,113,1533,車王電,0,0.00%,0,2026-05-18
1150513,113,1535,中宇,0,0.00%,0,2026-05-18
1150513,113,1536,和大,0,0.00%,0,2026-05-18
1150513,113,1537,廣隆,0,0.00%,0,2026-05-18
1150513,113,1538,正峰,N/A,N/A,N/A,2026-05-18
1150513,113,1540,喬福,0,0.00%,0,2026-05-18
1150513,113,1558,伸興,0,0.00%,0,2026-05-18
1150513,113,1563,巧新,0,0.00%,0,2026-05-18
1150513,113,1568,倉佑,N/A,N/A,N/A,2026-05-18
1150513,113,1582,信錦,N/A,N/A,N/A,2026-05-18
1150513,113,1583,程泰,N/A,N/A,N/A,2026-05-18
1150513,113,1587,吉茂,0,0.00%,0,2026-05-18
1150513,113,1589,永冠-KY,N/A,N/A,N/A,2026-05-18
1150513,113,1597,直得,N/A,N/A,N/A,2026-05-18
1150513,113,1598,岱宇,N/A,N/A,N/A,2026-05-18
1150513,113,1603,華電,N/A,N/A,N/A,2026-05-18
1150513,113,1604,聲寶,N/A,N/A,N/A,2026-05-18
1150513,113,1605,華新,0,0.00%,0,2026-05-18
1150513,113,1608,華榮,N/A,N/A,N/A,2026-05-18
1150513,113,1609,大亞,0,0.00%,0,2026-05-18
1150513,113,1611,中電,N/A,N/A,N/A,2026-05-18
1150513,113,1612,宏泰,0,0.00%,0,2026-05-18
1150513,113,1614,三洋電,0,0.00%,0,2026-05-18
1150513,113,1616,億泰,N/A,N/A,N/A,2026-05-18
1150513,113,1617,榮星,0,0.00%,0,2026-05-18
1150513,113,1618,合機,0,0.00%,0,2026-05-18
1150513,113,1626,艾美特-KY,N/A,N/A,N/A,2026-05-18
1150513,113,1702,南僑,N/A,N/A,N/A,2026-05-18
1150513,113,1707,葡萄王,N/A,N/A,N/A,2026-05-18
1150513,113,1708,東鹼,0,0.00%,0,2026-05-18
1150513,113,1709,和益,0,0.00%,0,2026-05-18
1150513,113,1710,東聯,0,0.00%,0,2026-05-18
1150513,113,1711,永光,N/A,N/A,N/A,2026-05-18
1150513,113,1712,興農,0,0.00%,0,2026-05-18
1150513,113,1713,國化,0,0.00%,0,2026-05-18
1150513,113,1714,和桐,0,0.00%,0,2026-05-18
1150513,113,1717,長興,0,0.00%,0,2026-05-18
1150513,113,1718,中纖,N/A,N/A,N/A,2026-05-18
1150513,113,1720,生達,N/A,N/A,N/A,2026-05-18
1150513,113,1721,三晃,0,0.00%,0,2026-05-18
1150513,113,1725,元禎,N/A,N/A,N/A,2026-05-18
1150513,113,1726,永記,N/A,N/A,N/A,2026-05-18
1150513,113,1727,中華化,N/A,N/A,N/A,2026-05-18
1150513,113,1730,花仙子,N/A,N/A,N/A,2026-05-18
1150513,113,1731,美吾華,0,0.00%,0,2026-05-18
1150513,113,1732,毛寶,0,0.00%,0,2026-05-18
1150513,113,1735,日勝化,0,0.00%,0,2026-05-18
1150513,113,1736,喬山,N/A,N/A,N/A,2026-05-18
1150513,113,1737,臺鹽,0,0.00%,0,2026-05-18
1150513,113,1752,南光,N/A,N/A,N/A,2026-05-18
1150513,113,1760,寶齡富錦,N/A,N/A,N/A,2026-05-18
1150513,113,1762,中化生,0,0.00%,0,2026-05-18
1150513,113,1776,展宇,N/A,N/A,N/A,2026-05-18
1150513,113,1783,和康生,0,0.00%,0,2026-05-18
1150513,113,1786,科妍,0,0.00%,0,2026-05-18
1150513,113,1789,神隆,N/A,N/A,N/A,2026-05-18
1150513,113,1795,美時,N/A,N/A,N/A,2026-05-18
1150513,113,1802,台玻,N/A,N/A,N/A,2026-05-18
1150513,113,1806,冠軍,N/A,N/A,N/A,2026-05-18
1150513,113,1808,潤隆,0,0.00%,0,2026-05-18
1150513,113,1809,中釉,0,0.00%,0,2026-05-18
1150513,113,1810,和成,N/A,0.00%,0,2026-05-18
1150513,113,1903,士紙,N/A,N/A,N/A,2026-05-18
1150513,113,1904,正隆,0,0.00%,0,2026-05-18
1150513,113,1905,華紙,0,0.00%,0,2026-05-18
1150513,113,1907,永豐餘,0,0.00%,0,2026-05-18
1150513,113,2002,中鋼,0,0.00%,0,2026-05-18
1150513,113,2006,東和鋼鐵,N/A,N/A,N/A,2026-05-18
1150513,113,2009,第一銅,N/A,N/A,N/A,2026-05-18
1150513,113,2010,春源,N/A,N/A,N/A,2026-05-18
1150513,113,2012,春雨,N/A,N/A,N/A,2026-05-18
1150513,113,2013,中鋼構,N/A,N/A,N/A,2026-05-18
1150513,113,2014,中鴻,N/A,N/A,N/A,2026-05-18
1150513,113,2015,豐興,N/A,N/A,N/A,2026-05-18
1150513,113,2017,官田鋼,N/A,N/A,N/A,2026-05-18
1150513,113,2020,美亞,0,0.00%,0,2026-05-18
1150513,113,2023,燁輝,0,0.00%,0,2026-05-18
1150513,113,2025,千興,0,0.00%,0,2026-05-18
1150513,113,2027,大成鋼,N/A,N/A,N/A,2026-05-18
1150513,113,2029,盛餘,N/A,N/A,N/A,2026-05-18
1150513,113,2030,彰源,0,0.00%,0,2026-05-18
1150513,113,2031,新光鋼,0,0.00%,0,2026-05-18
1150513,113,2034,允強,0,0.00%,0,2026-05-18
1150513,113,2069,運錩,N/A,N/A,N/A,2026-05-18
1150513,113,2101,南港,0,0.00%,0,2026-05-18
1150513,113,2103,台橡,0,0.00%,0,2026-05-18
1150513,113,2104,國際中橡,0,0.00%,0,2026-05-18
1150513,113,2105,正新,N/A,N/A,N/A,2026-05-18
1150513,113,2107,厚生,N/A,N/A,N/A,2026-05-18
1150513,113,2108,南帝,N/A,N/A,N/A,2026-05-18
1150513,113,2114,鑫永銓,N/A,N/A,N/A,2026-05-18
1150513,113,2115,六暉-KY,0,0.00%,0,2026-05-18
1150513,113,2201,裕隆,N/A,N/A,N/A,2026-05-18
1150513,113,2206,三陽工業,0,0.00%,0,2026-05-18
1150513,113,2207,和泰車,0,0.00%,0,2026-05-18
1150513,113,2208,台船,N/A,N/A,N/A,2026-05-18
1150513,113,2211,長榮鋼,N/A,N/A,N/A,2026-05-18
1150513,113,2227,裕日車,N/A,N/A,N/A,2026-05-18
1150513,113,2228,劍麟,N/A,N/A,N/A,2026-05-18
1150513,113,2231,為升,0,0.00%,0,2026-05-18
1150513,113,2233,宇隆,N/A,N/A,N/A,2026-05-18
1150513,113,2236,百達-KY,N/A,N/A,N/A,2026-05-18
1150513,113,2241,艾姆勒,0,0.00%,0,2026-05-18
1150513,113,2243,宏旭-KY,N/A,N/A,N/A,2026-05-18
1150513,113,2247,汎德永業,0,0.00%,0,2026-05-18
1150513,113,2254,巨鎧精密-創,N/A,N/A,N/A,2026-05-18
1150513,113,2258,鴻華先進-創,N/A,N/A,N/A,2026-05-18
1150513,113,2301,光寶科,N/A,N/A,N/A,2026-05-18
1150513,113,2302,麗正,N/A,N/A,N/A,2026-05-18
1150513,113,2303,聯電,0,0.00%,0,2026-05-18
1150513,113,2305,全友,N/A,N/A,N/A,2026-05-18
1150513,113,2308,台達電,0,0.00%,0,2026-05-18
1150513,113,2312,金寶,0,0.00%,0,2026-05-18
1150513,113,2313,華通,0,0.00%,0,2026-05-18
1150513,113,2314,台揚,0,0.00%,0,2026-05-18
1150513,113,2316,楠梓電,0,0.00%,0,2026-05-18
1150513,113,2317,鴻海,N/A,N/A,N/A,2026-05-18
1150513,113,2321,東訊,0,0.00%,N/A,2026-05-18
1150513,113,2324,仁寶,0,0.00%,0,2026-05-18
1150513,113,2327,國巨,N/A,N/A,N/A,2026-05-18
1150513,113,2328,廣宇,0,0.00%,0,2026-05-18
1150513,113,2329,華泰,0,0.00%,0,2026-05-18
1150513,113,2331,精英,0,0.00%,0,2026-05-18
1150513,113,2332,友訊,1,100.00%,703,2026-05-18
1150513,113,2338,光罩,0,N/A,N/A,2026-05-18
1150513,113,2340,台亞,0,0.00%,0,2026-05-18
1150513,113,2342,茂矽,0,0.00%,0,2026-05-18
1150513,113,2344,華邦電,0,0.00%,0,2026-05-18
1150513,113,2345,智邦,N/A,N/A,N/A,2026-05-18
1150513,113,2347,聯強,0,0.00%,0,2026-05-18
1150513,113,2348,海悅,0,0.00%,0,2026-05-18
1150513,113,2349,錸德,0,N/A,N/A,2026-05-18
1150513,113,2351,順德,N/A,N/A,N/A,2026-05-18
1150513,113,2352,佳世達,N/A,N/A,N/A,2026-05-18
1150513,113,2353,宏碁,0,0.00%,0,2026-05-18
1150513,113,2354,鴻準,N/A,N/A,N/A,2026-05-18
1150513,113,2355,敬鵬,0,0.00%,0,2026-05-18
1150513,113,2360,致茂,N/A,N/A,N/A,2026-05-18
1150513,113,2362,藍天,N/A,N/A,N/A,2026-05-18
1150513,113,2363,矽統,N/A,N/A,N/A,2026-05-18
1150513,113,2364,倫飛,N/A,N/A,N/A,2026-05-18
1150513,113,2365,昆盈,0,0.00%,0,2026-05-18
1150513,113,2367,燿華,N/A,N/A,N/A,2026-05-18
1150513,113,2369,菱生,0,0.00%,0,2026-05-18
1150513,113,2371,大同,0,0.00%,0,2026-05-18
1150513,113,2373,震旦行,N/A,N/A,N/A,2026-05-18
1150513,113,2374,佳能,0,0.00%,0,2026-05-18
1150513,113,2375,凱美,0,0.00%,0,2026-05-18
1150513,113,2376,技嘉,N/A,N/A,N/A,2026-05-18
1150513,113,2377,微星,0,0.00%,N/A,2026-05-18
1150513,113,2379,瑞昱,0,0.00%,0,2026-05-18
1150513,113,2380,虹光,0,0.00%,0,2026-05-18
1150513,113,2383,台光電,0,0.00%,0,2026-05-18
1150513,113,2385,群光,1,0.00%,0,2026-05-18
1150513,113,2387,精元,N/A,N/A,N/A,2026-05-18
1150513,113,2388,威盛,0,0.00%,0,2026-05-18
1150513,113,2390,云辰,0,0.00%,0,2026-05-18
1150513,113,2392,正崴,N/A,N/A,N/A,2026-05-18
1150513,113,2393,億光,0,0.00%,0,2026-05-18
1150513,113,2395,研華,0,0.00%,0,2026-05-18
