出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數,date
1150517,5827,華泰商業銀行股份有限公司,華泰銀行,－ ,17,台北市長安東路二段二四六號,16831570,賴昭銑,傅瑞媛,丁金聲,處長,符玉章、陳品汝,(02)27525252,19990101,20000623,新台幣                 10.0000元,14012394890,0,0,2,兆豐證券(股)公司股務代理本部,(02)33930898,台北市中正區忠孝東路二段95號1樓,資誠聯合會計師事務所,紀淑梅,吳尚燉,Hwatai  Bank,"246,SEC.2,CHANG  AN  E. RD.　　TAIPEI,TAIWAN,R.O.C.　　",(02)25327771,h0025@hwataibank.com.tw,www.hwataibank.com.tw,1401239489,2026-05-18
1150517,5828,富邦產物保險股份有限公司,富邦保,－ ,17,台北市中山區遼寧街179號7-14樓,70826461,許金泉,賴榮崇,賴榮崇,總經理,林國鈺,02-66367890,20011219,20020701,新台幣                 10.0000元,3000000000,235039312,0,1,富邦綜合證券股務代理部,02-23611300,台北市100許昌街17號2樓(壽德大樓),安侯建業聯合會計師事務所,李逢暉,陳富仁,Fubon Ins.　,"7-14F No 179 Liaoning St.Taipei, Taiwan",02-27042915,518service@fubon.com,http://www.fubon.com/insurance,300000000,2026-05-18
1150517,5830,三信商業銀行股份有限公司,三信商銀,－ ,17,台中市中區市府路59號,16832487,廖松岳,江鴻蒼,江鴻蒼,總經理,楊蕙鄉,04-22245171,19990101,20020917,新台幣                 10.0000元,13814809670,0,0,2,凱基證券股份有限公司,02-23892999,台北市中正區重慶南路一段二號五樓,安侯建業聯合會計師事務所,陳燕慧,梅元貞,COTA,"59  Shihfu  Road  ,  Central  DistrictTaichung Taiwan  ,  Republic  Of  China",04-22263851,accdep@cotabank.com.tw,http://www.cotabank.com.tw/,1381480967,2026-05-18
1150517,5833,元大證券金融股份有限公司,元大證金,－ ,17,台北市松山區敦化南路1段66號12樓,05067113,吳杰,楊聖慧,楊聖慧,總經理,王嘉祥,02-21736833,19800310,19820525,新台幣                 10.0000元,4000000000,186666666,0,2,元大證券(股)公司股務代理部,02-25865859,臺北市大安區敦化南路2段67號B1,資誠聯合會計師事務所,張家荃,郭柏如,YSF,"12F, No.66, Sec. 1, Dun Hua S. RoadTaipei, Taiwan, R.O.C.　　",02-27721101,service.sf@yuanta.com,http://www.yuantafinance.com.tw/,400000000,2026-05-18
1150517,5834,兆豐產物保險股份有限公司,兆豐保險,－ ,17,台北市中正區武昌街一段五十八號,03090217,梁正德,翁英豪,呂麗卿,副總經理,劉正權,02-23812727,19311101,19821116,新台幣                 10.0000元,3286066080,328606608,0,2,元大證券股份有限公司,02-25865859,臺北市大安區敦化南路2段67號地下1層,資誠聯合會計師事務所,王昱欣,施敏智,C.K.I.,"No.58, Sec.1, Wuchang St.,Zhongzheng Dist.,Taipei City 10044,Taiwan, R.O.C.",02-23814878,e-service@cki.com.tw,http://www.cki.com.tw,328606608,2026-05-18
1150517,5835,國泰世華商業銀行股份有限公司,國泰世華,－ ,17,台北市松仁路7號1樓,04231910,郭明鑑,鄧崇儀,傅伯昇,副總經理,陳冠學,02-87226666,19750104,19911125,新台幣                 10.0000元,128220969530,2042972346,0,1,,,,勤業眾信聯合會計師事務所,楊承修,林淑婉,CUB,"7,Song- Ren RoadTaipei,Taiwan,R.O.C",02-87898789,prolocutor@cathaybk.com.tw,https://www.cathaybk.com.tw,12822096953,2026-05-18
1150517,5836,台北富邦商業銀行股份有限公司,台北富邦,－ ,17,台北市中山北路二段50號,03750168,蔡明興,郭倍廷,郭倍廷,總經理,陳弘儒,2771-6699,19690421,19950110,新台幣                 10.0000元,171800000560,2901356348,0,1,富邦綜合証券股份有限公司,2361-1300,台北市許昌街17號2樓,勤業眾信聯合會計師事務所,吳美慧,柯志賢,TAIPEIFUBONBANK,"50, SEC.2 CHUNG SHAN NORTH ROADTAIPEI TAIWAN R. O. C.",02-27782908,csr@fubon.com,www.fubon.com,17180000056,2026-05-18
1150517,5838,華南商業銀行股份有限公司,華南銀行,－ ,17,台北市信義區松仁路123號,03742301,陳芬蘭,黃俊智,江景平,副總經理,張炳輝,23713111,19470222,19470222,新台幣                 10.0000元,106305000000,2703603755,0,1,華南商業銀行,23713111,台北市信義區松仁路123號17樓,勤業眾信會計師事務所,吳怡君,吳鈞麟,　HNCB　,"No. 123, Songren Rd., Xinyi Dist., Taipei City, Taiwan, R.O.C.　Taipei Taiwan　　",87291834,hbpublic@hncb.com.tw,www.hncb.com.tw　　,10630500000,2026-05-18
1150517,5839,中華開發資本股份有限公司,中華開發資本,－ ,20,台北市松山區敦化北路135號12及18樓,11147207,辜仲瑩,南怡君,無,無,無,02-27638800,19590514,20011228,新台幣                 10.0000元,20411159130,0,0,1,凱基證券股務代理部,02-23892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,吳美慧,吳鈞麟,CDIBCapitalGrou,"12 & 18F, No.135, Dunhua N. Rd, Songshan Dist,Taipei City 10549, Taiwan (R.O.C.)　",02-27660047,ir@cdibh.com,www.cdibcapitalgroup.com,2041115913,2026-05-18
1150517,5840,國際票券金融股份有限公司,國際票券,－ ,17,台北市樂群三路128號8-10樓,12100285,魏啟林,徐啟誠,羅天一,副總經理,王怡仁,02-2518-1688,19770105,20020326,新台幣                 10.0000元,18480000000,0,0,2,國票綜合證券,25288988,台北市南京東路5段188號15F,資誠會計師事務所,羅蕉森,紀淑梅,IBFC　,"8-10F, No.128, Lequn 3rd Rd.,Taipei, Taiwan",25159050,service@ibfc.com.tw,www.ibfc.com.tw,1848000000,2026-05-18
1150517,5841,中國信託商業銀行股份有限公司,中信銀,－ ,17,臺北市南港區經貿二路166、168、170號,03077208,陳佳文,楊銘祥,高麗雪,資深副總經理,徐旻傾,3327-7777,19660314,19820217,新台幣                 10.0000元,171284526880,3512839663,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,陳俊光,陳富仁,CTBC BANK,"No.166, No.168, No.170, Jingmao 2nd Rd., Nangang Dist., Taipei, Taiwan　TAIPEI, TAIWAN, R.O.C",請洽詢總機,ir@ctbcholding.com,https://www.ctbcbank.com/,17128452688,2026-05-18
1150517,5842,兆豐票券金融股份有限公司,兆豐票券,－ ,17,台北市中正區衡陽路91號地下1樓、地上2-5樓、10樓,14067826,陳適毅(代理),陳適毅,王世銘,副總經理,劉聯旭,(02)23831616,19760503,19811216,新台幣                 10.0000元,15114410840,0,0,2,元大證券(股)公司,(02)25865859,臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,吳尚燉,王昱欣,MEGA BILLS,"No.91, Hengyang Rd., Zhongzheng DistrictTaipei City 100, Taiwan (R.O.C.)",(02)23822878,service@megabills.com.tw,https://www.megabills.com.tw,1511441084,2026-05-18
1150517,5843,兆豐國際商業銀行股份有限公司,兆豐銀行,－ ,17,台北市中山區吉林路100號,03705903,董瑞斌,黃永貞,陳昭蓉&#160;,副總經理,"陳建中,柯怡明",(02)2563-3156,19711217,19720421,新台幣                 10.0000元,100000000000,2343199258,0,1,元大證券股份有限公司股務代理部,(02)25865859,臺北市大安區敦化南路2段67號 地下&#12752;樓,資誠聯合會計師事務所,吳尚燉,吳偉臺,Mega Bank,"No.100,Chi-Lin Rd., Jhongshan DistrictTaipei 104,Taiwan,R.O.C",(02)2356-8936,https://www.megabank.com.tw/about/customer-service/contact,https://www.megabank.com.tw,10000000000,2026-05-18
1150517,5844,第一商業銀行股份有限公司,第一銀行,－ ,17,台北市重慶南路一段三十號,05052322,邱月琴,周朝崇,蔡淑慧,副總經理,張仕霖,02-23481111,19491208,19491208,新台幣                 10.0000元,122846000000,4424200442,0,1,第一商業銀行股份有限公司,23481137,台北市延平南路四十二號,資誠聯合會計師事務所,羅蕉森,紀淑梅,F.C.B,"30,Chung King South Road,Sec.1Taipei,Taiwan,R.O.C.",02-23116649,i073f@firstbank.com.tw,www.firstbank.com.tw,12284600000,2026-05-18
1150517,5846,國泰人壽保險股份有限公司,國泰人壽,－ ,17,台北市大安區仁愛路四段296號,03374707,熊明河,林昭廷,林昭廷,總經理,第一代理發言人李瑋琪、第二代理發言人陳君婷,02-27551399,19621023,20011231,新台幣                 10.0000元,63515273950,1045000000,0,1,,,,勤業眾信聯合會計師事務所,林淑婉,陳盈州,CathayLife,"296,Jen_Ai Road ,Sec.4Taipei,Taiwan,R.O.C",02-27041485,service@cathaylife.com.tw,www.cathaylife.com.tw,6351527395,2026-05-18
1150517,5847,玉山商業銀行股份有限公司,玉山銀行,－ ,17,台北市松山區民生東路3段115、117號,86517510,黃男州,林隆政,林俊佑,玉山金控/銀行行銷長,鄭恩融,(02)2175-1313,19920221,20020128,新台幣                 10.0000元,146320000000,7502917824,0,1,玉山商業銀行股務科,(02)2719-1313,台北市松山區民生東路3段115號1樓,勤業眾信聯合會計師事務所,楊承修,馬偉峻,E.S.B.　,"No.115 & 117, Sec. 3, Minsheng E. Rd., Songshan District, 　Taipei,Taiwan,R.O.C.　　",(02)2713-7213,ir@email.esunbank.com.tw,http://www.esunbank.com,14632000000,2026-05-18
1150517,5848,台新國際商業銀行股份有限公司,台新銀行,－ ,17,台北市中山區中山北路2段44號1樓及地下1樓,86519539,吳東亮,林淑真,林淑真,總經理,楊郁敏,02-23268899,19920225,20020128,新台幣                 10.0000元,122991645930,7955462530,0,1,台新綜合證券(股)公司股務代理部,02-25048125,台北市中山區建國北路1段96號地下1樓,安永聯合會計師事務所,張正道,郭紹彬,Taishin Bank,"1F. B1F., No. 44, Sec. 2, Zhongshan N. Rd., Zhongshan Dist.,Taipei City, Taiwan (R.O.C.)",02-55719396,CSR@taishinbank.com.tw,https://www.taishinbank.com.tw,12299164593,2026-05-18
1150517,5849,永豐商業銀行股份有限公司,永豐銀行,－ ,17,台北市中山區南京東路3段36號1樓,86517384,曹為實,莊銘福,蕭隆祺,資深協理,王筱嵐,(02)2508-2288,19920114,19920314,新台幣                 10.0000元,110735376580,2860267108,0,1,永豐金證券(股)公司股務代理部,(02)23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,吳怡君,柯志賢,Bank Sinopac,"1F., No.36, Sec. 3, Nanjing E. Rd.,Taipei 104, Taiwan, R.O.C",(02)8161-8485,Investor-Relations@sinopac.com,http://bank.sinopac.com,11073537658,2026-05-18
1150517,5852,元大商業銀行股份有限公司,元大銀行,－ ,17,臺北市大安區仁愛路三段157號1至2樓及5至20樓,86517315,張財育,翁素卿,吳敬堂,執行副總經理,蕭吉良,(02)21736699,19920112,19920211,新台幣                 10.0000元,87303495790,5315700166,0,1,元大證券(股)公司股務代理部,(02)25865859,臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,郭柏如,徐聖忠,YUANTABANK,"1-2F.,5-20F., No. 157, Sec. 3, Ren-ai Rd., Da-an Dist.Taipei, Taiwan 106, R.O.C",(02)27188100,service@yuanta.com,https://www.yuantabank.com.tw/bank/,8730349579,2026-05-18
1150517,5854,合作金庫商業銀行股份有限公司,合庫,－ ,17,臺北市松山區長安東路2段225號,70799128,林衍茂,王淑芳,張國浩,副總經理,蔡佳平,02-21738888,19461005,20030619,新台幣                 10.0000元,130694300000,4001911360,0,1,元大證券股份有限公司,(02)2586-5859,臺北市大安區敦化南路2段67號B1,勤業眾信聯合會計師事務所,陳盈州,林旺生,TCB,"No.225, Sec. 2, Chang'an E. Rd., Songshan Dist.,Taipei City,Taiwan, R.O.C",02-27315629,spokesman@tcb-bank.com.tw,www.tcb-bank.com.tw,13069430000,2026-05-18
1150517,5857,臺灣土地銀行,土地銀行,－ ,17,台北市館前路四十六號,03700301,何英明,張志堅,蔡慈瑛,副總經理,陳昭輔,02-23483456,20030701,20040521,新台幣                 10.0000元,86200000000,0,0,2,無,無,無,安侯建業聯合會計師事務所,蕭佩如,陳俊光,land bank,"No.46,Guancian Rd.,Jhongjheng DistrictTaipei City.Taiwan.R.O.C.",02-23757023,lbot@landbank.com.tw,www.landbank.com.tw,8620000000,2026-05-18
1150517,5858,臺灣銀行股份有限公司,臺銀,－ ,17,臺北市重慶南路一段120號,03557311,凌忠嫄,吳佳曉,戴士原,副總經理,陳逸琳,23493456,20030701,20040916,新台幣                 10.0000元,109000000000,1400000000,0,2,臺灣銀行股份有限公司,(02)23493060,臺北市重慶南路一段120號,安侯建業聯合會計師事務所,李逢暉,陳奕任,BOT,"No.120, Sec. 1, Chongqing S. Rd., Zhongzheng Dist.Taipei City,Taiwan(R.O.C.)",23814139,botservice@mail.bot.com.tw,https://www.bot.com.tw,10900000000,2026-05-18
1150517,5862,板信商業銀行股份有限公司,板信銀行,－ ,17,新北市板橋區縣民大道二段68號,16093877,謝娟娟,曾學智,曾學智,總經理,黃家泰,(02)2962-9170,19970930,20061114,新台幣                 10.0000元,19403283780,0,0,1,板信商業銀行股務科,(02)27365189,11054台北市信義區基隆路二段149-49號,安侯建業聯合會計師事務所,王勇勝,尹元聖,Panhsin Bank,"No.68, Sec. 2, Xianmin Blvd., Banqiao Dist.New Taipei City, Taiwan (R.O.C.)",(02)8952-0285,68006@bop.com.tw,www.bop.com.tw,1940328378,2026-05-18
1150517,5865,富邦人壽保險股份有限公司,富邦人壽,－ ,17,臺北市信義區松高路77號8樓,27935073,林福星,陳世岳,陳世岳,總經理,陳秀玲,02-87716699,20060301,20090601,新台幣                 10.0000元,118420450000,0,0,1,富邦綜合證券(股)公司股務代理部,02-23611300,臺北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,李逢暉,蔡佩汝,Fubon Life,"8F., No. 77, Songgao Rd.,Xinyi Dist.Taipei City, Taiwan",02-88098889,H0900.life@fubon.com,http://www.fubon.com,11842045000,2026-05-18
1150517,5866,統一期貨股份有限公司,統一期,－ ,98,台北市松山區東興路8號B1之1,84310042,黃奕銘,吳皇旗,林佳霏,資深協理,戴鴻年,(02)2748-8338,19940301,20090525,新台幣                 10.0000元,771200000,0,0,2,統一綜合證券股務代理部,(02)2748-8266,台北市松山區東興路8號B1,資誠聯合會計師事務所,林維琪,郭柏如,PFC,"B1-1F, No.8, Tong Shin Road,Taipei 105, Taiwan, ROC",(02)2748-8336,pfc@uni-psg.com,www.pfcf.com.tw,77120000,2026-05-18
1150517,5867,康和期貨股份有限公司,康和期,－ ,98,台北市復興北路143號5樓、6樓,16848544,孫天山,王文浩,王文浩,總經理,謝定杰,27171339,19990707,20090630,新台幣                 10.0000元,815000000,0,0,2,康和證券股份有限公司股務代理部,87871888,台北市信義區基隆路一段176號B1,勤業眾信聯合會計師事務所,張正修,黃秀椿,CFC,"5F、6F,NO.143,Fusing N.Rd.,Taipei City, Taiwan, R.O.C",27171319,futures@concords.com.tw,www.concordfutures.com.tw,81500000,2026-05-18
1150517,5868,臺灣金融控股股份有限公司,臺灣金控,－ ,17,台北市中正區重慶南路一段120號,28428379,凌忠嫄,施瑪莉,張梅君,副總經理,劉鳳珠,23493456,20080101,20091117,新台幣                 10.0000元,103125000000,1312500000,0,1,,,,安侯建業聯合會計師事務所,李逢暉,陳奕任,TFH,"No.120, Sec. 1, Chongqing S. Rd., Zhongzheng Dist.,Taipei City 100, Taiwan (R.O.C.)",23115060,eservice@twfhc.com.tw,http://www.twfhc.com.tw,10312500000,2026-05-18
1150517,5870,花旗〈台灣〉商業銀行(股),花旗台灣,－ ,17,臺北市信義區松智路1號12、13、14、15、16樓,28421312,張聖心,馮淑儀,潘玲嬌,公共事務長,不適用,02-8726-9600,20070911,20091228,新台幣                 10.0000元,34433000000,0,0,2,本公司秘書室,02-87269335-6,台北市信義區松智路1號12樓,安侯建業聯合會計師事務所,王勇勝,吳麟,CTL,"1F., No.1, Songzhi Rd,Taipei, Taiwan",02-8780-0650,公司無單一對外公開之電子信箱,www.citibank.com.tw,3443300000,2026-05-18
1150517,5872,匯豐(台灣)商業銀行股份有限公司,匯豐台灣,－ ,17,臺北市信義區信義路五段7號54樓,28990720,紀睿明,陳志堅,蘇芷萱,企業傳訊處資深副總裁,林文婷,(02)6633-9000,20100128,20101202,新台幣                 10.0000元,34800000000,0,0,2,匯豐(台灣)商業銀行,(02)6633-9000,臺北市信義區信義路五段7號54樓,資誠聯合會計師事務所,羅蕉森,吳偉臺,HSBC (Taiwan),"54F, No. 7, Section 5, Xinyi RoadTaipei, Taiwan",(02)66339883,公司無單一對外公開之電子信箱,www.hsbc.com.tw,3480000000,2026-05-18
1150517,5873,全球人壽保險股份有限公司,全球人壽,－ ,17,台北市信義區市民大道六段288號16樓,70817744,林文惠,馬君碩,馬君碩,總經理,張慶英,0266399999,20010912,20110627,新台幣                 10.0000元,6435000000,0,0,2,富邦綜合證券股份有限公司,0223611300,台北市中正區許昌街十七號十一樓,安永聯合會計師事務所,張正道,黃建澤,TransGlobe,"16F, No. 288, Sec. 6, Civic Blvd.Taipei, Taiwan, R.O.C.",0266396666,spokesperson@transglobe.com.tw,http://www.transglobe.com.tw,643500000,2026-05-18
1150517,5874,南山人壽保險股份有限公司,南山人壽,－ ,17,台北市信義區莊敬路168號,11456006,尹崇堯,范文偉,范文偉,總經理,于治中,(02)8758-8888,19630701,20120716,新台幣                 10.0000元,146992460000,0,0,1,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,施敏智,徐聖忠,Nan Shan,"No. 168, Zhuangjing Rd., Xinyi Dist., Taipei CityTaipei, Taiwan (R. O. C.)",(02)8786-7087,NS-IR@nanshan.com.tw,http://www.nanshanlife.com.tw,14699246000,2026-05-18
1150517,5875,星展(台灣)商業銀行股份有限公司,星展銀行,－ ,17,"台北市信義區松仁路32, 36號15, 17樓",53017509,伍維洪,黃思翰,蘇怡文,集團行銷暨傳訊處處長,黃燕枝,02 6612 9889,20110901,20120719,新台幣                 10.0000元,84250000000,0,800000000,2,,,,資誠聯合會計師事務所,吳偉臺,吳尚燉,DBS Bank Taiwan,"15F, 17F., No. 32, 36, Songren Rd.,Xinyi District, 110 Taipei City, Taiwan",02 6612 9285,contactme@dbs.com,http://www.dbs.com.tw,7625000000,2026-05-18
1150517,5901,中友百貨股份有限公司,中友百貨,－ ,18,台中市西屯區福和里臺灣大道四段925號28F之2,23824097,劉福壽,李奇庭,簡聰政,經理,林聖凱,(04)2225-3456,19900714,19911005,新台幣                 10.0000元,229066770,0,0,1,元大證券(股)公司股務代理部,(02)2586-5859,台北市大安區敦化南路2段67號地下1樓,資誠聯合會計師事務所,劉美蘭,王玉娟,CY　　,"NO161,Sec.3,Sun-ming rd.,　Taichung City , Taiwan,R.O.C",(04)2225-1905,c3310@chungyo.me,www.chungyo.com.tw,22906677,2026-05-18
1150517,6008,凱基證券股份有限公司,凱基證券,－ ,XX,台北市中山區明水路698號3樓700號3樓,23111915,許道義,林志宏,黃尹亭,副總經理,王秀菁,2181-8888,19880914,19900302,新台幣                 10.0000元,18174785440,91885411,0,1,凱基證券股務代理部,2389-2999,台北市重慶南路一段２號５樓,安永聯合會計師事務所,徐榮煌,黃建澤,KGI,"3F., No.700, 3F., No.698,Mingshuei Rd., Jhongshan District,Taipei Taiwan R.O.C.",8501-1852,flora@kgi.com,https://www.kgi.com.tw/zh-tw/,1817478544,2026-05-18
1150517,6025,臺銀人壽保險股份有限公司,臺銀人壽,－ ,17,臺北市大安區敦化南路二段69號6樓,28428384,張志宏,劉啟聖,何修蘭,法遵長,林聖倫,02-27849151,20080102,20131118,新台幣                 10.0000元,63500000000,0,0,2,,,,安侯建業聯合會計師事務所,陳富仁,陳奕任,BankTaiwan Life,"6F,No69,Sec.2,Dunhua S.Rd.,Da-anDistrict,Taipei City 10682, Taiwan (R.O.C)",02-27050013,life111@twfhclife.com.tw,http://www.twfhclife.com.tw,6350000000,2026-05-18
1150517,6029,和泰產物保險股份有限公司,和泰產險,－ ,17,臺北市中山區敬業二路55號5樓,03435009,蔡伯龍,顏思齊,顏思齊,總經理,唐偉豪,(02)2181-5000,19610426,20200702,新台幣                 10.0000元,2000000000,188010203,0,2,,,,資誠聯合會計師事務所,張家荃,蕭春鴛,HOTAI INSURANCE,"5/F.,No. 55, Jingye 2nd Rd., Zhongshan Dist.,Taipei City 10466, Taiwan",(02)2181-5099,webmail.twz@hotains.com.tw,http://www.hotains.com.tw,200000000,2026-05-18
1150517,6030,樂天國際商業銀行股份有限公司,樂天國際銀行,－ ,17,台北市中山區松江路433號11樓,83794245,王世熙,佐伯和彥,東榮造,副總,魏瑜玟,02-55692688,20200518,20211018,新台幣                 10.0000元,10000000000,0,0,2,國票綜合證券股份有限公司,25288988,台北市南京東路5段188號15樓,資誠聯合會計師事務所,羅蕉森,紀淑梅,RICB,"11F., No. 433, Songjiang Rd. Zhongshan Dist.,Taipei City 10482, Taiwan (R.O.C.)",02-25180508,103.Planning_ALM@rakuten-bank.com.tw,https://www.rakuten-bank.com.tw/,1000000000,2026-05-18
1150517,6031,連線商業銀行股份有限公司,連線銀行,－ ,17,台北市內湖區瑞光路333號3樓及4樓,83477590,"Hwang, In Joon",黃以孟,黃以孟,總經理,溫嘉仁,(02)6622-9999,20200309,20211222,新台幣                 10.0000元,20000000000,1250000000,0,2,富邦綜合證券股份有限公司,(02)23611300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,吳怡君,吳美慧,LINE Bank,"3F/4F, No. 333, Rui-Guang Rd., Neihu Dist.Taipei City, Taiwan (R.O.C)",NA,NA,https://www.linebank.com.tw,2000000000,2026-05-18
1150517,6033,一卡通票證股份有限公司,一卡通,－ ,17,高雄市前鎮區中安路1號4樓,54376691,缺額,鄭鎧尹,蘇洋立,風控長,王治純,(07)793-3000,20140129,20220622,新台幣                 10.0000元,1346000000,0,0,2,中國信託商業銀行代理部,(02)6636-556,台北市重慶南路一段83 號5 樓,勤業眾信聯合會計師事務所,王兆群,吳秋燕,iPASS,"4F., No. 1, Zhong'an Rd.,Qianzhen Dist.Kaohsiung City 806, Taiwan",(07)793-3222,service@i-pass.com.tw,https://www.i-pass.com.tw/,200000000,2026-05-18
1150517,6034,愛金卡股份有限公司,愛金卡,－ ,17,臺北市內湖區石潭路163號4樓,54650114,李宗奕,梁玉璘,陳俊偉,儲值卡業務部經理,吳青駿,(02)2798-9688,20131119,20220623,新台幣                 10.0000元,700000000,0,0,2,,,,資誠聯合會計師事務所,梁益彰,林瑟凱,ICASH Corp.,"4F., No. 163, Shitan Rd.,Neihu Dist., Taipei City 114 , Taiwan",(02)2659-1968,service@mail.icash.com.tw,https://www.icash.com.tw/,70000000,2026-05-18
1150517,6036,橘子支行動支付股份有限公司,橘子支付,－ ,17,臺北市內湖區瑞湖街111 號,24706576,劉柏園,張朝智,張朝智,總經理,紀雅方,(02)2658-9980,20141106,20220629,新台幣                 10.0000元,550000000,0,0,2,,,,資誠聯合會計師事務所,林一帆,林永智,GAMAPAY,"No.111, Ruihu St.,Neihu Dist., Taipei City, Taiwan",(02)2658-8855,spokeman@gamapay.com.tw,https://www.gamapay.com.tw/,55000000,2026-05-18
1150517,6037,簡單行動支付股份有限公司,簡單支,－ ,17,台北市南港區南港路2段97號8樓,54352706,王俊博,劉雲輝,劉雲輝,總經理,林承勳,0226513111,20130822,20220629,新台幣                 10.0000元,514000000,0,0,2,簡單行動支付股份有限公司,0226513111,台北市南港區南港路2段97號8樓,勤業眾信聯合會計師事務所,謝東儒,馬偉峻,ezPay,"8F., No.97, Sec. 2, Nangang Rd., Nangang Dist.Taipei City 115, Taiwan (R.O.C.)",0277236699,sa@ezpay.com.tw,https://www.ezpay.com.tw,0,2026-05-18
1150517,6038,街口電子支付股份有限公司,街口電支,－ ,17,台北市長安東路2段225號C棟7-8樓,52799857,梅驊,范庭甄,范庭甄,總經理,陳科寰,02-27787222,20170630,20220707,新台幣                 10.0000元,500000000,29844973,0,2,,,,勤業眾信聯合會計師事務所,鄭欽宗,劉明賢,Jkopay,"7-8F., No. 225, Sec. 2, Chang'an E. Rd.,Songshan Dist.,Taipei City 10552 ,Taiwan",02-27786542,service@jkopay.com,https://www.jkopay.com,50000000,2026-05-18
1150517,6039,將來商業銀行股份有限公司,將來銀行,－ ,17,臺北市大安區敦化南路2段95號6、7、8、9樓,83504978,郭水義,張恭賀,詹捷宇,協理,無,02-8979-7000,20200131,20221003,新台幣                 10.0000元,10000000000,264300000,0,2,凱基證券股份有限公司,(02)2314-8800,台北市中正區重慶南路一段2號5樓,資誠聯合會計師事務所,紀淑梅,吳偉臺,NEXT BANK,"6F., No. 95, Sec. 2, Dunhua S. Rd., Da’an DistTaipei City 106, Taiwan",02-2700-1999,NA,https://www.nextbank.com.tw/,1000000000,2026-05-18
1150517,6040,全支付電子支付股份有限公司,全支付,－ ,17,臺北市中山區敬業四路33號9樓,83190786,林弘斌,游金榮,游金榮,總經理,陳佳筠,02-66050909,20200924,20230209,新台幣                 10.0000元,1030000000,47000000,0,2,宏遠證券股份有限公司,02-23268818,臺北市信義路四段236號3樓,安侯建業聯合會計師事務所,王勇勝,池世欽,PXPay Plus,"9F., No. 33, Jingye 4th Rd., Zhongshan Dist.,Taipei City 104052 , Taiwan (R.O.C.)",02-85012363,service@pxpayplus.com,https://www.pxpayplus.com/,103000000,2026-05-18
1150517,6288,聯嘉光電股份有限公司,聯嘉,－ ,12,(35053)新竹科學工業園區苗栗縣竹南鎮科東一路二號,89396315,黃國欣,黃昉鈺,吳俊德,副總經理,林君宙,(037)539000,19950613,20100902,新台幣                 10.0000元,2148454450,0,0,1,國票綜合證券股務代理部,(02)2528-8988,臺北市松山區南京東路五段188號15樓,勤業眾信聯合會計師事務所,陳明煇,張雅芸,EOI　　,"No. 2, Kedong 1st  Road,  Chunan Town, Miaoli County,Hsinchu Science Park, Taiwan, R.O.C.",(037)585566,ir@eoi.com.tw,www.eoi.com.tw,214845445,2026-05-18
1150517,6403,群登科技股份有限公司,群登,－ ,20,新北市土城區金城路一段12號4樓,24399520,鍾依華,鍾依華,鄭洧峸,協理,黃玟閔,02-86859877,20090501,20120926,新台幣                 10.0000元,153315540,6352657,0,2,國票綜合證券(股)公司股務代理部,(02)2528-8988,台北市松山區南京東路五段188號15樓,安侯建業聯合會計師事務所,張肇文,郭欣頤,AcSiP,"4F., No. 12, Sec. 1, Jincheng Rd., Tucheng Dist.,New Taipei City 236038, Taiwan",02-86859577,IR@acsip.com.tw,http://www.acsip.com.tw,15331554,2026-05-18
1150517,6452,康友製藥控股有限公司,康友-KY,KY 開曼群島                                                    ,07,台北市中正區林森北路5巷10號5樓之1,54395965,陳民郎,陳民郎,詹濤,發言人,暫缺,0921883246,20131107,20150217,新台幣                 10.0000元,1001313070,0,0,1,,,10049 台北市中正區林森北路5巷10號5樓之1,尚未委任,尚未委任,尚未委任,Pharmally,"5F.-1, No. 10, Ln. 5, Linsen N. Rd., Zhongzheng Dist.,Taipei, 10049 , Taiwan, R.O.C.",NA,kypharmally@gmail.com,www.pharmally.com,100131307,2026-05-18
1150517,6475,智賦科技股份有限公司,智賦科,－ ,13,新北市土城區民權街17號,12943883,蔡鎮隆,陳奕舜,陳和昌,執行副總,陳俊穎,(02)2268-6398,20010904,20140902,新台幣                 10.0000元,347842140,19535714,0,1,國票綜合證券股務代理部,(02)2528-8988,台北市松山區南京東路五段188號15樓,資誠聯合會計師事務所,涂展源,葉翠苗,AIOTEK,"No.17, Minquan St., Tucheng DistNew Taipei City 23679, Taiwan (R.O.C.)",(02)2268-8328,aiotek@aiotek.com.tw,https://aiotek.com.tw/zh/,34784214,2026-05-18
