出表日期,公司代號,公司名稱,公司地址,股東常(臨時)會,開會日期,開會地點,是否改選董監,聯絡電話,股務單位,股務單位電話,是否採電子投票,date
1150516,2616,山隆,新北市板橋區民生路一段1-2號1樓,常會,1150618,新北市板橋區民生路一段1號地下一樓(正隆麗池國際會議廳),是,(02)29599611,山隆通運股份有限公司,(02)22225131,強制,2026-05-17
1150516,2617,台航,台北市濟南路二段29號2~6樓,常會,1150611,台大校友會館(地址：臺北市濟南路一段2-1號4樓),否,02-23941769,元大證券股份有限公司,02-2586-5859,強制,2026-05-17
1150516,2618,長榮航,桃園市蘆竹區新南路一段376號,常會,1150529,台北市中山南路11號財團法人張榮發基金會國際會議中心11樓會議廳,是,03-3515151,長榮航空股務課,02-2500-4100,強制,2026-05-17
1150516,2630,亞航,台南市仁德區仁愛里機場路1050號,常會,1150617,台南市仁德區機場路1050號(本公司同同館2樓),否,06-2681911,富邦綜合證券股份有限公司,(02)23611300,強制,2026-05-17
1150516,2633,台灣高鐵,(11568)台北市南港區經貿二路66號13樓,常會,1150527,國泰金融會議廳(住址：台北市信義區松仁路九號一樓),是,02-8789-2000,富邦綜合證券股務代理部,02-2361-1300,強制,2026-05-17
1150516,2634,漢翔,台中市西屯區漢翔路1號,常會,1150522,台中市沙鹿區忠貞路20巷176號（翔園文旅文康中心）,否,04-27020001,福邦證券股份有限公司,02-23711658,強制,2026-05-17
1150516,2636,台驊控股,台北市信義區忠孝東路四段 563 號 12樓,常會,1150605,台北市信義區忠孝東路四段560號8樓,否,27532093,中國信託商業銀行代理部,02-6636-5566,強制,2026-05-17
1150516,2637,慧洋-KY,"Windward 3,Regatta Office Park,PO Box 1350,Grand Cayman KY1",常會,1150522,台北市中正區杭州南路一段24號（集思交通部國際會議中心-202會議室）,否,02-27552637,永豐金證券股份有限公司,02-23816288,強制,2026-05-17
1150516,2642,宅配通,241020新北市三重區神農街426號,常會,1150518,台北市南港區忠孝東路七段508號1樓 台北生技園區 (會議室3),否,02-66165500,凱基證券股份有限公司股務代理部,02-23892999,強制,2026-05-17
1150516,2645,長榮航太,桃園市大園區航站南路6號,常會,1150526,台北市中山南路11號財團法人張榮發基金會國際會議中心10樓1001會議廳,否,03-3519500,凱基證券股份有限公司股務代理部,02-23892999,強制,2026-05-17
1150516,2646,星宇航空,臺北市信義區忠孝東路四段525號11樓,常會,1150529,台北市中山區樂群二路199號萬豪一廳(台北萬豪酒店),否,02-27911000,元大證券股份有限公司股務代理部,02-25865859,強制,2026-05-17
1150516,2701,萬企,台北市峨嵋街52號,常會,1150623,台北市萬華區峨眉街52號,否,(02)2375-3211,本公司股務科,(02)2381-3737,--,2026-05-17
1150516,2702,華園,高雄市苓雅區四維三路6號23樓B室,常會,1150520,華園大飯店草衙館 (高雄市前鎮區中安路1號),否,07-2410123,國票綜合證券股份有限公司,02-25288988,強制,2026-05-17
1150516,2704,國賓,臺北市中山區中山北路2段65巷9號2樓,常會,1150609,新竹市中華路二段188號本公司新竹分公司10樓國際廳,否,(02)2551-1111,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,2705,六福,新竹縣關西鎮仁安里拱子溝六十號,常會,1150528,新竹縣關西鎮仁安里拱子溝六十號【六福莊生態度假旅館-非洲廳】,否,03-547-5665,兆豐證券(股)公司,02-3393-0898,強制,2026-05-17
1150516,2706,第一店,台北市南京東路二段六十三號,常會,1150629,臺北市中山區南京東路二段63號,否,25418234,第一華僑大飯店(股)股務課,23753211,強制,2026-05-17
1150516,2707,晶華,台北市中山北路2段39巷3號1-20樓,常會,1150616,台北市中山北路2段39巷3號4樓-晶華酒店貴賓廳,否,(02)2523-8000,台新證券股務代理部,(02)2504-8125,強制,2026-05-17
1150516,2712,遠雄來,974花蓮縣壽豐鄉鹽寮村山嶺18號,常會,1150520,花蓮縣壽豐鄉鹽寮村山嶺18號-花蓮遠雄悅來大飯店會議廳,是,(03)8123900,元大證券股份有限公司,(02)25863117,強制,2026-05-17
1150516,2722,夏都,屏東縣恆春鎮網紗里環城北路218巷15號,常會,1150526,夏都城旅安平館(台南市南區新建路47號),否,08-8862377,統一綜合證券股份有限公司,02-27463797,強制,2026-05-17
1150516,2723,美食-KY,台中市南屯區工業23路35號,常會,1150526,台中市南屯區工業18路29號（新幹線花園酒店）,否,(04)3503-9090,元大證券股份有限公司,(02)2586-5859,強制,2026-05-17
1150516,2727,王品,臺中市西區臺灣大道二段218號29樓,常會,1150617,台中金典酒店(台中市西區健行路1049號14樓),是,04-23221868,永豐金證券股份有限公司,(02)2381-6288,強制,2026-05-17
1150516,2731,雄獅,台北市內湖區石潭路151號9樓,常會,1150525,台北市內湖區石潭路151號2樓(本公司),否,8793-9000,富邦綜合證券股份有限公司,(02)2361-1300,強制,2026-05-17
1150516,2739,寒舍,台北市中正區忠孝東路一段12號,常會,1150526,台北巿忠孝東路一段十二號地下一樓(台北喜來登大飯店B1玉瀾廳),否,(02)2321-5511,富邦綜合證券(股)公司股務代理部,(02)2361-1300,強制,2026-05-17
1150516,2748,雲品,台北市中山區中山北路二段96號8樓,常會,1150527,新北市新莊區五工路66號6樓(新莊頤品大飯店),否,(02)2998-6788,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,2753,八方雲集,新北市淡水區中正東路二段27號18樓,常會,1150611,新北市淡水區中正東路二段27號20樓(長傳企管訓練中心),是,02-88098898,中國信託商業銀行股份有限公司,02-66365566,強制,2026-05-17
1150516,2762,世界健身-KY,台中市西屯區市政路402號36樓,常會,1150525,台中市西屯區朝富路99號(台中林酒店),是,04-36008020,永豐金證券股份有限公司,02-23816288,強制,2026-05-17
1150516,2801,彰銀,臺中市自由路二段三八號,常會,1150618,臺北市中山區中山北路2段57號彰化銀行臺北大樓。,是,02-25362951,兆豐證券股務代理部,02-33930898,強制,2026-05-17
1150516,2812,台中銀,台中市民權路87號,常會,1150527,台中市西區民權路八十七號十樓,是,04-22236021,本公司股務科,02-23957388,強制,2026-05-17
1150516,2816,旺旺保,台北巿大安區忠孝東路四段219號12樓,常會,1150529,台北市中山北路4段1號圓山飯店2樓敦睦廳,否,2776-5567,國票綜合證券(股)公司股務代理部,(02)2528-8988,強制,2026-05-17
1150516,2820,華票,台北市內湖區堤頂大道二段99號4樓,常會,1150612,台北市羅斯福路四段85號地下一樓集思會議中心(台大館)蘇格拉底廳,否,(02)2799-1177,中國信託商業銀行,(02)6636-5566,強制,2026-05-17
1150516,2832,台產,臺北市館前路49號8樓,常會,1150529,台北喜來登大飯店喜廳(台北市忠孝東路一段12號地下2樓),是,(02)23821666,國票綜合證券股份有限公司,(02)25288988,強制,2026-05-17
1150516,2834,臺企銀,台北市塔城街三十號,常會,1150618,臺北市大同區塔城街30號17樓,否,(02)25597171,元大證券股份有限公司,(02)25865859,強制,2026-05-17
1150516,2836,高雄銀,高雄市左營區博愛二路168號,常會,1150508,高雄市鼓山區龍德新路222號10樓（高雄萬豪酒店皇喜會議室C）,是,(07)557-0535,元大證券股份有限公司股務代理部,(02)2586-5859,強制,2026-05-17
1150516,2838,聯邦銀,台北市松山區民生東路三段109號1、2樓,常會,1150529,台北市金華街187號（國立政治大學公企中心2樓國際會議廳）,否,(02)2718-0001,台新綜合證券(股)公司股務代理部,(02)2504-8125,強制,2026-05-17
1150516,2845,遠東銀,"台北市敦化南路二段207號26, 27樓",常會,1150522,臺北市杭州南路一段24號5樓 (集思交通部國際會議中心),否,(02)2378-6868,亞東證券股份有限公司,(02)7753-1699,強制,2026-05-17
1150516,2849,安泰銀,臺北市信義區信義路五段7號16樓、40樓及41樓,常會,1150624,台北市中正區中山南路11號財團法人張榮發基金會國際會議中心,否,81012277,群益金鼎證券股份有限公司,(02)27023999,強制,2026-05-17
1150516,2850,新產,台北市建國北路二段十三號十一樓,常會,1150522,台北市建國北路二段15號8樓,是,(02)2507-5335,台新證券股務代理部,(02)25048125,強制,2026-05-17
1150516,2851,中再保,台北市南京東路二段53號12樓,常會,1150525,台北市中山南路11號財團法人張榮發基金會國際會議中心10樓會議室,是,02-25115211,元大證券股份有限公司,02-25865859,強制,2026-05-17
1150516,2852,第一保,台北市中正區忠孝東路一段五十四號,常會,1150528,台北市忠孝東路二段88號地下1樓 金融中心大樓B1會議廳,否,23913271,華南永昌綜合證券股份有限公司,27186425,強制,2026-05-17
1150516,2855,統一證,台北市東興路8號1樓,常會,1150527,台北市松山區東興路8號,否,2747-8266,統一綜合證券(股)公司股務代理部,2746-3797,強制,2026-05-17
1150516,2867,三商壽,台北市內湖區石潭路58號1樓,常會,1150626,台北市內湖區石潭路58號2樓,是,(02)23455511,宏遠證券股份有限公司,(02)23268818,強制,2026-05-17
1150516,2867,三商壽,台北市內湖區石潭路58號1樓,臨時會,1150123,台北市內湖區石潭路58號2樓,否,(02)23455511,宏遠證券股份有限公司,(02)23268818,強制,2026-05-17
1150516,2880,華南金,台北市信義區松仁路123號,常會,1150618,台北市信義區松仁路123號2樓(華南銀行總行大樓國際會議廳),否,23713111,華南永昌綜合證券股份有限公司,27186425,強制,2026-05-17
1150516,2881,富邦金,臺北市中山區遼寧街179號15樓、16樓,常會,1150612,臺北市敦化南路一段108號 地下二樓(富邦國際會議中心),是,6636-6636,富邦綜合證券(股)公司股務代理部,2361-1300,強制,2026-05-17
1150516,2882,國泰金,台北市仁愛路四段296號,常會,1150612,台北市信義區松仁路9號1樓國泰金融會議廳,否,27087698,國泰證券股務代理部,02-77571288,強制,2026-05-17
1150516,2883,凱基金,台北市松山區敦化北路135號8、12、13及18樓,常會,1150612,台北市敬業四路168號維多麗亞酒店1樓大宴會廳,否,02-27638800,凱基證券股份有限公司股務代理部,02-23892999,強制,2026-05-17
1150516,2884,玉山金,臺北市松山區民生東路三段117號14樓及115號1樓,常會,1150612,臺北市中正區中山南路11號11樓張榮發基金會國際會議中心,是,(02)2175-1313,玉山金控行政管理處,(02)2719-1313,強制,2026-05-17
1150516,2884,玉山金,臺北市松山區民生東路三段117號14樓及115號1樓,臨時會,1150123,自由廣場會議中心國際演藝廳(臺北市內湖區瑞光路399號2樓),否,(02)2175-1313,玉山金控行政管理處,(02)2719-1313,強制,2026-05-17
1150516,2885,元大金,臺北市大安區仁愛路三段157號6樓、8樓、10樓、13樓、16樓至20樓,常會,1150612,台北市內湖區行善路168巷15號(多功能集會廳),否,02-27811999,元大證券(股)公司股務代理部,02-25865859,強制,2026-05-17
1150516,2886,兆豐金,台北市忠孝東路二段123號14至17樓、20至21樓,常會,1150618,104489臺北市中山區吉林路100號(兆豐銀行吉林大樓頂樓),否,2357-8888,元大證券股份有限公司,(02)2586-5859,強制,2026-05-17
1150516,2887,台新新光金,台北市大安區仁愛路4段118號12、13、15、16、21、22及23樓,常會,1150612,台北市仁愛路四段118號2樓（台新新光金控大樓）,否,02-23268888,台新綜合證券(股)公司股務代理部,02-25048125,強制,2026-05-17
1150516,2889,國票金,台北市樂群三路128號17樓,常會,1150529,臺北市中山區植福路8號3樓(大直典華會館光影廳),是,(02)77520088,國票綜合證券(股)公司股務代理部,(02)2528-8988,強制,2026-05-17
1150516,2890,永豐金,台北市中山區八德路2段306號3樓、5至13樓及308號6樓之1、6樓之2,常會,1150526,台北市南京東路三段３６號１３樓大禮堂,是,(02)8161-8935,永豐金證券公司股務代理部,(02)2381-6288,強制,2026-05-17
1150516,2891,中信金,臺北市南港區經貿二路168號27樓、29樓,常會,1150612,台北市南港區經貿一路168號(台北漢來大飯店3樓宴會廳),否,(02)3327-7777,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,2892,第一金,台北市重慶南路一段30號,常會,1150618,台北市重慶南路1段30號(第一商業銀行總行大樓),否,23111111,第一銀行信託處,23481137,強制,2026-05-17
1150516,2897,王道銀行,(114)台北市內湖區堤頂大道二段九十九號,常會,1150612,台北市大安區長興街75號(中華經濟研究院之蔣碩傑國際會議廳),是,(02)87527000,中國信託商業銀行代理部,(02)66365566,強制,2026-05-17
1150516,2901,欣欣,台北市林森北路247號,常會,1150625,本公司欣欣秀泰影城，地址：台北市林森北路247號4樓,否,25212211,群益 金鼎證券〈股〉股務代理部,(02)2703-5000,強制,2026-05-17
1150516,2903,遠百,新北市板橋區新站路16號18樓,常會,1150527,台北市中正區杭州南路一段24號5樓(集思交通部國際會議中心集會堂),是,(02)77278168,亞東證券股份有限公司,(02)7753-1699,強制,2026-05-17
1150516,2904,匯僑,台北市民生東路三段一三一號五樓,常會,1150609,台北市內湖區堤頂大道二段207號4樓,否,27174347,統一綜合證券股份有限公司,(02)2746-3797,強制,2026-05-17
1150516,2905,三商,台北市建國北路二段145號地下1樓及1~18樓,常會,1150618,台北市建國北路二段一四五號二十樓,否,25031111,宏遠證券股份有限公司股務代理部,02-7719-8899,--,2026-05-17
1150516,2906,高林,新北市汐止區新台五路一段95號21樓之8,常會,1150617,新北市汐止區新台五路一段93號23樓之5 (遠雄U-TOWN D棟巨寰宇全球人文會展中心A廳),否,02-27125311,台新綜合證券(股)公司股務代理部,02-25048125,強制,2026-05-17
1150516,2908,特力,台北市內湖區新湖三路23號6樓,常會,1150527,台北市內湖區新湖三路23號6樓（本公司六樓大會議廳）,否,(02)8791-5888,元大證券股份有限公司,(02)2586-5859,強制,2026-05-17
1150516,2910,統領,台北市大安區忠孝東路四段197號10樓之6,常會,1150616,桃園市桃園區中正路61號。,否,02-27522222,福邦證券股份有限公司,02-23711658,強制,2026-05-17
1150516,2911,麗嬰房,台北市內湖區陽光街321巷60號,常會,1150605,台北市內湖區陽光街321巷60號B1教育訓練中心,是,87976699,永豐金證券股務代理部,23816288,強制,2026-05-17
1150516,2912,統一超,台北市東興路65號2樓,常會,1150520,臺南市永康區鹽行里中正路301號(統一企業總公司教育訓練中心一樓),否,(02)27478711,統一綜合證券(股)公司股務代理部,(02)27463797,強制,2026-05-17
1150516,2913,農林,新竹縣湖口鄉中華路3號,常會,1150611,新竹縣湖口鄉三民路19號,否,(03)659-1188,福邦證券股份有限公司股務代理部,02-2371-1658,強制,2026-05-17
1150516,2915,潤泰全,台北市八德路二段三０八號十三樓之一,常會,1150526,台北市中山區八德路二段260號3樓(中影八德大樓),否,81617999,本公司股務室,81617958,強制,2026-05-17
1150516,2923,鼎固-KY,臺北市信義區基隆路一段420號10樓(臺北聯絡處),常會,1150617,臺北市信義路五段5號世貿展覽&#12068;樓&#12032;館第&#12038;會議室,否,8621-64332999,富邦綜合證券(股)公司股務代理部,(02)23611300,強制,2026-05-17
1150516,2929,淘帝-KY,台北市內湖區新湖一路97號2樓,常會,1150629,台北市&#20869;湖區新湖一路83號B棟會議室,否,(02)27938077,福邦證券股份有限公司股務代理部,(02)23711658,強制,2026-05-17
1150516,2939,永邑-KY,新北市中和區建八路216號13樓,常會,1150611,新北市中和區中正路631號3樓北廳(瓏山林台北中和飯店-三樓北廳),否,(02)2929-5373,福邦證券股份有限公司股務代理部,(02)2371-1658,強制,2026-05-17
1150516,2945,三商家購,台北市中山區民權東路三段４號地下一層,常會,1150529,台北市中山區民權東路三段6號8樓會議室,否,02-2506-1166,宏遠證券股份有限公司股務代理部,02-2326-8818,強制,2026-05-17
1150516,3002,歐格,台北市內湖區內湖路一段88號5樓,常會,1150609,台北市內湖區內湖路一段92號5樓之1,否,(02)2799-1199,富邦綜合證券股務代理部,(02)2361-1300,強制,2026-05-17
1150516,3003,健和興,彰化縣線西鄉彰濱東三路8號,常會,1150611,彰化縣線西鄉彰濱東三路13號(本公司研發大樓會議室),否,(04)7580001,凱基證券股份有限公司,(02)23148800,強制,2026-05-17
1150516,3004,豐達科,桃園市平鎮區太平東路5號,常會,1150609,台北市南港區南港路一段209號1樓,是,03-450-8868,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,3005,神基,臺北市南港區南港路一段209號5樓,常會,1150525,台北市南港區南港路一段209號1樓,否,02-27857888,中國信託商業銀行代理部,02-66365566,強制,2026-05-17
1150516,3006,晶豪科,新竹科學園區新竹市工業東四路23號,常會,1150522,新竹市東區大學路16號暐順和選旅一樓竹湖會議廳,否,03-5781-970,群益金鼎證券股份有限公司,02-2702-3999,強制,2026-05-17
1150516,3008,大立光,台中市南屯區精科路11號,常會,1150609,台中市烏日區成功西路300號(南山人壽保險股份有限公司教育訓練中心),否,04-36002345,台新證券股務代理部,02-25048125,強制,2026-05-17
1150516,3010,華立,高雄市前金區中正四路235號10樓,常會,1150526,高雄市前金區中正四路211號5樓。(兆豐銀行南區員工訓練中心),是,07-2164311,元大證券(股)公司股務代理部,(02)2586-5859,強制,2026-05-17
1150516,3011,今皓,新北市新店區寶興路53號,常會,1150630,新北市新店區寶興路53號(本公司會議室),是,2918-9189,福邦證券(股)公司股務代理部,(02)2371-1658,強制,2026-05-17
1150516,3013,晟銘電,台北市內湖區民權東路六段27號2~6F,常會,1150612,台北維多麗亞酒店(台北市中山區敬業四路168號),是,02-2797-3999,中國信託代理部,02-6636-5566,強制,2026-05-17
1150516,3014,聯陽,新竹縣新竹科學園區創新一路13號3樓,常會,1150528,新竹科學園區創新一路9號 本公司會議室,是,(03)5798658,宏遠證券股份有限公司,(02)23268818,強制,2026-05-17
1150516,3015,全漢,桃園市桃園區建國東路22號,常會,1150611,桃園市住都大飯店(地址：桃園市桃園區桃鶯路398號),是,(03)3759888,兆豐證券股份有限公司股務代理部,(02)33930898,強制,2026-05-17
1150516,3016,嘉晶,新竹市科學工業園區篤行一路10號,常會,1150612,新竹科學園區創新一路17號,否,03-5632255,永豐金證券股份有限公司,02-23816288,強制,2026-05-17
1150516,3017,奇鋐,高雄市前鎮區新生路248之27號,常會,1150602,新北市新莊區五工路95號3樓(經濟部新北產業園區服務中心),否,07-8157612,元大證券股份有限公司,02-25865859,強制,2026-05-17
1150516,3018,隆銘綠能,臺北市中山區明水路602號3樓,常會,1150626,臺北市中山區植福路8號(典華幸福機構大直店),是,(02)8501-5778,統一綜合證券股份有限公司,(02)2747-8266,強制,2026-05-17
1150516,3019,亞光,台中市潭子區南二路22-3號,常會,1150527,臺中市潭子區建國路一號3F,否,(04)2533-5175,永豐金證券股份有限公司,(02)2381-6288,強制,2026-05-17
1150516,3021,鴻名,台北市東興路59號6樓,常會,1150617,台北市羅斯福路4段85號B1 (集思台大會議中心亞歷山大廳),否,(02)8768-2688,中國信託商業銀行,02-66365566,強制,2026-05-17
1150516,3022,威強電,新北市汐止區中興路29號,常會,1150525,新北市汐止區中興路29號6樓(本公司教育訓練中心),是,(02)2690-2098,群益金鼎證券股份有限公司,(02)2702-3999,強制,2026-05-17
1150516,3023,信邦,苗栗市國華路582號,常會,1150527,信邦電子股份有限公司新時代會議室（新北市汐止區新台五路一段79號4樓之13）,否,037-330099,台新證券股務代理部,02-2504-8125,強制,2026-05-17
1150516,3024,憶聲,桃園市中壢區中園路198號,常會,1150512,桃園市蘆竹區文新街7號2樓,是,03-4515494,元大證券(股)公司,02-25865859,強制,2026-05-17
1150516,3025,星通,新竹科學工業園區新安路八號七樓,常會,1150626,新竹市科學工業園區展業一路2號(園區同業公會201會議室),否,03-5787696,元大證券股份有限公司,2586-5859,強制,2026-05-17
1150516,3026,禾伸堂,台北市內湖區環山路二段六十二號一樓,常會,1150525,台北市內湖區內湖路一段91巷17號7樓（珠寶大樓7樓會議室）,否,(02)2627-0383,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,3027,盛達,新北市新店區中興路2段192號8樓,常會,1150521,新北市新店區中興路二段192號8樓,否,02-29145665,群益金鼎證券股份有限公司,02-27035000,強制,2026-05-17
1150516,3028,增你強,台北市內湖區新湖二路250巷8號,常會,1150612,台北市內湖區新湖二路250巷8號8樓(本公司會議室),否,(02)2792-8788,台新證券股務代理部,02-25048125,強制,2026-05-17
1150516,3029,零壹,台北市內湖區內湖路一段360巷8號10樓,常會,1150527,台北市內湖區瑞光路513巷35號6樓,是,26565656,台新綜合證券(股)公司股務代理部,(02)2504-8125,強制,2026-05-17
1150516,3030,德律,台北市士林區德行西路45號7樓,常會,1150527,台北市士林區磺溪街36-1號3樓,是,(02)2832-8918,凱基證券股份有限公司,(02)2389-2999,強制,2026-05-17
1150516,3031,佰鴻,新北市板橋區和平路19~25號3樓,常會,1150608,新北市板橋區和平路15號1樓,否,(02)29591090,中國信託商業銀行代理部,(02)66365566,強制,2026-05-17
1150516,3032,偉訓,台南市安南區安和路二段54巷225號,常會,1150624,本公司大會議室(台南市安南區安和路2段54巷225號),否,06-3560606,元大證券股份有限公司,02-2586-5859,強制,2026-05-17
1150516,3033,威健,台北市內湖區內湖路一段308號11樓,常會,1150618,青青食尚花園會館（台北市士林區至善路二段266巷32號）,否,26590202,元大證券股務代理部,2586-3117,強制,2026-05-17
1150516,3034,聯詠,新竹科學園區創新一路13號2樓,常會,1150529,新竹縣竹北市台元二街9號11樓會議室,否,(03)567-0889,宏遠證券股份有限公司股務代理部,(02)23268818,強制,2026-05-17
1150516,3035,智原,新竹科學園區新竹市力行三路5號,常會,1150525,新竹市新竹科學園區力行三路5號(智原科技辦公大樓),否,03-5787888,宏遠證券股份有限公司,(02)2700-8899,強制,2026-05-17
1150516,3036,文曄,新北市中和區中正路738號14樓,常會,1150514,新北市中和區中正路738號11樓（本公司會議室）,是,(02)8226-9088,福邦證券股份有限公司,(02)2371-1658,強制,2026-05-17
1150516,3037,欣興,桃園市龜山區山鶯路179號,常會,1150529,桃園市桃鶯路398號 住都大飯店,是,03-3500386,宏遠證券股份有限公司(95.3.3起),02-23268818,強制,2026-05-17
1150516,3038,全台,高雄市前鎮區中一路5號,常會,1150520,高雄市前鎮區中一路五號(本公司一樓會議廳),否,07-8124832,元大證券(股)公司股務代理部,(02)2586-5859,強制,2026-05-17
1150516,3040,遠見,新北市板橋區文化路二段287號35樓,常會,1150608,新北市板橋區府中路29-1號13樓(板橋區農會第二大樓13樓第8研習廳),是,2257-8866,元大證券股務代理部,02-25865859,強制,2026-05-17
1150516,3041,揚智,台北市內湖區內湖路一段246號6樓,常會,1150630,台北市信義區松仁路123號2樓203會議室（華南銀行總行大樓會議中心）,否,(02)8752-2000,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,3042,晶技,台北市北投區中央南路二段十六號四樓,常會,1150527,桃園市平鎮區工業六路四號（會議廳）,否,(02)2894-1202,元大證券股份有限公司,(02)25865859,強制,2026-05-17
1150516,3043,科風,新北市中和區連城路246號9樓,常會,1150625,新北市中和區中山路二段311號3樓(宇禾田宴會館),是,22258552,中國信託商業銀行代理部,02-6636-5566,強制,2026-05-17
1150516,3044,健鼎,桃園市平鎮區平鎮工業區工業五路21號,常會,1150529,桃園市平鎮區工業十一路12號2樓。,否,03-419-5678,群益金鼎證券股份有限公司,02-2702-3999,強制,2026-05-17
1150516,3045,台灣大,台北市信義區菸廠路88號12樓,常會,1150529,台北市信義區菸廠路88號(臺北文創大樓)6樓多功能廳,是,(02)6638-6888,富邦綜合證券股份有限公司,(02)2361-1300,強制,2026-05-17
1150516,3046,建碁,臺北市松山區民福里復興北路369號7樓之5,常會,1150526,新北市汐止區新台五路一段88號1樓（宏碁大樓1樓會議室）,是,0277101195,建碁股務室,0227195000,強制,2026-05-17
1150516,3047,訊舟,台北市內湖區新湖一路278號,常會,1150616,本公司一樓(台北市內湖區新湖一路278號一樓),是,(02)7739-6888,群益金鼎證券股份有限公司,(02)2702-3999,強制,2026-05-17
1150516,3048,益登,台北市內湖區基湖路10巷50號8樓,常會,1150611,台北市士林區中山北路七段127號 (沃田旅店202會議室),否,(02)2657-8811,群益金鼎證券股份有限公司,(02)2702-3999,強制,2026-05-17
1150516,3049,精金,南部科學園區台南市善化區北園一路7號,常會,1150612,台南市善化區北園一路7號,否,06-5053959,精金科技(股)公司股務辦事處,(02)2790-5885,強制,2026-05-17
1150516,3050,鈺德,桃園市龜山區華亞二路222號,常會,1150617,桃園市龜山區華亞二路二二二號,否,03-3961111,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-17
1150516,3051,力特,桃園市平鎮區平東路659巷37號,常會,1150624,桃園市平鎮區平東路659巷37號,否,03-4606677,群益金鼎證券股份有限公司,(02)2702-3999,強制,2026-05-17
1150516,3052,夆典,新北市中和區新民街112號4樓,常會,1150609,新北市中和區新民街112號4樓(本公司會議室),否,2223-4099,元大證券股份有限公司,02-2586-5859,強制,2026-05-17
1150516,3054,立萬利,台北巿內湖區潭美街537號9樓,常會,1150527,台北市內湖區潭美街539號3樓演講廳,是,02-82213985,元大證券股份有限公司股務代理部,2586-3117,強制,2026-05-17
1150516,3055,蔚華科,新竹市水源街95號,常會,1150624,新竹市水源街95號9樓(本公司9樓會場),否,03-5738099,群益金鼎證券股份有限公司,(02)27023999,強制,2026-05-17
1150516,3056,富華新,新竹縣竹北市福興路875號3樓,常會,1150623,台中市北屯區崇德五路345號(新天地餐廳),否,04-2302-6018,統一綜合證券(股)公司,02-2746-3797,強制,2026-05-17
1150516,3057,喬鼎,新竹科學園區工業東四路二十一號五樓,常會,1150629,新竹科學園區工業東二路一號(科技生活館二樓牛頓廳),是,(03)578-2395,中國信託商業銀行代理部,(02)6636-5566,--,2026-05-17
1150516,3058,立德,新北市新店區寶橋路235巷138號8樓,常會,1150623,新北市新店區寶橋路235巷138號7樓,是,(02)8195-3058,福邦證券股份有限公司,(02)2371-1658,強制,2026-05-17
1150516,3059,華晶科,新竹市科學園區力行路12號,常會,1150623,新竹科學園區展業一路二號(科學園區同業公會二樓203會議室),是,03-5784567,永豐金證券股份有限公司,02-2381-6288,強制,2026-05-17
1150516,3060,銘異,桃園市龜山區萬壽路1段492-1號10樓之1,常會,1150617,桃園市桃園區大興西路一段200號(福容大飯店牡丹廳),是,(02)82001008,元大證券股份有限公司,(02)25865859,強制,2026-05-17
1150516,3062,建漢,新竹科學園區新竹縣寶山鄉園區三路99號,常會,1150528,新竹科學園區新竹縣寶山鄉園區三路99號,否,03-5777777,福邦證券股份有限公司,(02)2371-1658,強制,2026-05-17
1150516,3090,日電貿,新北市新店區中正路四維巷一弄四號一樓,常會,1150522,本公司1樓會議室(新北市新店區中正路四維巷1弄4號1樓)。,是,(02)2219-0505,元大證券(股)公司股務代理部,(02)2586-5859,強制,2026-05-17
1150516,3092,鴻碩,台北市內湖區行愛路169號,常會,1150527,臺北市內湖區民權東路6段99號8樓(臺北市內湖區公所大禮堂),是,2792-8558,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,3094,聯傑,新竹科學園區力行六路6號,常會,1150528,新竹科學園區新竹市東區力行六路6號3樓大禮堂,否,03-5798797,富邦綜合證券股份有限公司,02-2361-1300,強制,2026-05-17
1150516,3130,一零四,新北市新店區寶中路119-1號10樓,常會,1150527,一零四資訊科技總公司(新北市新店區寶中路119號3樓),是,(02)2912-6104,富邦綜合證券(股)公司股務代理部,(02)2361-1300,強制,2026-05-17
1150516,3135,凌航,新北市中和區中原街101號10樓,常會,1150624,新北市中和區中原街101號4樓,否,02-77318808,元大證券股份有限公司股務代理部,(02)2586-5859,強制,2026-05-17
1150516,3138,耀登,(334)桃園市八德區和平路772巷19號,常會,1150625,桃園市中壢區高鐵站前西路一段286號,否,03-3631901,國票綜合證券股務代理部,(02)2528-8988,強制,2026-05-17
1150516,3149,正達,36647苗栗縣銅鑼鄉中興工業區中興路99號,常會,1150601,苗栗縣銅鑼鄉中平村29鄰中興路99號(本公司二樓會議室),是,037-236988,福邦證券股份有限公司,(02)2371-1658,強制,2026-05-17
1150516,3150,鈺寶-創,新竹市公道五路2段101號10樓之1,常會,1150625,新竹縣竹北市光明五街210號4樓,是,03-5169188,福邦證券股份有限公司,02-2371-1658,強制,2026-05-17
