出表日期,公司代號,公司名稱,股東常(臨時)會日期-常或臨時,股東常(臨時)會日期-日期,是否選任董監事,董監事選任方式,是否採候選人提名制選任董監事,採候選人提名制選任董監事相關公告-提名受理期間,提名受理處所,候選人類別,候選人姓名,是否當選,date
1150517,3014,聯陽,常會,1150528,是,累積投票制,是,1150320~1150331,聯陽半導體股份有限公司財務處〈地址：308新竹縣寶山鄉創新一路13號；電話：03-579-8658〉,獨立董事,陳沼惠,,2026-05-18
1150517,3014,聯陽,常會,1150528,是,累積投票制,是,1150320~1150331,聯陽半導體股份有限公司財務處〈地址：308新竹縣寶山鄉創新一路13號；電話：03-579-8658〉,獨立董事,郭倍怡,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),董事,鄭雅仁,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),董事,楊富安,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),董事,王宗舜,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),董事,王博文,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),董事,陳光俊,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),董事,朱秀英,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),董事,黃玉瑩,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),獨立董事,劉壽祥,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),獨立董事,許正弘,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),獨立董事,李紹唐,,2026-05-18
1150517,3015,全漢,常會,1150611,是,累積投票制,是,1150313~1150323,全漢企業股份有限公司管理處(地址:桃園市桃園區建國東路22號，電話:03-3759888),獨立董事,壽勤偉,,2026-05-18
1150517,3016,嘉晶,常會,1150612,否,累積投票制,,,,,,,2026-05-18
1150517,3017,奇鋐,常會,1150602,否,累積投票制,,,,,,,2026-05-18
1150517,3018,隆銘綠能,常會,1150626,是,累積投票制,是,1150407~1150417,臺北市中山區明水路602號3樓(本公司總管理處),董事,無,,2026-05-18
1150517,3019,亞光,常會,1150527,否,累積投票制,,,,,,,2026-05-18
1150517,3021,鴻名,常會,1150617,否,累積投票制,,,,,,,2026-05-18
1150517,3022,威強電,常會,1150525,是,累積投票制,是,1150313~1150323,221新北市汐止區中興路29號6樓，威強電工業電腦股份有限公司 財會部。,董事,劉文義,,2026-05-18
1150517,3022,威強電,常會,1150525,是,累積投票制,是,1150313~1150323,221新北市汐止區中興路29號6樓，威強電工業電腦股份有限公司 財會部。,董事,江重良,,2026-05-18
1150517,3022,威強電,常會,1150525,是,累積投票制,是,1150313~1150323,221新北市汐止區中興路29號6樓，威強電工業電腦股份有限公司 財會部。,董事,魏諦斯,,2026-05-18
1150517,3022,威強電,常會,1150525,是,累積投票制,是,1150313~1150323,221新北市汐止區中興路29號6樓，威強電工業電腦股份有限公司 財會部。,董事,李盈瑩,,2026-05-18
1150517,3022,威強電,常會,1150525,是,累積投票制,是,1150313~1150323,221新北市汐止區中興路29號6樓，威強電工業電腦股份有限公司 財會部。,獨立董事,黃詩瑩,,2026-05-18
1150517,3022,威強電,常會,1150525,是,累積投票制,是,1150313~1150323,221新北市汐止區中興路29號6樓，威強電工業電腦股份有限公司 財會部。,獨立董事,楊宗霖,,2026-05-18
1150517,3022,威強電,常會,1150525,是,累積投票制,是,1150313~1150323,221新北市汐止區中興路29號6樓，威強電工業電腦股份有限公司 財會部。,獨立董事,陳維超,,2026-05-18
1150517,3023,信邦,常會,1150527,否,累積投票制,,,,,,,2026-05-18
1150517,3024,憶聲,常會,1150512,是,累積投票制,是,1150313~1150323,憶聲電子股份有限公司，地址: 桃園市中壢區中園路200-1號3樓,董事,無,,2026-05-18
1150517,3024,憶聲,常會,1150512,是,累積投票制,是,1150313~1150323,憶聲電子股份有限公司，地址: 桃園市中壢區中園路200-1號3樓,獨立董事,無,,2026-05-18
1150517,3025,星通,常會,1150626,否,累積投票制,,,,,,,2026-05-18
1150517,3026,禾伸堂,常會,1150525,否,累積投票制,,,,,,,2026-05-18
1150517,3027,盛達,常會,1150521,否,累積投票制,,,,,,,2026-05-18
1150517,3028,增你強,常會,1150612,否,累積投票制,,,,,,,2026-05-18
1150517,3029,零壹,常會,1150527,是,累積投票制,是,1150320~1150330,零壹科技股份有限公司 (地址：台北市內湖區內湖路一段360巷8號10樓)。,董事,林嘉&#21234;,,2026-05-18
1150517,3029,零壹,常會,1150527,是,累積投票制,是,1150320~1150330,零壹科技股份有限公司 (地址：台北市內湖區內湖路一段360巷8號10樓)。,董事,姜有謨,,2026-05-18
1150517,3029,零壹,常會,1150527,是,累積投票制,是,1150320~1150330,零壹科技股份有限公司 (地址：台北市內湖區內湖路一段360巷8號10樓)。,董事,亞洲世界電通股份有限公司,,2026-05-18
1150517,3029,零壹,常會,1150527,是,累積投票制,是,1150320~1150330,零壹科技股份有限公司 (地址：台北市內湖區內湖路一段360巷8號10樓)。,董事,吳銘雄,,2026-05-18
1150517,3029,零壹,常會,1150527,是,累積投票制,是,1150320~1150330,零壹科技股份有限公司 (地址：台北市內湖區內湖路一段360巷8號10樓)。,董事,大聯大控股股份有限公司,,2026-05-18
1150517,3029,零壹,常會,1150527,是,累積投票制,是,1150320~1150330,零壹科技股份有限公司 (地址：台北市內湖區內湖路一段360巷8號10樓)。,董事,黃素娥,,2026-05-18
1150517,3029,零壹,常會,1150527,是,累積投票制,是,1150320~1150330,零壹科技股份有限公司 (地址：台北市內湖區內湖路一段360巷8號10樓)。,獨立董事,葉奇鑫,,2026-05-18
1150517,3029,零壹,常會,1150527,是,累積投票制,是,1150320~1150330,零壹科技股份有限公司 (地址：台北市內湖區內湖路一段360巷8號10樓)。,獨立董事,黃淑君,,2026-05-18
1150517,3029,零壹,常會,1150527,是,累積投票制,是,1150320~1150330,零壹科技股份有限公司 (地址：台北市內湖區內湖路一段360巷8號10樓)。,獨立董事,趙書華,,2026-05-18
1150517,3030,德律,常會,1150527,是,累積投票制,是,1150320~1150330,德律科技股份有限公司(台北市士林區德行西路45號7樓),董事,陳玠源,,2026-05-18
1150517,3030,德律,常會,1150527,是,累積投票制,是,1150320~1150330,德律科技股份有限公司(台北市士林區德行西路45號7樓),董事,林江淮,,2026-05-18
1150517,3030,德律,常會,1150527,是,累積投票制,是,1150320~1150330,德律科技股份有限公司(台北市士林區德行西路45號7樓),董事,吳文明,,2026-05-18
1150517,3030,德律,常會,1150527,是,累積投票制,是,1150320~1150330,德律科技股份有限公司(台北市士林區德行西路45號7樓),董事,陳美靜,,2026-05-18
1150517,3030,德律,常會,1150527,是,累積投票制,是,1150320~1150330,德律科技股份有限公司(台北市士林區德行西路45號7樓),董事,陳維鈞,,2026-05-18
1150517,3030,德律,常會,1150527,是,累積投票制,是,1150320~1150330,德律科技股份有限公司(台北市士林區德行西路45號7樓),獨立董事,李朱育,,2026-05-18
1150517,3030,德律,常會,1150527,是,累積投票制,是,1150320~1150330,德律科技股份有限公司(台北市士林區德行西路45號7樓),獨立董事,陳亮嘉,,2026-05-18
1150517,3030,德律,常會,1150527,是,累積投票制,是,1150320~1150330,德律科技股份有限公司(台北市士林區德行西路45號7樓),獨立董事,黃瑞,,2026-05-18
1150517,3030,德律,常會,1150527,是,累積投票制,是,1150320~1150330,德律科技股份有限公司(台北市士林區德行西路45號7樓),獨立董事,王佳琪,,2026-05-18
1150517,3031,佰鴻,常會,1150608,否,累積投票制,,,,,,,2026-05-18
1150517,3032,偉訓,常會,1150624,否,累積投票制,,,,,,,2026-05-18
1150517,3033,威健,常會,1150618,否,累積投票制,,,,,,,2026-05-18
1150517,3034,聯詠,常會,1150529,否,累積投票制,,,,,,,2026-05-18
1150517,3035,智原,常會,1150525,否,累積投票制,,,,,,,2026-05-18
1150517,3036,文曄,常會,1150514,是,累積投票制,是,1150130~1150209,文曄科技股份有限公司股務部（地址：235603新北市中和區中正路738號14樓）,董事,黃仁虎,是,2026-05-18
1150517,3037,欣興,常會,1150529,是,累積投票制,是,1150320~1150401,欣興電子股份有限公司 財務處(333桃園市龜山區山鶯路179號財務處),董事,簡山傑,,2026-05-18
1150517,3037,欣興,常會,1150529,是,累積投票制,是,1150320~1150401,欣興電子股份有限公司 財務處(333桃園市龜山區山鶯路179號財務處),董事,蘭庭,,2026-05-18
1150517,3037,欣興,常會,1150529,是,累積投票制,是,1150320~1150401,欣興電子股份有限公司 財務處(333桃園市龜山區山鶯路179號財務處),董事,馬光華,,2026-05-18
1150517,3037,欣興,常會,1150529,是,累積投票制,是,1150320~1150401,欣興電子股份有限公司 財務處(333桃園市龜山區山鶯路179號財務處),董事,陳國朝,,2026-05-18
1150517,3037,欣興,常會,1150529,是,累積投票制,是,1150320~1150401,欣興電子股份有限公司 財務處(333桃園市龜山區山鶯路179號財務處),獨立董事,林弘堯,,2026-05-18
1150517,3037,欣興,常會,1150529,是,累積投票制,是,1150320~1150401,欣興電子股份有限公司 財務處(333桃園市龜山區山鶯路179號財務處),獨立董事,王聖煜,,2026-05-18
1150517,3037,欣興,常會,1150529,是,累積投票制,是,1150320~1150401,欣興電子股份有限公司 財務處(333桃園市龜山區山鶯路179號財務處),獨立董事,朱文儀,,2026-05-18
1150517,3037,欣興,常會,1150529,是,累積投票制,是,1150320~1150401,欣興電子股份有限公司 財務處(333桃園市龜山區山鶯路179號財務處),獨立董事,林水仙,,2026-05-18
1150517,3037,欣興,常會,1150529,是,累積投票制,是,1150320~1150401,欣興電子股份有限公司 財務處(333桃園市龜山區山鶯路179號財務處),獨立董事,孫素秋,,2026-05-18
1150517,3038,全台,常會,1150520,否,累積投票制,,,,,,,2026-05-18
1150517,3040,遠見,常會,1150608,是,累積投票制,是,1150410~1150420,新北市板橋區文化路二段287號35樓（本公司財務部）,獨立董事,詹志聰,,2026-05-18
1150517,3041,揚智,常會,1150630,否,累積投票制,,,,,,,2026-05-18
1150517,3042,晶技,常會,1150527,否,累積投票制,,,,,,,2026-05-18
1150517,3043,科風,常會,1150625,是,累積投票制,是,1150413~1150423,科風股份有限公司(財務處)，地址:新北市中和區連城路246號9樓,董事,科飛投資(股)公司,,2026-05-18
1150517,3043,科風,常會,1150625,是,累積投票制,是,1150413~1150423,科風股份有限公司(財務處)，地址:新北市中和區連城路246號9樓,董事,玖業投資(股)公司,,2026-05-18
1150517,3043,科風,常會,1150625,是,累積投票制,是,1150413~1150423,科風股份有限公司(財務處)，地址:新北市中和區連城路246號9樓,董事,韓榮裕,,2026-05-18
1150517,3043,科風,常會,1150625,是,累積投票制,是,1150413~1150423,科風股份有限公司(財務處)，地址:新北市中和區連城路246號9樓,獨立董事,蔡念澎,,2026-05-18
1150517,3043,科風,常會,1150625,是,累積投票制,是,1150413~1150423,科風股份有限公司(財務處)，地址:新北市中和區連城路246號9樓,獨立董事,鄭永傑,,2026-05-18
1150517,3043,科風,常會,1150625,是,累積投票制,是,1150413~1150423,科風股份有限公司(財務處)，地址:新北市中和區連城路246號9樓,獨立董事,張國榮,,2026-05-18
1150517,3043,科風,常會,1150625,是,累積投票制,是,1150413~1150423,科風股份有限公司(財務處)，地址:新北市中和區連城路246號9樓,獨立董事,李俊哲,,2026-05-18
1150517,3044,健鼎,常會,1150529,否,累積投票制,,,,,,,2026-05-18
1150517,3045,台灣大,常會,1150529,是,累積投票制,是,1150320~1150331,台灣大哥大股份有限公司秘書處，110台北市信義區菸廠路88號13樓。,董事,蔡明忠,,2026-05-18
1150517,3045,台灣大,常會,1150529,是,累積投票制,是,1150320~1150331,台灣大哥大股份有限公司秘書處，110台北市信義區菸廠路88號13樓。,董事,蔡明興,,2026-05-18
1150517,3045,台灣大,常會,1150529,是,累積投票制,是,1150320~1150331,台灣大哥大股份有限公司秘書處，110台北市信義區菸廠路88號13樓。,董事,林清棠,,2026-05-18
1150517,3045,台灣大,常會,1150529,是,累積投票制,是,1150320~1150331,台灣大哥大股份有限公司秘書處，110台北市信義區菸廠路88號13樓。,董事,林之晨,,2026-05-18
1150517,3045,台灣大,常會,1150529,是,累積投票制,是,1150320~1150331,台灣大哥大股份有限公司秘書處，110台北市信義區菸廠路88號13樓。,獨立董事,盧希鵬,,2026-05-18
1150517,3045,台灣大,常會,1150529,是,累積投票制,是,1150320~1150331,台灣大哥大股份有限公司秘書處，110台北市信義區菸廠路88號13樓。,獨立董事,陳東海,,2026-05-18
1150517,3045,台灣大,常會,1150529,是,累積投票制,是,1150320~1150331,台灣大哥大股份有限公司秘書處，110台北市信義區菸廠路88號13樓。,獨立董事,萬家樂,,2026-05-18
1150517,3045,台灣大,常會,1150529,是,累積投票制,是,1150320~1150331,台灣大哥大股份有限公司秘書處，110台北市信義區菸廠路88號13樓。,獨立董事,賴冠仲,,2026-05-18
1150517,3045,台灣大,常會,1150529,是,累積投票制,是,1150320~1150331,台灣大哥大股份有限公司秘書處，110台北市信義區菸廠路88號13樓。,獨立董事,吳宗霖,,2026-05-18
1150517,3046,建碁,常會,1150526,是,累積投票制,是,1150313~1150323,建碁股份有限公司股務室(105001台北市松山區復興北路369號7樓之5),董事,施宣輝,,2026-05-18
1150517,3046,建碁,常會,1150526,是,累積投票制,是,1150313~1150323,建碁股份有限公司股務室(105001台北市松山區復興北路369號7樓之5),董事,張家菲,,2026-05-18
1150517,3046,建碁,常會,1150526,是,累積投票制,是,1150313~1150323,建碁股份有限公司股務室(105001台北市松山區復興北路369號7樓之5),董事,簡慧祥,,2026-05-18
1150517,3046,建碁,常會,1150526,是,累積投票制,是,1150313~1150323,建碁股份有限公司股務室(105001台北市松山區復興北路369號7樓之5),獨立董事,陳泰福,,2026-05-18
1150517,3046,建碁,常會,1150526,是,累積投票制,是,1150313~1150323,建碁股份有限公司股務室(105001台北市松山區復興北路369號7樓之5),獨立董事,陳適安,,2026-05-18
1150517,3046,建碁,常會,1150526,是,累積投票制,是,1150313~1150323,建碁股份有限公司股務室(105001台北市松山區復興北路369號7樓之5),獨立董事,沈威,,2026-05-18
1150517,3046,建碁,常會,1150526,是,累積投票制,是,1150313~1150323,建碁股份有限公司股務室(105001台北市松山區復興北路369號7樓之5),獨立董事,龍惠施,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,董事,侯景德,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,董事,丁健興,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,董事,潘良榮,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,董事,李翰紳,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,董事,洪榮隆,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,獨立董事,曹忠明,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,獨立董事,駱金生,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,獨立董事,林宇亮,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,獨立董事,曾建超,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,獨立董事,吳傑銘,,2026-05-18
1150517,3047,訊舟,常會,1150616,是,累積投票制,是,1150411~1150421,訊舟科技(股)公司財務處，台北市內湖區新湖一路278號,獨立董事,韓淑琳,,2026-05-18
1150517,3048,益登,常會,1150611,否,累積投票制,,,,,,,2026-05-18
1150517,3049,精金,常會,1150612,否,累積投票制,,,,,,,2026-05-18
1150517,3050,鈺德,常會,1150617,否,累積投票制,,,,,,,2026-05-18
1150517,3051,力特,常會,1150624,否,累積投票制,,,,,,,2026-05-18
1150517,3052,夆典,常會,1150609,否,累積投票制,,,,,,,2026-05-18
1150517,3054,立萬利,常會,1150527,是,累積投票制,是,1150313~1150323,立萬利創新股份有限公司董事會﹝聯絡地址：台北巿內湖區潭美街537號9樓，電話：02-82213985﹞,董事,陳立青,,2026-05-18
1150517,3054,立萬利,常會,1150527,是,累積投票制,是,1150313~1150323,立萬利創新股份有限公司董事會﹝聯絡地址：台北巿內湖區潭美街537號9樓，電話：02-82213985﹞,董事,林婉菁,,2026-05-18
1150517,3054,立萬利,常會,1150527,是,累積投票制,是,1150313~1150323,立萬利創新股份有限公司董事會﹝聯絡地址：台北巿內湖區潭美街537號9樓，電話：02-82213985﹞,董事,羅士哲,,2026-05-18
1150517,3054,立萬利,常會,1150527,是,累積投票制,是,1150313~1150323,立萬利創新股份有限公司董事會﹝聯絡地址：台北巿內湖區潭美街537號9樓，電話：02-82213985﹞,董事,高志清,,2026-05-18
1150517,3054,立萬利,常會,1150527,是,累積投票制,是,1150313~1150323,立萬利創新股份有限公司董事會﹝聯絡地址：台北巿內湖區潭美街537號9樓，電話：02-82213985﹞,董事,張文淵,,2026-05-18
1150517,3054,立萬利,常會,1150527,是,累積投票制,是,1150313~1150323,立萬利創新股份有限公司董事會﹝聯絡地址：台北巿內湖區潭美街537號9樓，電話：02-82213985﹞,獨立董事,李謹如,,2026-05-18
1150517,3054,立萬利,常會,1150527,是,累積投票制,是,1150313~1150323,立萬利創新股份有限公司董事會﹝聯絡地址：台北巿內湖區潭美街537號9樓，電話：02-82213985﹞,獨立董事,許汶如,,2026-05-18
1150517,3054,立萬利,常會,1150527,是,累積投票制,是,1150313~1150323,立萬利創新股份有限公司董事會﹝聯絡地址：台北巿內湖區潭美街537號9樓，電話：02-82213985﹞,獨立董事,蔡美玲,,2026-05-18
1150517,3054,立萬利,常會,1150527,是,累積投票制,是,1150313~1150323,立萬利創新股份有限公司董事會﹝聯絡地址：台北巿內湖區潭美街537號9樓，電話：02-82213985﹞,獨立董事,游裕明,,2026-05-18
1150517,3055,蔚華科,常會,1150624,否,累積投票制,,,,,,,2026-05-18
1150517,3056,富華新,常會,1150623,否,累積投票制,,,,,,,2026-05-18
1150517,3057,喬鼎,常會,1150629,是,累積投票制,是,1150417~1150427,本公司財務部(新竹科學園區工業東四路21號2樓),董事,李志恩,,2026-05-18
1150517,3057,喬鼎,常會,1150629,是,累積投票制,是,1150417~1150427,本公司財務部(新竹科學園區工業東四路21號2樓),董事,何繼武,,2026-05-18
1150517,3057,喬鼎,常會,1150629,是,累積投票制,是,1150417~1150427,本公司財務部(新竹科學園區工業東四路21號2樓),董事,黃芳芷,,2026-05-18
1150517,3057,喬鼎,常會,1150629,是,累積投票制,是,1150417~1150427,本公司財務部(新竹科學園區工業東四路21號2樓),獨立董事,陳奕良,,2026-05-18
1150517,3057,喬鼎,常會,1150629,是,累積投票制,是,1150417~1150427,本公司財務部(新竹科學園區工業東四路21號2樓),獨立董事,董士鳴,,2026-05-18
1150517,3057,喬鼎,常會,1150629,是,累積投票制,是,1150417~1150427,本公司財務部(新竹科學園區工業東四路21號2樓),獨立董事,歐陽彥杰,,2026-05-18
1150517,3057,喬鼎,常會,1150629,是,累積投票制,是,1150417~1150427,本公司財務部(新竹科學園區工業東四路21號2樓),獨立董事,張哲榮,,2026-05-18
1150517,3058,立德,常會,1150623,是,累積投票制,是,1150320~1150330,立德電子股份有限公司(新北市新店區寶橋路235巷138號8樓),董事,謝秋琴,,2026-05-18
1150517,3058,立德,常會,1150623,是,累積投票制,是,1150320~1150330,立德電子股份有限公司(新北市新店區寶橋路235巷138號8樓),董事,陳永能,,2026-05-18
1150517,3058,立德,常會,1150623,是,累積投票制,是,1150320~1150330,立德電子股份有限公司(新北市新店區寶橋路235巷138號8樓),董事,包忠詒,,2026-05-18
1150517,3058,立德,常會,1150623,是,累積投票制,是,1150320~1150330,立德電子股份有限公司(新北市新店區寶橋路235巷138號8樓),董事,包效稷,,2026-05-18
1150517,3058,立德,常會,1150623,是,累積投票制,是,1150320~1150330,立德電子股份有限公司(新北市新店區寶橋路235巷138號8樓),獨立董事,楊銘泗,,2026-05-18
1150517,3058,立德,常會,1150623,是,累積投票制,是,1150320~1150330,立德電子股份有限公司(新北市新店區寶橋路235巷138號8樓),獨立董事,程敬義,,2026-05-18
1150517,3058,立德,常會,1150623,是,累積投票制,是,1150320~1150330,立德電子股份有限公司(新北市新店區寶橋路235巷138號8樓),獨立董事,陳遠東,,2026-05-18
1150517,3059,華晶科,常會,1150623,是,累積投票制,是,1150417~1150427,本公司財務部(地址:台北市內湖區堤頂大道二段251號10樓),董事,夏汝文,,2026-05-18
1150517,3059,華晶科,常會,1150623,是,累積投票制,是,1150417~1150427,本公司財務部(地址:台北市內湖區堤頂大道二段251號10樓),董事,陳孟芬,,2026-05-18
1150517,3059,華晶科,常會,1150623,是,累積投票制,是,1150417~1150427,本公司財務部(地址:台北市內湖區堤頂大道二段251號10樓),董事,丁予嘉,,2026-05-18
1150517,3059,華晶科,常會,1150623,是,累積投票制,是,1150417~1150427,本公司財務部(地址:台北市內湖區堤頂大道二段251號10樓),董事,梁敏芳,,2026-05-18
1150517,3059,華晶科,常會,1150623,是,累積投票制,是,1150417~1150427,本公司財務部(地址:台北市內湖區堤頂大道二段251號10樓),獨立董事,MORI SHOREI,,2026-05-18
1150517,3059,華晶科,常會,1150623,是,累積投票制,是,1150417~1150427,本公司財務部(地址:台北市內湖區堤頂大道二段251號10樓),獨立董事,FEI LIU,,2026-05-18
1150517,3059,華晶科,常會,1150623,是,累積投票制,是,1150417~1150427,本公司財務部(地址:台北市內湖區堤頂大道二段251號10樓),獨立董事,王婉貞,,2026-05-18
1150517,3060,銘異,常會,1150617,是,累積投票制,是,1150410~1150420,銘異科技股份有限公司股務部 (地址：桃園市龜山區萬壽路一段492-1號12樓之1),董事,謝錦興,,2026-05-18
1150517,3060,銘異,常會,1150617,是,累積投票制,是,1150410~1150420,銘異科技股份有限公司股務部 (地址：桃園市龜山區萬壽路一段492-1號12樓之1),董事,楊宏仁,,2026-05-18
1150517,3060,銘異,常會,1150617,是,累積投票制,是,1150410~1150420,銘異科技股份有限公司股務部 (地址：桃園市龜山區萬壽路一段492-1號12樓之1),董事,孫德文,,2026-05-18
1150517,3060,銘異,常會,1150617,是,累積投票制,是,1150410~1150420,銘異科技股份有限公司股務部 (地址：桃園市龜山區萬壽路一段492-1號12樓之1),獨立董事,魏郡芝,,2026-05-18
1150517,3060,銘異,常會,1150617,是,累積投票制,是,1150410~1150420,銘異科技股份有限公司股務部 (地址：桃園市龜山區萬壽路一段492-1號12樓之1),獨立董事,李志峰,,2026-05-18
1150517,3060,銘異,常會,1150617,是,累積投票制,是,1150410~1150420,銘異科技股份有限公司股務部 (地址：桃園市龜山區萬壽路一段492-1號12樓之1),獨立董事,呂月森,,2026-05-18
1150517,3060,銘異,常會,1150617,是,累積投票制,是,1150410~1150420,銘異科技股份有限公司股務部 (地址：桃園市龜山區萬壽路一段492-1號12樓之1),獨立董事,詹金坪,,2026-05-18
1150517,3062,建漢,常會,1150528,否,累積投票制,,,,,,,2026-05-18
1150517,3090,日電貿,常會,1150522,是,累積投票制,是,1150304~1150316,日電貿股份有限公司股務單位(地址：新北市新店區中正路四維巷1弄4號1樓)。,董事,無,,2026-05-18
1150517,3092,鴻碩,常會,1150527,是,累積投票制,是,1150313~1150323,臺北市內湖區行愛路169號6樓(本公司財務處）,董事,張利榮,,2026-05-18
1150517,3092,鴻碩,常會,1150527,是,累積投票制,是,1150313~1150323,臺北市內湖區行愛路169號6樓(本公司財務處）,董事,魯憶萱,,2026-05-18
1150517,3092,鴻碩,常會,1150527,是,累積投票制,是,1150313~1150323,臺北市內湖區行愛路169號6樓(本公司財務處）,董事,陳樹,,2026-05-18
1150517,3092,鴻碩,常會,1150527,是,累積投票制,是,1150313~1150323,臺北市內湖區行愛路169號6樓(本公司財務處）,董事,陳泰中,,2026-05-18
1150517,3092,鴻碩,常會,1150527,是,累積投票制,是,1150313~1150323,臺北市內湖區行愛路169號6樓(本公司財務處）,獨立董事,朱&#33398;芳,,2026-05-18
1150517,3092,鴻碩,常會,1150527,是,累積投票制,是,1150313~1150323,臺北市內湖區行愛路169號6樓(本公司財務處）,獨立董事,周哲毅,,2026-05-18
1150517,3092,鴻碩,常會,1150527,是,累積投票制,是,1150313~1150323,臺北市內湖區行愛路169號6樓(本公司財務處）,獨立董事,林孝甄,,2026-05-18
1150517,3094,聯傑,常會,1150528,否,累積投票制,,,,,,,2026-05-18
1150517,3130,一零四,常會,1150527,是,累積投票制,是,1150320~1150330,一零四資訊科技股份有限公司。(地址：新北市新店區寶中路119號3樓；受理單位：財務暨行政管理總處),獨立董事,胡昌亞,,2026-05-18
1150517,3135,凌航,常會,1150624,否,累積投票制,,,,,,,2026-05-18
1150517,3138,耀登,常會,1150625,否,累積投票制,,,,,,,2026-05-18
1150517,3149,正達,常會,1150601,是,累積投票制,是,1150320~1150330,本公司財務部(苗栗縣銅鑼鄉中平村29鄰中興路99號),董事,鍾志明,,2026-05-18
1150517,3149,正達,常會,1150601,是,累積投票制,是,1150320~1150330,本公司財務部(苗栗縣銅鑼鄉中平村29鄰中興路99號),董事,蕭仁亮,,2026-05-18
1150517,3149,正達,常會,1150601,是,累積投票制,是,1150320~1150330,本公司財務部(苗栗縣銅鑼鄉中平村29鄰中興路99號),董事,王國鴻,,2026-05-18
1150517,3149,正達,常會,1150601,是,累積投票制,是,1150320~1150330,本公司財務部(苗栗縣銅鑼鄉中平村29鄰中興路99號),董事,許庭禎,,2026-05-18
1150517,3149,正達,常會,1150601,是,累積投票制,是,1150320~1150330,本公司財務部(苗栗縣銅鑼鄉中平村29鄰中興路99號),獨立董事,陳文河,,2026-05-18
1150517,3149,正達,常會,1150601,是,累積投票制,是,1150320~1150330,本公司財務部(苗栗縣銅鑼鄉中平村29鄰中興路99號),獨立董事,柯翠婷,,2026-05-18
1150517,3149,正達,常會,1150601,是,累積投票制,是,1150320~1150330,本公司財務部(苗栗縣銅鑼鄉中平村29鄰中興路99號),獨立董事,黃國師,,2026-05-18
1150517,3149,正達,常會,1150601,是,累積投票制,是,1150320~1150330,本公司財務部(苗栗縣銅鑼鄉中平村29鄰中興路99號),獨立董事,吳俊,,2026-05-18
