出表日期,報告年度,公司代號,公司名稱,重大事件之風險管理政策,與使用關鍵材料相關的風險管理之描述,date
1150513,113,6239,力成,"力成科技持續強化風險管理機制，期望將風險控制於可承受的範圍內，保障利害關係人的權益及確保企業永續發展，設置有「風險管理委員會」及「風險管理推動小組」運作，「風險管理委員會」隸屬於董事會之下，執行風險監控並每年定期向董事會報告，投入資源進行風險管控與預警因應，並建立風險鑑別、營運衝擊分析等管控措施，提升危機處理能力。
營運持續管理政策：
･致力於建置完善的營運持續管理機制，以保障客戶及利害關係人的權益。
･落實營運持續管理組織運作，於營運環境有變化時，確實執行營運衝擊分析與風險評估，據以擬定營運持續策略、目標，提供必要資源並持續檢討精進。
･災害發生時，依營運持續策略投入資源維持與恢復最高營運，減少各類中斷事件所造成之損失與衝擊，並與客戶及利害關係人保持良好溝通。",2024年，依重大性原則及營運持續管理鑑別出與公司營運相關之環境、社會與公司治理議題之風險有6項，包括環境(E)的公共服務中斷、環境及氣候變遷；治理(G)的區域衝突、IT資通訊、供應鏈管理及法規變動，並針對不同風險項目制定因應措施與管理專責，落實預警、應變、危機管理、以及復原行動等程序，確保營運永續。,2026-05-15
1150513,113,6257,矽格,"1.本公司訂有「風險管理政策與程序」，明訂公司風險管理政策、管理範疇(矽格北興廠區、中興廠區與湖口廠區)及執行方式，並成立『風險管理委員會』責成及監督各單位執行風險管理，每年至少一次向董事會報告風險運作情形及執行成效。
2.辨別環境、社會、公司治理相關重大性議題之風險評估標準、過程、結果及風險管理政策或策略：
①參酌【氣候相關財務揭露】（Task Force on Climate-related Financial Disclosures,簡稱TCFD）及半導體行業別，鑑別氣候變遷風險與機會，如「利害關係人的關注與負面回饋日益增加」及「持續性高溫」風險議題，及「使用低碳能源」機會議題，分別確認上述議題公司衝擊程度與發生可能性，據以擬定氣候策略、因應措施及執行目標。
②本公司於99/3/31取得ISO 14001環境管理系統認證，最新證書效期自113/03/30~116/03/30；依據規劃(Plan)、實施(Do)、查核(Check)，及Act(改善)，即P-D-C-A循環管理方法論，每年踐行系統性盤點，並訂有「風險與機會評估及規劃措施表」納入各責任單位蒐集內外部及利害關係人關注之環境議題進行風險評估、制訂目標/指標並實施績效監督與量測，每年持續接受第三方查證單位查驗以持續改善。
③矽格於104/11/18取得QC 080000有害物質管理系統認證，將矽格生產製程中所使用接觸的所有材料/物質/工具，建立「有害物質風險評估表」明訂風險等級，並製訂管制方法，從入廠IQC進料檢驗到出廠OQC成品檢驗嚴格執行檢驗；同時落實供應鏈管理，藉由「禁用物質驗證報告」及「供應商RBA承諾書」等問卷調查回覆，及年度稽核推廣供應商綠色供應鏈環保概念，共同達到遵守RoHS、China RoHS、REACH及Sony GP等國際法規或客戶要求，減輕對生態系統影響及保護地球環境之目的。
3.社會：公司於113年9月13日取得ISO 22301:108營運持續管理系統(BCMS)認證，並推動下列措施：
①由高階經營團隊共同組成營運持續管理委員會。
②制訂與遵循「全面風險控管、健全應變能力、永續企業營運、達成客戶滿意」營運持續政策及營運持續管理制度。
③針對各作業流程全面推動中斷企業營運衝擊分析，如當面臨重大疫病/傳染病、罷工等造成人力短缺，據以制訂營運持續計畫，及其緊急應變措施，以利降低衝擊程度；後續再按內外部議題，評估風險層度及其管制措施。
4.另公司自過往疫情期間，吸收管制措施與設備，進而完善疫情管制措施；再者，日常營運建置多元化與雙向溝通管道，以強化勞資溝通；更投入訓練資源，持續提升員工專業程度與技能數，不僅為員工未來職涯加值，更可隨威脅事件適時支援，配合緊急應變措施，從而控制營運風險。
5.公司治理：公司治理整體風險管理政策著重於金融市場的不可預測事項，並尋求可降低對財務狀況及財務績效之潛在不利影響。同時，111年導入風險管理政策，由董事會層級核准，並由財務部督導，以辨認、評估與規避財務風險，且與集團內各營運單位密切合作。
",矽格無使用衝突礦產區產品於產品封裝與測試，並於供應鏈執行衝突礦產調查，確保產品100%未使用來自衝突礦產地區之產品。,2026-05-15
1150513,113,6269,台郡,針對可能對企業經營有不確定因素以積極並具成本效益的方式，整合並管理對營運及獲利可能造成影響之各種政策、營運、財務及危害性等潛在的風險。秉持企業願景及對業界與社會之永續責任。建置企業風險管理(Enterprise Risk Management， ERM)機制，以風險矩陣(Risk Map)評估風險事件發生頻率對營運衝擊嚴重度，定義風控優先順序與風險等級，依風險等級採用對應風險管理策略。,台郡科技的主要產品為軟式印刷電路板，上游主要原料包括銅箔基板、化學品、膠片及電子零組件，下游則應用 於 各式電子產品，包括資訊、通訊及消費性產品；故上游材料特性、廠商製程、技術層次皆對軟式印刷電路板品質有 重大影響，也因此上、中、下游廠商之專業性與配合度相當重要。為避免原物料斷鍊之風險，台郡對相關原物料， 依客戶需求進行4至12週的備料規畫；替代原物料則透過驗證並取得客戶同意後，方才進行採購。,2026-05-15
1150513,113,6271,同欣電,依據臺灣證券交易所辦理公司治理評鑑要求，上市上櫃公司應依重大性原則，進行與公司營運相關之環境、社會及公司治理議題之風險評估，並訂定相關風險管理政策或策略。重大議題的風險發生的嚴重性與可能性，及其風險考量、風險評估詳如永續報告書說明。 ,本公司來源多元，來自多國的穩定貨源確保原料充足，有效降低斷鏈風險，提升營運穩定性與持續性。 ,2026-05-15
1150513,113,6277,宏正,N/A,N/A,2026-05-15
1150513,113,6278,台表科,台表科以董事會通過之「風險管理政策」，作為風險管理之最高指導原則，依重大性原則將與營運相關及ESG相關議題等風險融入營運管理策略中，並透過對潛在風險之辨識、衡量、監督及管控，清楚掌握作業風險之範疇，架構整體化之風險管理體系，促進以適切風險管理為導向的經營模式。,由於資訊電子產品具生命週期短、產品技術快速變化的特性，台表科面對快速變遷的產業條件，將持續強化公司製造能力，提高競爭力外，並積極與既有之廠商維持長期合作關係，以利長期穩定訂單的取得。此外，進銷貨集中亦是該產業容易遇到的風險，台表科將利用豐富經驗，朝向其他領域發展，積極跨入光電產品領域，以搶先取得市場商機。,2026-05-15
1150513,113,6281,全國電,N/A,N/A,2026-05-15
1150513,113,6282,康舒,"強化公司營運韌性與風險應變能力，康舒參考國際企業風險管理架構，建置全面性風險管理制度，並進行管理與揭露，確保永續經營與價值創造。
公司依「風險管理政策與程序」建立多層級跨部門風險管理組織，由董事會監督整體風險管理政策與方向，公司內部設置風險管理專責單位，協調各部門執行風險辨識、評估與回應作業。稽核室負責監督內部控制與風險管理制度落實情形，企業永續辦公室統籌氣候與永續相關風險事項，資訊部門負責資安風險控制，人資部門負責人力與勞動條件風險，財務部門負責營運財務風險，形成整合性的企業風險管理架構。
康舒風險評估流程包括風險辨識、風險分析、風險評量及風險應對。每年定期依據營運、氣候、資訊等議題進行跨部門風險評估，並透過分析量化指標與風險矩陣進行分級，掌握公司營運之重大潛在風險，並將高風險項目納入風險監控清單與年度稽核重點。","1、半導體零件：
可能風險類型
(1)可取得性風險
(2)價格波動風險
(3)專利／法規風險
(4)碳足跡增加風險
風險因應策略
(1)多元供應來源（Multi-source）
(2)緩衝庫存(Buffer Stock)
(3)簽訂授權與長期合約
(4)採用低碳製程半導體材料或採用地區供應鏈
2、機構五金件
可能風險類型
(1)可取得性風險
(2)價格風險 
風險因應策略
(1)預先產能配置
(2)成本分析模型
(3)導入回收材料供應商（如：銅）
(4)價格反映機制，成本轉嫁至產品售價
3、印刷電路板
可能風險類型
(1)可取得性風險
(2)價格風險
(3)碳足跡增加風險
風險因應策略
(1)多元供應來源（Multi-source）
(2)成本分析與國際行情連動
(3)價格反映機制，成本轉嫁至產品售價
(4)採用回收銅、低碳製程及或採用地區供應鏈
4、磁性元件
可能風險類型
(1)可取得性風險
(2)價格風險 
風險因應策略
(1)多元供應來源（Multi-source）
(2)成本分析與國際行情連動
(3)導入回收銅材料
(4)價格反映機制，成本轉嫁至產品售價",2026-05-15
1150513,113,6283,淳安,N/A,N/A,2026-05-15
1150513,113,6285,啟碁,N/A,"為預防各種情事對供應鏈造成衝擊，導致供應鏈中斷，全球資材處依據「啓碁採購管理程序」以及外部環境、實際生產及原物料需求，每日追蹤料況，隨時調整應變措施，於必要時進行政策性備料，並執行替代零件（ Second source ）或雙承認料（ Dual source ）策略。
在原物料供應方面，啓碁部分產品零組件仰賴特定稀有金屬與礦物。隨著全球對科技產品需求持續攀升，對稀有礦物的需求也預期將同步上升，亦增加資源枯竭的風險。此外，極端氣候與自然災害日益頻繁，可能破壞礦區基礎設施並中斷供應鏈，這些新興風險皆可能導致採購成本上升，進而影響產品價格競爭力與企業營運穩定性。
為因應自然資源與礦物枯竭所帶來的潛在衝擊，啓碁採取以下管理措施：
• 定期調查價值鏈中營運活動與自然生態之間的關聯性，並針對高依賴性及高衝擊潛勢的環節，評估其對應的自然資源風險及新興風險議題。
• 制定永續材料政策，將資源耗竭風險納入公司策略規劃，預先配置資源以支持替代材料之研發與回收材料性能驗證，降低對原生資源的依賴。
• 強化供應商管理與原料監控機制，建構多元供應來源，降低對單一原料或供應商的依賴，以提升供應韌性與風險應對能力。
• 推動循環經濟策略，持續評估產品設計中導入再生材料、提升回收率與再利用之可行性，降低對新資源的長期需求，實現資源永續利用。
",2026-05-15
