出表日期,產業類別,公司代號,公司名稱,董事酬金-前年支付,董事酬金-今年支付,董事酬金-合計,董事酬金加計兼任員工酬金-前年支付,董事酬金加計兼任員工酬金-今年支付,加計兼任員工酬金-合計,酬金總額占稅後損益百分比(%)-董事酬金,酬金總額占稅後損益百分比(%)-加計兼任員工酬金,平均每位董事酬金-董事酬金,平均每位董事酬金-加計兼任員工酬金,領取來自子公司以外轉投資事業或母公司酬金,稅後純益,每股盈餘,股東權益報酬率(%),實收資本額(仟元),稅後損益與董監酬金變動之關聯性與合理性說明,date
1150415,塑膠工業,1308,亞聚,7964000,0,7964000,16584000,0,16584000,-0.7625,-1.5877,884889,1842667,29495000,-1044503,-1.76,-9.62,5937438.000000,"1.董事報酬依公司章程第十五條之一「不論公司營業盈虧，依其對本公司營運參與程度及貢獻之價值，並參酌國內業界水準」之規定辦理；酬勞依公司章程第十八條規定不超
過當年度獲利1%，上述酬金係參酌公司經營績效及董事績效評估結果議定之。另依股東會決議發給車馬費，惟本公司經理人兼任董事者不支領車馬費。其中董事定期評估的面
向包含公司目標與任務之掌握、董事職責認知、對公司營運之參與程度、內部關係經營與溝通、董事之專業及持續進修及內部控制等。
2.由薪資報酬委員會參考公司整體的營運績效、產業未來、經營風險及發展趨勢，經評估董事之績效目標達成情形後，訂定其個別薪資報酬之內容及數額，做成建議提董事會
通過，並隨時視實際經營狀況及相關法令適時檢討董事酬金制度，且不應引導董事追求薪資報酬而從事逾越公司風險胃納之行為。",2026-05-15
1150415,塑膠工業,1309,台達化,8098000,0,8098000,16630000,0,16630000,-1.8948,-3.8912,899778,1847778,24851000,-427371,-1.07,-7.09,3975868.000000,"依公司章程規定董事酬勞不超過當年度獲利百分之一，由薪資報酬委員會參考公司整體的營運績效、產業未來、經營風險及發展趨勢，經評估董事及經理人之績效目標達成情形後，訂定其薪資報酬之內容及數額，
做成建議提董事會通過，並隨時視實際經營狀況及相關法令適時檢討董事及經理人酬金制度，且不應引導董事及經理人追求薪資報酬而從事逾越公司風險胃納之行為。",2026-05-15
1150415,塑膠工業,1310,台苯,5214000,0,5214000,14840632,0,14840632,-0.7196,-2.0481,474000,1349148,0,-724616,-1.37,-9.62,5278698.000000,依本公司章程規定辦理，尚屬合理。,2026-05-15
1150415,塑膠工業,1312,國喬,11793819,65260,11859079,15194169,65260,15259429,-0.2708,-0.3484,1694154,2179918,0,-4379888,-3.97,-13.26,11266203.000000,"1.依本公司章程第29條規定，應以不超過當年度獲利狀況之2%分派董事酬勞，本公司114年度虧損，未分派董事酬勞。
2.本公司董事報酬係依公司章程第27條「不論公司盈虧均應支付並授權董事會依同業通常之水準議定之」辦理。",2026-05-15
1150415,塑膠工業,1313,聯成,6244000,0,6244000,20090228,0,20090228,-0.4019,-1.2932,693778,2232248,0,-1553533,-1.17,-5.27,13308461.000000,"1.依本公司章程,係以當年度獲利扣除累積虧損後不高於1%提撥董事酬勞。
2.114年度虧損約新台幣15億6仟397萬元(稅前損失),故未提撥董事酬勞。",2026-05-15
1150415,塑膠工業,1314,中石化,23708300,0,23708300,23708300,0,23708300,-0.7992,-0.7992,2709520,2709520,3789245,-2966375,-0.78,-3.84,37848502.000000,依據本公司章程第32條規定，本公司年度如有獲利，應提撥百分之三為員工酬勞及不高於百分之二為董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。,2026-05-15
1150415,塑膠工業,1315,達新,5915000,780000,6695000,28588104,792013,29380117,+4.5319,+19.8874,743889,3264457,0,+147732,1.55,1.54,990990.000000,"1.董事酬勞依本公司章程規定，不得高於盈餘數之千分之五，依會計師查核後之稅前金額提例。
2.董事酬勞於115.2.24薪委會審議通過，115.3.12提交董事會決議通過。
3.本年度稅前淨利1億6,225萬較113年度減少9,976萬元，此差異係因114年營收增加6.31%;但營業外收入及支出減少1億4,868萬。",2026-05-15
1150415,塑膠工業,1321,大洋,2675000,2278737,4953737,7124244,2278737,9402981,-1.7978,-3.4125,495374,940298,0,-275549,-1.25,-4.69,2272283.000000,本公司董事酬金包括報酬、董事酬勞及業務執行費用，董事酬勞發放政策訂於公司章程內，由董事會決議董事酬勞分派案並提股東會報告，董事報酬由公司參酌營運情況提報薪資報酬委員會並經董事會決議通過，董事得支領車馬費由董事會議定之，並不論公司盈虧均應支付，兼任員工之董事得比照職工支給待遇，並授權董事會依同業通常水準支給議定之。,2026-05-15
1150415,塑膠工業,1323,永裕,2250000,378000,2628000,14638000,692000,15330000,+11.1422,+64.9962,238909,1393636,0,+23586,0.26,0.90,912745.000000,"1.董事酬金占稅後純益：113年2.11% ;114年11.14%，兩年度之比例差異主要係因稅後損益大幅下降，導致比例上升。
2.加計兼任員工酬金占稅後純益：113年8.01% ;114年65.00%，兩年度之比例差異主要係因稅後損益大幅下降，導致比例上升。",2026-05-15
1150415,塑膠工業,1324,地球,6807976,0,6807976,6807976,0,6807976,-11.1096,-11.1096,1361595,1361595,0,-61280,-0.82,-6.59,751219.000000,本公司114年度因稅後純損，故未提撥董事酬勞及員工酬勞；其董事報酬依本公司董事酬金辦法辦理。,2026-05-15
1150415,塑膠工業,1325,恆大,186000,0,186000,3436830,0,3436830,-0.3122,-5.7696,26571,490976,0,-59568,-0.70,-2.32,852812.000000,本公司章程規定董事酬勞為不高於獲利2.5%內提撥，因本公司民國114年度尚無獲利，故董事酬勞之金額為新台幣0元。,2026-05-15
1150415,塑膠工業,1326,台化,28444000,0,28444000,79055000,0,79055000,-0.4907,-1.3637,2370333,6587917,32042000,-5797137,-0.99,-1.68,58611863.000000,2025年董事酬金總額占稅後純益-1.3637%，與2024年度28.461%比較，主因2025年度稅後虧損所致。,2026-05-15
1150415,塑膠工業,1337,再生-KY,515538,0,515538,5034326,0,5034326,-0.1104,-1.0783,73648,719189,0,-466886,-1.74,-11.97,2689547.000000,"董事僅領車馬費與經營績效及未來風險並無關聯性。
另依據本公司章程，本年度公司為稅後純損，故不予以發放董事酬勞。",2026-05-15
1150415,塑膠工業,1340,勝悅-KY,965154,0,965154,8793616,0,8793616,-0.2423,-2.2072,137879,1256231,0,-398410,-2.61,-14.20,1529229.000000,本公司董事會(2026/3/12)決議擬不分配2025年度董監酬勞及員工酬勞。,2026-05-15
1150415,塑膠工業,1341,富林-KY,8977792,0,8977792,8977792,0,8977792,+4.5795,+4.5795,1496299,1496299,0,+196043,3.71,14.32,528506.000000,獨立董事及其他董事每月固定報酬以及業務執行費用為出席費。,2026-05-15
1150415,塑膠工業,4306,炎洲,839000,0,839000,11976000,474000,12450000,+0.4876,+7.2361,119857,1778571,0,+172055,0.26,1.95,6767572.000000,本公司董事酬金目前採定額方式與稅後損益並未有直接關聯性,2026-05-15
1150415,紡織纖維,1402,遠東新,6735859,143208080,149943939,156217916,146003413,302221329,+1.9149,+3.8595,9996263,20148089,149373342,+7830538,1.55,3.38,53528751.000000,"(1)董事酬勞均視每年度公司之獲利狀況並按本公司章程第26條規定不高於2.5%提撥，再依董事會所訂並經薪酬委員會通過之分配辦法發放。業務執行費用係採固定金額發放。其餘酬金則由公司視總體及各事業部之營運績效，於調查上市公司之薪資報酬水準，參酌專業顧問公司出具之市場薪資行情調查報告暨考量整體財務及經營環境風險後制訂。 
(2)前述配發之酬勞須提送薪酬委員會審議，並經董事會核議後提請股東會報告。",2026-05-15
1150415,紡織纖維,1409,新纖,6340304,0,6340304,20919286,193962,21113248,+0.3298,+1.0982,528359,1759437,0,+1922533,1.19,4.83,16184093.000000,本公司董事酬金係考量稅後純益之比例、經營績效與未來風險，所擬訂合理之酬金金額。,2026-05-15
1150415,紡織纖維,1410,南染,1760000,700000,2460000,5120000,700000,5820000,+6.7625,+15.9991,351429,831429,0,+36377,0.58,2.64,620000.000000,依章程明訂提撥比例發放，於合理範圍內給付。,2026-05-15
1150415,紡織纖維,1414,東和,4069130,1248003,5317133,5676255,1248003,6924258,+12.6010,+16.4097,759590,989180,0,+42196,0.19,1.39,1980000.000000,本公司董事酬勞數額參酌對公司營運狀況、經營績效、同業水準，經薪資報酬委員會審議並提請董事會議定。董事酬勞以不超過當年度獲利狀況之百分之五並經薪資報酬委員會審議，提請董事會決議分派。,2026-05-15
1150415,紡織纖維,1417,嘉裕,4257477,1018454,5275931,11338779,1116184,12454963,+4.4999,+10.6230,753704,1779280,0,+117245,0.62,5.03,1899419.000000,依公司章程第二十二條規定，公司年度如有獲利應提撥不高於1%為董事酬勞。,2026-05-15
1150415,紡織纖維,1418,東華,5969000,0,5969000,16596000,0,16596000,-8.5348,-23.7299,695688,1934266,0,-69937,-1.29,-5.52,568343.000000,本公司最近二年度未支付董事酬勞，酬勞部份為車馬費及董事兼任員工之薪資、獎金。,2026-05-15
1150415,紡織纖維,1419,新紡,1392000,26964000,28356000,32310730,32311271,64622001,+2.3054,+5.2538,4050857,9231714,0,+1229995,4.11,7.45,3000413.000000,本公司酬金發放，係考量稅後純益之比例、經營績效與未來風險，擬定合理之酬金金額。,2026-05-15
1150415,紡織纖維,1434,福懋,4550000,945786,5495786,19844510,947307,20791817,+0.6352,+2.4030,499617,1890165,52226624,+865250,0.51,2.18,16846646.000000,113年利益14.9億，故董事酬勞156萬；114年利益8.7億，較113年減少41.9%，因利益減少故董事酬勞94.5萬，較113年減少39.4%,2026-05-15
1150415,紡織纖維,1440,南紡,11185000,0,11185000,20994170,0,20994170,-4.5107,-8.4666,670966,1259398,13881666,-247964,-0.15,-0.68,16568159.000000,"(1)本公司董事每月支領報酬，依本公司章程第二十四條規定，授權董事會依董事對本公司營運參與之程度及貢獻暨同業通常水準議定支付；本公司當年度如有獲利時，另依公司章程第二十九條之一規定分派董事酬勞。至於獨立董事則由董事會議定其月支之固定酬金，而不參與年度董事酬勞分派。
(2)本年度為稅後純損(247,964)仟元，無分派董事酬金中之「酬勞」，其餘係為固定酬金。",2026-05-15
1150415,紡織纖維,1441,大東,3252000,0,3252000,12819189,0,12819189,-10.3851,-40.9376,406500,1602399,120000,-31314,-0.45,-6.13,717444.000000,本公司董事之酬金係依據股東會及董事會之決議，不論盈虧定額支付；總經理及副總經理酬金係依據參照同業薪資調查水平訂定之公司「從業人員薪資發給辦法」，並考量該職位於本公司之職責、績效以及對營運貢獻，給付適當之酬金。,2026-05-15
1150415,紡織纖維,1444,力麗,3888000,600914,4488914,20500506,600914,21101420,-0.5812,-2.7320,498768,2344602,10970840,-772374,-0.78,-7.73,9955950.000000,合併公司董事酬勞係依照各公司章程及法令規定所提列分配，並由董事會決議之。其餘各項酬金政策及標準，悉依各公司經營績效，並參酌同業水準議定。,2026-05-15
1150415,紡織纖維,1445,大宇,6076000,0,6076000,8836000,0,8836000,-5.3664,-7.8041,628335,913754,0,-113222,-0.87,-5.01,1306660.000000,公司依章程規定係按當年度扣除分派員工及董事酬勞前之稅前利益分別以不低於2%及不高於3%提撥員工及董事酬勞。114年度為稅前淨損，故不予估列員工及董事酬勞。,2026-05-15
1150415,紡織纖維,1446,宏和,1205000,6000000,7205000,5170520,7393481,12564001,+3.2227,+5.6197,800556,1396000,8598481,+223570,1.62,8.06,1377095.000000,本期稅後淨利大幅減少，董事會決議減少董事及員工酬勞配發金額，致使兩期產生差異。,2026-05-15
1150415,紡織纖維,1447,力鵬,3888000,498716,4386716,16203425,498716,16702141,-0.5163,-1.9659,487413,1855793,7931881,-849589,-0.97,-9.26,9100712.000000,公司董事酬勞係依照公司章程及法令規定所提列分配，並由董事會決議之。其餘各項酬金政策及標準，悉依本公司經營績效，並參酌同業水準議定。,2026-05-15
1150415,紡織纖維,1449,佳和,3017000,2000000,5017000,12151594,2408998,14560592,+37.2291,+108.0483,418083,1213383,0,+13476,0.12,7.38,1271146.000000,稅後淨利減少導致占比提高,2026-05-15
1150415,紡織纖維,1451,年興,9380000,0,9380000,28000336,0,28000336,+2.6871,+8.0214,1042222,3111148,0,+349071,1.76,4.82,1980000.000000,"1、報酬：本公司董事支領固定報酬，每人每年1,000,000元。2、董事酬勞：所有董事皆不支領董事酬勞。3、業務執行費用：車馬費每次開會5,000元。",2026-05-15
1150415,紡織纖維,1452,宏益,12804000,0,12804000,18885940,0,18885940,-23.2690,-34.3218,1600500,2360743,0,-55026,-0.41,-2.00,1326414.000000,"1.本公司給付酬金政策、標準及組合係依本公司章程規定辦理：全體董事車馬費及報酬由薪酬委員會評定後，經董事會議定之。
2.因本期稅後純損，相關酬金均隨之減少。",2026-05-15
1150415,紡織纖維,1454,台富,3460000,0,3460000,7576066,0,7576066,-2.5257,-5.5302,340216,744943,0,-136994,-1.12,0.00,1298338.000000,"因114年稅後損益-136994(千元),無分配董監酬勞,平均每位董事酬金340(千元)為每月董事及出席車馬費,實屬合理。",2026-05-15
1150415,紡織纖維,1455,集盛,2480000,0,2480000,12868800,0,12868800,-0.4729,-2.4537,280861,1457395,0,-524473,-0.99,-8.66,5316884.000000,"114年度提列基礎:
係依公司章程以該年度之獲利情況，提列3%董監酬勞，因虧損提列金額0元。
113年度提列基礎:
係依公司章程以該年度之獲利情況，提列3%董監酬勞，因虧損提列金額0元。",2026-05-15
1150415,紡織纖維,1457,宜進,7111000,6282171,13393171,15338666,6999177,22337843,+4.8700,+8.1224,1488130,2481983,0,+275014,1.18,4.71,3167300.000000,"本公司董事酬勞係依章程規定提撥，依據其對公司營運參與及貢獻價值分配。獨立董事執行本公司職務時，係不論營業盈虧，本公司均支給固定報酬，兼任員工酬金係參考同業通常水準。
本公司114年合併稅後純益較113年增加，合併董事酬金金額卻較113年減少，主係宜進公司本年度董事酬勞提撥比例較低所致，114年合併董事酬金總額為13,393千元較113年合併董事酬
金總額14,401千元減少1,008千元，114年合併加計兼任員工酬金總額為22,338千元，較113年合併加計兼任員工酬金總額21,564千元增加774千元，上述金額係屬合理。",2026-05-15
1150415,紡織纖維,1459,聯發,1350000,1784493,3134493,14188500,1971865,16160365,+1.2261,+6.3212,348277,1795596,0,+255653,0.81,7.57,3586289.000000,"1.本公司113年度董事酬金總額占稅後純益比例為5.683%，114年度董事酬金總額占稅後純益比例為6.3212%。
2.本公司給付酬金之政策，係參考同業中的薪資水準，並評估在公司職務的權貴及貢獻度，予以合理報酬。
3.本公司114年度淨利依公司章程規定依比例提撥董事酬勞，並經董事會決議。",2026-05-15
1150415,紡織纖維,1460,宏遠,3560000,0,3560000,6957513,0,6957513,-1.9888,-3.8867,323636,632501,560020,-179006,-0.27,-3.10,6946434.000000,"本公司董事酬金主要有車馬費及薪資等，車馬費依據一般水準給付，提報董事會決議行
之，另本公司設有薪資報酬委員會，定期評估董事及經理人之薪資報酬，將所提建議提
交董事會討論。本年度董事報酬為出席車馬費及固定報酬，與公司損益變動無關聯性。",2026-05-15
1150415,紡織纖維,1463,強盛新,12455298,845351,13300649,12455298,845351,13300649,+58.1398,+58.1398,1209150,1209150,0,+22877,0.13,1.77,1732684.000000,"本公司114及113年度支付董事酬金占合併財務表稅後純益比例分別為58.1398%與2.5037%，本公司董事於本公司並未領取薪資，僅每次董事會開會領取定額車馬費，董事無兼任經理人，董事酬勞亦依章程規定提列，其比率之變動主要係因公司當年度獲利狀況改變而發生變動。
另因本公司前董事長於114年5月辦理退休，本公司依據109年3月26日董事會通過之「委任經理人退職辦法」發放其退休金。相關退休金已於以前年度提列入帳，對本年度損益並無重大影響，扣除該退休金影響數後，114年度支付董事酬金占合併財務表稅後純益比例從58.1398%，降為19.3367%。",2026-05-15
1150415,紡織纖維,1464,得力,4202580,6457876,10660456,33210242,6457876,39668118,+7.1040,+26.4343,1522922,5666874,0,+150063,0.35,0.95,4255757.000000,本公司有關董事酬金提撥，均依公司章程規定辦理，比較所提撥酬金尚屬於合理範圍。,2026-05-15
1150415,紡織纖維,1466,聚隆,5550717,0,5550717,14452969,0,14452969,-4.6632,-12.1421,504611,1313906,0,-119032,-1.07,-7.46,1111573.000000,本年度決算為稅後淨損，故不發董事酬金亦不發放員工酬勞。,2026-05-15
1150415,紡織纖維,1467,南緯,5560000,0,5560000,16707295,0,16707295,-5.2801,-15.8662,505455,1518845,0,-105301,-0.45,-4.01,2336247.000000,"1.獨立董事則由董事會議定固定酬金（每季給付一次），而不參與公司獲利時之酬勞分派。
2.提供背書保證之董事給予固定薪酬，一般董事僅支領出席車馬費並無薪酬
3.董事長,副董事長,林宗頤董事兼任員工,支領固定薪酬",2026-05-15
1150415,紡織纖維,1468,昶和,837245,0,837245,5606888,0,5606888,+2.4820,+16.6219,104656,700861,0,+33732,0.21,1.99,1604053.000000,本公司未支付董監事酬勞，酬金部份僅為車馬費及董事兼任員工之薪水。,2026-05-15
1150415,紡織纖維,1470,大統新創,1790000,2679273,4469273,6076615,2844080,8920695,+6.6443,+13.2620,436027,870312,0,+67265,0.78,6.57,857670.000000,"114年度稅後純益為67,265仟元，較113年度97,309仟元減少30.87%；114年度合併公司提撥董事酬勞為2,679仟元，較實際發放113年度董事酬勞3,981仟元減少32.71%，提撥數與稅後淨利呈正向關係。",2026-05-15
1150415,紡織纖維,1473,台南,0,5400000,5400000,15303924,5400000,20703924,+6.4726,+24.8165,490909,1882175,5018000,+83428,0.57,2.10,1461535.000000,本公司酬金發放係依公司章程規定辦理，並視公司的經營績效及未來的風險，以擬訂合理之酬金金額。,2026-05-15
1150415,紡織纖維,1474,弘裕,3280000,1236635,4516635,7319228,1236635,8555863,+10.3138,+19.5375,410603,777806,0,+43792,0.34,1.91,1298970.000000,"1.參照本公司公司章程規定，依當年度獲利狀況分派董監事酬勞，本年度分派金額尚屬合理。
2.董事兼任員工領取之相關酬金，乃參酌同業通常水準支給情形及依其職務、貢獻等因素綜合考量。",2026-05-15
1150415,紡織纖維,1475,業旺,598000,0,598000,598000,0,598000,+0.3326,+0.3326,119600,119600,0,+179783,2.72,0.00,660168.000000,"本公司今年獲利表現雖較去年下降,但董事酬勞並無調整,車馬費依開會次數支付",2026-05-15
1150415,紡織纖維,1476,儒鴻,12599583,0,12599583,107461381,0,107461381,+0.2285,+1.9486,969199,8266260,0,+5514937,20.10,18.84,2743671.000000,本公司訂有「董事會績效評估辦法」，以之做為獨立董事及董事考核評估依據，除考量公司整體經營績效、獲利率，亦參酌個人參與率、績效達成率及對公司營運效益的貢獻度等綜合評估，給予合理報酬。,2026-05-15
1150415,紡織纖維,1477,聚陽,730000,111234520,111964520,52205700,115778520,167984220,+3.0980,+4.6480,7464301,11198948,2740500,+3614095,14.65,25.36,2466937.000000,本公司之董事酬金係依董事承攬職責與貢獻並考量公司之營運成果進行規劃。,2026-05-15
1150415,紡織纖維,4414,如興,5760000,3426758,9186758,10760200,3426758,14186958,+5.4117,+8.3573,1020751,1576329,0,+169756,0.68,3.86,2637957.000000,因稅前有利益，故提撥董事酬勞。,2026-05-15
1150415,紡織纖維,4426,利勤,4072192,0,4072192,5926192,0,5926192,-0.8026,-1.1680,603288,877954,0,-507374,-2.94,-23.65,1726773.000000,"依照公司章程規定辦理，因本年度虧損，故董事酬勞不予分派；
其董事報酬依「董事薪資報酬辦法」辦理發放。",2026-05-15
1150415,紡織纖維,4438,廣越,5602439,5492000,11094439,24984084,5586302,30570386,+3.4646,+9.5467,1357948,3741785,0,+320221,3.04,3.45,1134255.000000,114年度加計兼任員工酬金總額較113年度增加，係因本公司於114年6月增選2名董事係分別擔任本公司總經理及副總經理職務所致，另114年度稅後損益較113年度減少係受營業外損失影響，114年營業淨利仍較113年度增加。為實際反映董事責任負擔與市場酬金水準，本公司董事報酬符合章程規定且業經本公司薪資報酬委員會審議通過。,2026-05-15
1150415,紡織纖維,4439,冠星-KY,4410000,0,4410000,33109391,2970804,36080195,+1.4996,+12.2690,630000,5154314,0,+294077,7.73,8.90,380973.000000,"1.本公司董事酬金之給付係參考公司整體的營運績效、產業未來經營風險及發展趨勢，亦參考個人的績效達成率及對公司績效的貢獻度，給予合理報酬，相關績效考核及薪酬合理性均經薪酬委員會審議並提請董事會決議後給付。
2.依本公司公司章程規定：「本公司年度如有獲利應以當年度獲利不超過百分之五分派董事酬勞」，本公司114年(2025年度)董事酬勞經董事會決議不發放，符合公司章程規定，應屬合理之範圍。
本公司未設置監察人，不適用。",2026-05-15
1150415,紡織纖維,4441,振大環球,1615000,0,1615000,11978827,1790998,13769825,+0.1740,+1.4833,230714,1967118,0,+928294,14.79,15.59,681756.000000,本公司獨立董事報酬係考量基本之費用支出、執行業務投入時間等成本，並參酌同業通常水準支給議定之。另當年度公司如有獲利，依公司章程規定，經薪酬委員會及董事會決議提撥不高於百分之五為董事酬勞。,2026-05-15
1150415,電機機械,1503,士電,10632000,100000000,110632000,50912107,112750000,163662107,+3.3855,+5.0083,7375467,10910807,0,+3267810,6.27,8.95,5209722.000000,"1.董事酬勞係依據公司章程規定，按當年度扣除分派員工及董事酬勞前之稅前利益以不高於4%提撥，計新台幣100,000仟元(約2.33%)。
2.董事兼任員工領取之相關酬金係依據公司核薪辦法等相關規定辦理，並業經薪酬委員會審議通過。",2026-05-15
1150415,電機機械,1504,東元,1830000,95737000,97567000,1830000,95737000,97567000,+1.8612,+1.8612,8869727,8869727,0,+5242070,2.42,6.25,23764407.000000,"※本公司給付酬金之政策，以該職位於同業市場中的薪資水平、於公司內該職位的權責範圍以及對公司營運目標的貢獻度給付酬金。
訂定酬金之程序，係依據本公司績效薪酬實施準則，該準則係參考公司整體的營運績效並考慮未來經營風險，亦參考個人的績效達成率及對公司績效的貢獻度，而給予合理的報酬。
年終獎金之發放則係按照營業淨利提撥固定比例，該比例變動時須經董事會決議通過。",2026-05-15
1150415,電機機械,1506,正道,1440000,0,1440000,4863597,0,4863597,+7.8560,+26.5335,160000,540400,10560480,+18330,0.06,0.68,3003885.000000,"1.本公司支付董事酬金依據公司章程規定，授權董事會依董事對本公司營運參與之程度及貢獻之價值暨同業通常水準議定，董事會核准後呈股東會決議通過後發放之。
2.本公司114年度未有紅利酬金分配。",2026-05-15
1150415,電機機械,1513,中興電,4947000,98987360,103934360,34071729,99590160,133661889,+2.6060,+3.3514,11548262,14851321,0,+3988220,8.07,19.89,5031125.000000,"依本公司章程第33條:本公司年度如有獲利，應提撥百分之三以下以數額為董事酬勞。
114、113年度董事酬勞二年度皆按稅前淨利相同比例提撥。
114年度稅後純益3,988,220,000元、董事酬金占稅後純益之比例為2.61%、加計董事兼任員工酬金占稅後純益之比例為3.35%。
113年度稅後純益3,622,777,996元、董事酬金占稅後純益之比例為2.60%、加計董事兼任員工酬金占稅後純益之比例為3.64%。",2026-05-15
1150415,電機機械,1514,亞力,7673600,24538729,32212329,54184845,29906734,84091579,+3.6059,+9.4135,2741475,7156730,0,+893312,3.30,14.78,2731085.000000,本公司董事中除總裁、董事長、副董事長兼總經理、副總經理等係於公司常駐敘職，負有既定之任務及職掌，依一般市場行情及公司敘薪標準並衡量年度經營績效及獲利情況，故按月領有固定薪給及年終獎金，其餘董事則僅領取車馬費，並依據公司章程於有獲利之年度支付董事酬勞金。,2026-05-15
1150415,電機機械,1515,力山,4506012,6400000,10906012,18682742,9607434,28290176,+6.1858,+16.0460,1211779,3143353,0,+176307,0.97,4.37,1814735.000000,"1.董事之酬金包括車馬費、董事酬勞以及兼任員工領取相關酬金。
2.在車馬費方面，係參考同業水準，依董事出席董事會情況支付。
3.本公司董事執行本公司職務(兼任員工領取相關酬金)時，不論公司營業盈虧，公司得支給報酬，其報酬授權董事會依其對公司營運參與程度及貢獻之價值，於不超過本公司核薪辦法所訂最高薪階之標準議定之。
4.依本公司章程第二十五條，本公司應以當年度稅前利益扣除分配員工酬勞及董事酬勞前之利益於保留彌補累積虧損數額後，如尚有餘額應提撥董事酬勞不高於5%。本公司114年度獲利新臺幣263,038,649元(即稅前利益扣除分派員工及董事酬勞前之利益），提列董事酬勞2.43％計新臺幣6,400,000元。",2026-05-15
1150415,電機機械,1517,利奇,1185000,0,1185000,8040989,0,8040989,-0.7695,-5.2217,169286,1148713,0,-153992,-0.69,-3.82,2200000.000000,"1.本公司董事之報酬依公司章程及薪資報酬委員會組織規程規定辦理，授權董事會依其對公司營運參與程度及貢獻之價值，於不超過同業通常水準議定支給，並經薪酬委員會及董事會通過。
2.本公司114年度決算稅前未獲利，董事酬勞、員工酬勞未估列。董事報酬係支付獨立董事固定報酬，業務執行費用係支付董事車馬費。",2026-05-15
1150415,電機機械,1519,華城,14353146,78856209,93209355,34770874,84187478,118958352,+2.1091,+2.6917,9320936,11895835,0,+4419436,13.99,44.58,3158808.000000,董事報酬依公司章程訂明，授權董事會依其對本公司營運參與之程度及貢獻之價值，並考量同業通常之水準議訂之，董事酬勞依章程第27條規定不高於2%，均尚屬合理。,2026-05-15
1150415,電機機械,1526,日馳,1146000,0,1146000,13821200,0,13821200,-17.2851,-208.4646,127333,1535689,0,-6630,-0.11,-0.49,600000.000000,"本公司酬金之分配,係依公司章程相關規定辦理。
1114年度董事酬金較113年增加,
係因113年董事改選,新任董事酬金自任職起算之故,
尚屬合理。",2026-05-15
1150415,電機機械,1528,恩德,3840000,0,3840000,16791191,0,16791191,-5.7184,-25.0048,548571,2398742,0,-67152,-0.35,-3.11,1913310.000000,董事之報酬，授權董事會依各該董事對本公司營運參與程度及貢獻價值，並參酌國內外業界通常支給水準議定之。,2026-05-15
1150415,電機機械,1529,樂事綠能,968418,0,968418,4685332,0,4685332,+0.6169,+2.9848,88038,425939,0,+156972,1.01,8.88,1550951.000000,本公司無提列董事酬金,2026-05-15
1150415,電機機械,1530,亞崴,1800006,0,1800006,5491606,0,5491606,-0.7719,-2.3549,200001,610178,0,-233203,-2.45,-6.87,945942.000000,"(1)114年度平均每位董事酬金較113年減少，系因114年稅後損益狀況較113年不佳，影響董事酬金。
(2)114年業務執行費用較113年增加，系因114年開會次數增加致使車馬費增加。",2026-05-15
1150415,電機機械,1531,高林股,4442000,0,4442000,4442000,0,4442000,-20.8594,-20.8594,634571,634571,0,-21295,-0.12,-0.58,1821081.000000,"(1)董監事之酬金包括車馬費、報酬、酬勞及兼任員工領取之相關薪資、退休金、酬勞，員工及董監事酬勞依本公司章程規定，董監事之車馬費由董事會決議。
(2)董事兼任員工之酬金及總經理及副總理酬金，係依照該職等於同業市場之薪資水準，加以各職責領域對公司經營暨個人之績效達成率，給與合理報酬。
(3)114年度因為虧損，未提撥董事及員工酬勞，113年度董事酬勞均按稅前淨利提撥1.5%；員工酬勞均按稅前淨利提撥3.5%。
(4)本公司114年每位董事平均酬金634,871元，較113年每位董事平均酬金1,359,429元低，主要係
A.董事林聖智先生於113年間於擔任董事期間同時兼任總經理，其總經理職務退休時所領取之退職退休金申報於「兼任員工領取相關酬金」欄位。
B.114年度因為虧損，未提撥董事及員工酬勞。 
(5)酬金之發放將併同考量公司未來面臨之營運風險。",2026-05-15
1150415,電機機械,1532,勤美,30224000,10339000,40563000,36677000,11093000,47770000,+9.8665,+11.6196,4507000,5307778,0,+411117,0.98,3.76,4226043.000000,董事酬金係依各位董事對公司及子公司營運參與之程度及貢獻之價值，並考量整體經濟環境與參酌同業通常水準訂定，合併公司114年度考量114年度稅後淨利較113年度減少，致使114年度整體發放金額為下降之情況，尚屬合理。,2026-05-15
1150415,電機機械,1535,中宇,3441315,3876319,7317634,9467129,3876319,13343448,+1.4775,+2.6941,665239,1213041,24337758,+495280,4.00,13.09,1237426.000000,本公司章程第三十二條規定，本公司年度如有獲利，係以當年度扣除分派員工及董事酬勞前之稅前利益分別以不低於千分之一為員工酬勞及不高於百分之一為董事酬勞金，符合規定。,2026-05-15
