出表日期,證券商代號,證券商名稱,開業日,地址,電話,date
1150518,884L,玉山-國際證券,1031218,臺北市松山區民生東路3段156號2樓,(02)55561313,2026-05-18
1150518,884M,玉山-數位,1100412,台北市中正區武昌街一段77號4樓,02-23700013,2026-05-18
1150518,884T,玉山-自營,891120,,02-55561313,2026-05-18
1150518,8881,國泰-高雄,950303,高雄市新興區中正三路55號9樓之2,07-2285888,2026-05-18
1150518,8882,國泰-台中,960625,台中市西區臺灣大道二段573號11樓部分,04-37013888,2026-05-18
1150518,8883,國泰-松江,991217,無,02-2181-2888,2026-05-18
1150518,8884,國泰-台南,1010524,臺南市民生路一段62號3樓部分,(06)2259666,2026-05-18
1150518,8885,國泰-桃園,1010604,無設營業廳,(03)3567866,2026-05-18
1150518,8886,國泰-新莊,1010530,無設營業廳,(02)22015666,2026-05-18
1150518,8887,國泰-忠孝,1010528,無設營業廳,(02)77117888,2026-05-18
1150518,8888,國泰-敦南,1060703,台北市敦化南路二段218號5樓之1,02-77326889,2026-05-18
1150518,888A,國泰-館前,930813,台北市中正區重慶南路一段57號2樓,02-23310025,2026-05-18
1150518,888C,國泰-永和簡易,1150318,新北市永和區福和路389號6樓之2,02-77050109,2026-05-18
1150518,888D,國泰-左營簡易,1150420,高雄市左營區博愛二路366號22樓之3、22樓之5,07-9739700,2026-05-18
1150518,888K,國泰-板橋,930813,新北市板橋區三民路1段216號4樓部分,02-89643888,2026-05-18
1150518,888N,國泰-新竹,1140325,新竹縣竹北市光明五街210號2樓,03-6223688,2026-05-18
1150518,888Q,國泰-國際證券,1030808,無,02-77123892,2026-05-18
1150518,888T,國泰-自營,930813,,23269888,2026-05-18
1150518,896T,香港上海匯豐-自營,951003,,02-27228458,2026-05-18
1150518,9101,群益金鼎-敦南,1000503,臺北市敦化南路2段97號地下之2,02-27052888,2026-05-18
1150518,9103,群益金鼎-松山,921110,台北市南京東路4段130號11樓、11樓之1,02-25708889,2026-05-18
1150518,9105,群益金鼎-高盛,891226,高雄市前鎮區一心二路252號3樓,07-3309966,2026-05-18
1150518,9108,群益金鼎-海山,891226,新北市板橋區東門街30之2號3樓之1,02-29699977,2026-05-18
1150518,910D,群益金鼎-市府,940103,台北市信義區忠孝東路五段293號3樓（部分）,(02)27512288,2026-05-18
1150518,910T,群益金鼎-自營,781012,,02-87898888,2026-05-18
1150518,9131,群益金鼎-民權,1000503,臺中市民權路91號4、5樓,04-22208822,2026-05-18
1150518,9134,群益金鼎-開元,1000503,臺南市開元路280號3樓之1~2、4樓之1~2,06-2348899,2026-05-18
1150518,9135,群益金鼎-東大,1000503,新竹市東大路1段118號3樓,03-5317777,2026-05-18
1150518,9136,群益金鼎-西松,1000503,臺北市南京東路5段213號3樓,02-27683388,2026-05-18
1150518,9137,群益金鼎-士林,1000503,臺北市中正路118-1號地下1樓、1樓,02-28380567,2026-05-18
1150518,9138,群益金鼎-中港,1000503,臺中市梧棲區大仁路二段369號1、2樓,04-26577599,2026-05-18
1150518,913D,群益金鼎-潭子,1000503,臺中市潭子區興華一路418號,04-25362345,2026-05-18
1150518,913E,群益金鼎-基隆,1000503,基隆市仁二路255號8樓,02-24221212,2026-05-18
1150518,913H,群益金鼎-屏東,1000503,屏東縣屏東市永福路9號3樓,08-7339602,2026-05-18
1150518,913I,群益金鼎-萬華,1000503,臺北市萬華區桂林路31號2樓,02-23751399,2026-05-18
1150518,913N,群益金鼎-土城,1000503,新北市土城區明德路2段47號1樓、2樓,02-22625988,2026-05-18
1150518,913R,群益金鼎-北高雄,1000503,高雄市鼓山區明華路317號3樓,07-5559933,2026-05-18
1150518,913U,群益金鼎-崇德,1000503,臺中市崇德路2段416號地下1樓-1,04-22468899,2026-05-18
1150518,913Y,群益金鼎-館前,1000503,臺北市中正區重慶南路一段77號8樓,02-23615678,2026-05-18
1150518,913g,群益金鼎-三重,1000503,新北市三重區正義南路91、93、95、97、99號1樓,02-29734388,2026-05-18
1150518,9183,群益金鼎-高雄,800605,高雄市河東路165號1樓(部分)、2樓,07-2150077,2026-05-18
1150518,9184,群益金鼎-台中,811114,台中市忠明南路40號1、2樓、42號地下1樓,04-23200088,2026-05-18
1150518,9185,群益金鼎-台南,830709,台南市中西區民生路2段76號3樓(部份)及3樓之1,06-2252588,2026-05-18
1150518,9186,群益金鼎-新竹,840708,新竹市北大路307號 8樓之1、8樓之2、8樓之3、8樓之4,03-5237777,2026-05-18
1150518,9187,群益金鼎-彰化,840706,彰化縣彰化市民生路279號7樓,04-7250888,2026-05-18
1150518,9188,群益金鼎-三民,840715,高雄市三民區大昌二路80號1樓(含夾層)、2樓及2樓之2,07-3952588,2026-05-18
1150518,9189,群益金鼎-桃園,841005,桃園市桃園區成功路1段32號4樓(部分),03-3377555,2026-05-18
1150518,918A,群益金鼎-中壢,841005,桃園市中壢區中山路88號3樓,03-4278699,2026-05-18
1150518,918B,群益金鼎-板橋,850513,新北市板橋區三民路1段216號3樓(部分),02-89518089,2026-05-18
1150518,918C,群益金鼎-古亭,1000503,臺北市中正區南昌路2段85號1、2樓,02-23279288,2026-05-18
1150518,918D,群益金鼎-東門,860324,台南市北門路1段97號4樓,06-2290077,2026-05-18
1150518,918E,群益金鼎-南京,1000503,臺北市南京東路2段71號9樓,02-25427088,2026-05-18
1150518,918F,群益金鼎-新店,860801,新北巿新店區中正路190號8樓,02-29121818,2026-05-18
1150518,918G,群益金鼎-新莊,860802,新北市新莊區中平路379號3樓,02-89918899,2026-05-18
1150518,918H,群益金鼎-中山,861018,台北市中山區林森北路372號6樓,02-21002798,2026-05-18
1150518,918J,群益金鼎-永和,830301,新北市永和區福和路353號2樓,02-29207777,2026-05-18
1150518,918K,群益金鼎-東湖,870707,臺北市內湖區成功路5段460號8樓之1,02-26333988,2026-05-18
1150518,918L,群益金鼎-建成,870805,台中市東區建成路735號3樓,04-22830099,2026-05-18
1150518,918M,群益金鼎-嘉義,860714,嘉義市垂楊路87 號1樓,05-2258666,2026-05-18
1150518,918P,群益金鼎-天母,890515,台北市中山北路7段18號3樓之1、之2,02-28767388,2026-05-18
1150518,918W,群益金鼎-忠孝,1000503,台北市忠孝東路4段87號15樓,02-27771077,2026-05-18
1150518,918X,群益金鼎-台北,920519,台北市重慶北路1段30號4樓,02-25561133,2026-05-18
1150518,918c,群益金鼎-鳳山,911111,高雄市前鎮區永豐路8號1、2樓及10號1、2樓,07-7101288,2026-05-18
1150518,918d,群益金鼎-內湖,920317,台北市內湖區成功路4段50號6樓,02-27911999,2026-05-18
1150518,918e,群益金鼎-大安,930216,臺北市大安區忠孝東路4段169號2樓、2樓之1,02-27730899,2026-05-18
1150518,918g,群益金鼎-大甲,901231,台中市大甲區蔣公路295號2樓,04-26882828,2026-05-18
1150518,918i,群益金鼎-竹南,891226,苗栗縣竹南鎮民族街87號5樓,037-478345,2026-05-18
1150518,918s,群益金鼎-丹鳳,930929,新北市新莊區富國路16號1樓、2樓,02-29082388,2026-05-18
1150518,918u,群益金鼎-瑞豐,911111,高雄市苓雅區三多一路174號2樓,07-7211828,2026-05-18
1150518,918x,群益金鼎-延平,920901,臺北市大同區延平北路2段96號4樓,02-25553888,2026-05-18
1150518,918z,群益金鼎-宜蘭,940103,宜蘭縣宜蘭市舊城南路50號5樓,03-9331999,2026-05-18
1150518,9199,群益金鼎-國際證券,1030526,台北市松山區民生東路3段156號11樓之6部分,02-87898888,2026-05-18
1150518,9202,凱基-中港,981221,臺中市臺灣大道1段728號8樓,04-22019588,2026-05-18
1150518,9204,凱基-台中,981221,台中市民族路50號5樓,04-22278011,2026-05-18
1150518,9205,凱基-三重,981221,新北市三重區正義北路206號、208號3、4樓,02-29838833,2026-05-18
1150518,9206,凱基-高雄,981221,高雄市中正二路74號5樓,(07)222-3211,2026-05-18
1150518,9207,凱基-永和,981221,新北市永和區中正路63、65號6樓,(02)22324567,2026-05-18
1150518,9208,凱基-桃園,981221,桃園市桃園區成功路1段32號14樓,(03)3336622,2026-05-18
1150518,9209,凱基-岡山,981221,高雄市岡山區岡山路101號1、2樓,076233600,2026-05-18
1150518,920A,凱基-板橋,1020624,新北市板橋區四川路1段107號2樓,02-89516688,2026-05-18
1150518,920C,凱基-雙和,1020624,新北市中和區中和路232號3樓,02-22468666,2026-05-18
1150518,920D,凱基-市府,1020624,台北市忠孝東路4段563號7樓,02-27456888,2026-05-18
1150518,920F,凱基-站前,1020624,台北市許昌街17號3樓及3樓之1,02-23831111,2026-05-18
1150518,920G,凱基-彰化,1020624,彰化市中山路2段353號1樓,04-7266565,2026-05-18
1150518,920H,凱基-基隆,981221,基隆市仁一路259號3樓、4樓,24202111,2026-05-18
1150518,920M,凱基-宜蘭,981221,宜蘭市光復路48號2、3樓,03-9334999,2026-05-18
1150518,920N,凱基-湖口,981221,新竹縣湖口鄉成功路247號,03-5907766,2026-05-18
1150518,920T,凱基-自營,981221,,02-21818808,2026-05-18
1150518,920V,凱基-新店,981221,新北市新店區北新路3段106號1、2樓及106之1號,02-29155855,2026-05-18
1150518,920W,凱基-大里,981221,台中市大里區中興路2段127號2、4樓,04-24866988,2026-05-18
1150518,920Z,凱基-台東,1020624,台東縣台東市中山路248號1、2、3樓,089-353345,2026-05-18
1150518,9211,凱基-台南,981221,台南市林森路1段395號3樓,06-2347622,2026-05-18
1150518,9212,凱基-東港,981221,屏東縣東港鎮光復路1段186號3樓,(08)833-6565,2026-05-18
1150518,9215,凱基-高美館,981221,高雄市鼓山區明誠四路156號3樓及3樓之1,(07)5544888,2026-05-18
1150518,9216,凱基-信義,981221,台北市復興北路167號14樓之1、之2、之3,02-27195528,2026-05-18
1150518,9217,凱基-松山,981221,台北市八德路4段678號3樓,02-27534567,2026-05-18
1150518,9218,凱基-大直,981221,台北市明水路646號1樓、648號1樓、636號2樓之7及636號2樓之8。,(02)85098288,2026-05-18
1150518,921C,凱基-民權,1020624,台北市復興北路420號4樓,02-25043388,2026-05-18
1150518,921E,凱基-三峽,1020624,新北市三峽區文化路59號3樓之1,02-6729988,2026-05-18
1150518,921G,凱基-五股,1020624,新北市五股區中興路4段40號1樓、2樓,02-82950066,2026-05-18
1150518,921J,凱基-土城,1020624,新北市土城區金城路3段182號,02-82626998,2026-05-18
1150518,921M,凱基-八德,1020624,桃園市八德區介壽路2段137號3樓,03-3779688,2026-05-18
1150518,921S,凱基-新莊,1020624,新北市新莊區思源路555號2樓之2,02-89919999,2026-05-18
1150518,921Y,凱基-東勢,981221,台中市東勢區豐勢路297號4樓,04-25877111,2026-05-18
1150518,9223,凱基-豐中,981221,台中市豐原區三豐路1段43號7樓,04-25274180,2026-05-18
1150518,9225,凱基-內埔,981221,屏東縣內埔鄉平昌街5號1樓,08-7690888,2026-05-18
1150518,9226,凱基-汐止,981221,新北市汐止區新興路3號7樓,02-26485959,2026-05-18
1150518,9227,凱基-城中,981221,台北市博愛路35號2樓、6樓,2361-6789,2026-05-18
1150518,9229,凱基-中山,981221,台北市中山區中山北路2段68號7樓、8樓,02-77026678,2026-05-18
1150518,922C,凱基-屏東,981221,屏東縣屏東市自由路188號3樓,08-7657000,2026-05-18
1150518,9231,凱基-員林,981221,彰化縣員林鎮中山路2段100號6樓,04-8399988,2026-05-18
1150518,9233,凱基-長庚,981221,桃園市龜山區復興一路227號地下1樓,03-3275000,2026-05-18
1150518,9234,凱基-竹北,981221,新竹縣竹北市仁義路193號2、3樓,03-5552233,2026-05-18
1150518,9235,凱基-永華,981221,台南市永華路1段32號3樓,06-2205570,2026-05-18
1150518,9236,凱基-虎尾,981221,雲林縣虎尾鎮公安路160號2、3、4樓,(05)633-3581,2026-05-18
1150518,9237,凱基-敦北,981221,台北市松山區敦化北路88號8樓之2,02-27401166,2026-05-18
1150518,9238,凱基-士林,981221,台北市士林區文林路342號5樓,02-28823355,2026-05-18
1150518,9239,凱基-市政,981221,臺中市西屯區市政路402號4樓之2、之3,04-2258-9669,2026-05-18
1150518,9252,凱基-嘉義,981221,嘉義市垂楊路620號4樓,05-2276879,2026-05-18
1150518,9254,凱基-科園,981221,新竹市光復路1段273號1樓,03-6686599,2026-05-18
1150518,9255,凱基-和平,981221,台北市羅斯福路2段102號3樓、3樓之1,02-23697707,2026-05-18
1150518,9256,凱基-南崁,981221,桃園市蘆竹區中正路308號1樓、2樓,03-3129933,2026-05-18
1150518,9257,凱基-林口,981221,新北市林口區文化二路1段399號3樓,02-26025678,2026-05-18
1150518,9258,凱基-羅東,981221,宜蘭縣羅東鎮中正北路48號1樓,03-9534888,2026-05-18
1150518,9266,凱基-新豐,981221,新竹縣新豐鄉中興路206號,03-5575566,2026-05-18
1150518,9268,凱基-台北,981221,台北市南京東路2段137號4樓及10樓,02-25166789,2026-05-18
1150518,9272,凱基-竹科,981221,新竹市中正路158號3樓,03-5221177,2026-05-18
1150518,9273,凱基-竹東,981221,新竹縣竹東鎮朝陽路9號2樓,03-5958588,2026-05-18
1150518,9274,凱基-鳳山,981221,高雄市鳳山區維新路128號1、2樓,07-7198899,2026-05-18
1150518,9275,凱基-三多,981221,高雄市苓雅區中華四路47號3樓,07-3383288,2026-05-18
1150518,9276,凱基-苗栗,981221,苗栗市中正路458號2樓,037-321300,2026-05-18
1150518,9278,凱基-永康,981221,台南市永康區中山南路1042號1、2樓,06-2038899,2026-05-18
1150518,9281,凱基-斗六,981221,雲林縣斗六市永安路46號3樓,05-5376688,2026-05-18
1150518,9283,凱基-北門,981221,台南市北門路1段101號4樓,06-2228777,2026-05-18
1150518,9285,凱基-中壢,981221,桃園市中壢區環北路421號、423號1、2樓,03-4336989,2026-05-18
1150518,9287,凱基-內湖,981221,台北市內湖路1段360巷15號8樓,02-27938388,2026-05-18
1150518,9288,凱基-埔墘,981221,新北市板橋區三民路1段216號5樓,02-89517777,2026-05-18
1150518,9289,凱基-興隆,981221,台北市興隆路3段69號2樓,02-29315000,2026-05-18
1150518,9291,凱基-大安,981221,台北市安和路2段82號2樓,02-27080606,2026-05-18
1150518,9296,凱基-頭份,981221,苗栗縣頭份鎮中華路916號4樓,037-591888,2026-05-18
1150518,9297,凱基-文心,981221,台中市北屯區文心路4段875號2樓,04-22466168,2026-05-18
1150518,9299,凱基-國際證券,1030416,免設,02-21818888,2026-05-18
1150518,9302,華南永昌-台中,840610,台中市南屯區五權西路二段131號1樓,04-24719488,2026-05-18
1150518,9303,華南永昌-高雄,850214,高雄市五福三路80、82號3樓,07-2728688,2026-05-18
1150518,9305,華南永昌-新莊,850925,新北市新莊區中港路306號4樓及308號4樓,02-22795688,2026-05-18
1150518,9306,華南永昌-台南,851105,台南市府前路2段612號1、2樓,06-2959988,2026-05-18
1150518,9307,華南永昌-大安,811222,台北市復興南路1段368號4樓,02-27549696,2026-05-18
1150518,9308,華南永昌-麻豆,851021,台南市麻豆區中山路36號4、5樓,06-5720168,2026-05-18
1150518,9309,華南永昌-古亭,851129,台北市羅斯福路2段91號2樓(部份),02-23699588,2026-05-18
1150518,930T,華南永昌-自營,790222,台北市民生東路4段54號5F部分,02-25456888,2026-05-18
1150518,9312,華南永昌-民權,861108,高雄市民權二路385號地下1樓及6樓,07-3333133,2026-05-18
1150518,9314,華南永昌-嘉義,851224,嘉義市蘭井街469號3樓,05-2226848,2026-05-18
1150518,9315,華南永昌-大甲,950901,台中市大甲區順天路159號2樓,04-26880737,2026-05-18
1150518,9316,華南永昌-淡水,860410,新北市淡水區中正路28號4樓,02-26255566,2026-05-18
1150518,9317,華南永昌-林口,860708,新北市林口區林口路46號3樓,02-26018288,2026-05-18
1150518,9319,華南永昌-鶯歌,860801,新北市鶯歌區國慶街101號3、4樓,02-26776000,2026-05-18
1150518,9322,華南永昌-基隆,910128,基隆市仁愛區仁一路305號9-10樓,02-24201201,2026-05-18
1150518,9323,華南永昌-小港,860724,高雄市小港區漢民路339號2樓,07-8068988,2026-05-18
1150518,9324,華南永昌-岡山,890209,高雄市岡山區民族路88號1樓、地下室1樓,07-6255911,2026-05-18
1150518,9325,華南永昌-忠孝,910128,台北市忠孝東路2段130號3樓之1,02-23587488,2026-05-18
1150518,9326,華南永昌-南京,810921,台北市松山區南京東路3段248號6樓,02-27755688,2026-05-18
1150518,9327,華南永昌-斗六,861127,雲林縣斗六市太平路7號4樓,05-5330777,2026-05-18
1150518,9328,華南永昌-潮州,860912,屏東縣潮州鎮新生路71號4樓,08-7805888,2026-05-18
1150518,9329,華南永昌-朴子,861121,嘉義縣朴子市文化北路2號2樓,05-3707688,2026-05-18
1150518,9331,華南永昌-鳳山,900326,高雄市鳳山區中山路145號4樓,07-7477600,2026-05-18
1150518,9332,華南永昌-楠梓,900326,高雄市楠梓區楠梓路201號地下一樓,07-3542030,2026-05-18
1150518,9333,華南永昌-長虹,900219,宜蘭縣羅東鎮公正路155號2 樓,03-9574101,2026-05-18
1150518,9334,華南永昌-世貿,900219,臺北市信義區基隆路2段91號2樓,02-27396266,2026-05-18
1150518,9337,華南永昌-內壢,900514,桃園市中壢區環中東路262號2樓,03-4519888,2026-05-18
1150518,9339,華南永昌-竹北,930102,新竹縣竹北市勝利一路89號,03-6580066,2026-05-18
1150518,9343,華南永昌-頭份,900305,苗栗縣頭份市中華路916號3樓之2,037-667999,2026-05-18
1150518,9347,華南永昌-敦南,910128,台北市忠孝東路4段107號8樓之2,02-27415858,2026-05-18
1150518,9349,華南永昌-板橋,900514,新北市板橋區忠孝路102號2樓,02-29561688,2026-05-18
1150518,9352,華南永昌-桃園,860410,桃園市桃園區南華街79號4樓,03-3478168,2026-05-18
1150518,9358,華南永昌-東勢,950207,台中市東勢區三民街280號,04-25881811,2026-05-18
1150518,9359,華南永昌-中正,910722,台北市重慶南路一段38號4樓,02-23821788,2026-05-18
1150518,9362,華南永昌-苗栗,950317,苗栗縣苗栗市中正路686號2樓及3樓部分,037-376118,2026-05-18
1150518,9363,華南永昌-彰化,920623,彰化縣彰化市陳稜路156號5樓,04-7223700,2026-05-18
1150518,9366,華南永昌-豐原,1120103,台中市豐原區信義街95號5樓,04-25281000,2026-05-18
1150518,9369,華南永昌-三重,931213,新北市三重區仁愛街731號地下一樓,02-28576789,2026-05-18
1150518,9377,華南永昌-虎尾,1041102,雲林縣虎尾鎮林森路1段490號4樓,(05)6334888,2026-05-18
1150518,9386,華南永昌-東昇,900626,台東市中華路1段347號2樓,089-332339,2026-05-18
1150518,9399,華南永昌-國際證券,1030710,台北市民生東路4段54號5樓(部分),25456888,2026-05-18
1150518,9604,富邦-陽明,890909,台北市北投區裕民六路2號1樓,02-28230688,2026-05-18
1150518,9608,富邦-台東,890911,台東市中華路1段366號2樓,089-341022,2026-05-18
1150518,960S,富邦-國際證券,1030506,臺北市仁愛路四段169號4樓部分,(02)27716699,2026-05-18
1150518,960T,富邦-自營,781206,台北市仁愛路4段169號15樓部分及台北市敦化南路1段111號9樓部分,02-87716888,2026-05-18
1150518,9614,富邦-基隆,981203,基隆市信一路133號1樓,2421-3355,2026-05-18
1150518,9616,富邦-岡山,900608,高雄市岡山區竹圍里22鄰中山北路178號2樓及3樓部分,07-6236123,2026-05-18
1150518,961C,富邦-南京,1120409,北市南京東路2段111號3樓,02-25048888,2026-05-18
1150518,961F,富邦-公益,1120409,台中市南屯區公益路2段51號3樓部分,04-23278989,2026-05-18
1150518,961H,富邦-新板,1120409,新北市板橋區府中路29號4樓,02-29693333,2026-05-18
1150518,961K,富邦-七賢,1120409,高雄市七賢二路267號2樓,07-2816888,2026-05-18
1150518,961M,富邦-木柵,1120409,台北市木柵路3段96號4樓之1,02-22342616,2026-05-18
1150518,961N,富邦-青埔,1120409,桃園市中壢區洽溪路59號2樓,03-4273888,2026-05-18
1150518,961P,富邦-和美,1120409,彰化縣和美鎮彰美路6段86號2樓部分,04-7565988,2026-05-18
1150518,961R,富邦-南員林,1120409,彰化縣員林鎮中山路1段753號4、5樓,04-8326118,2026-05-18
1150518,961Y,富邦-屏東,1120409,屏東市中正路125號3樓之1及3樓之2,08-7663888,2026-05-18
1150518,961Z,富邦-永康,1120409,台南市永康區大灣路856號部分,06-3113888,2026-05-18
1150518,9621,富邦-花蓮,890911,花蓮縣花蓮市林森路256號2樓,038-350111,2026-05-18
1150518,9623,富邦-台北,890909,台北市許昌街17號2樓,02-23113333,2026-05-18
1150518,9624,富邦-竹北,890911,新竹縣竹北市光明六路263號3樓,03-5515588,2026-05-18
1150518,9625,富邦-竹東,890911,新竹縣竹東鎮榮樂里14鄰惠昌街45號3、4、5樓,03-5818888,2026-05-18
1150518,9627,富邦-內湖,920728,台北市內湖區內湖路1段318號4樓,02─87971188,2026-05-18
1150518,962A,富邦-南港,1120409,台北市南港區三重路19之5號部分,02-27390369,2026-05-18
1150518,962B,富邦-二林,1120409,彰化縣二林鎮中山路116號4、5樓,04-8951808,2026-05-18
1150518,962C,富邦-竹科,1120409,新竹市東區埔頂二路75號3樓、77號3樓,03-5227868,2026-05-18
1150518,962D,富邦-新莊,1120409,新北市新莊區中正路383號2樓及3樓,02-22019789,2026-05-18
1150518,962E,富邦-樹林,1120409,新北市樹林區中山路1段100、102號4樓,02-26869968,2026-05-18
1150518,962G,富邦-斗六,1120409,雲林縣斗六市中山路72號2樓,05-5351010,2026-05-18
1150518,962J,富邦-三峽,1120409,新北市三峽區文化路59號4樓之1,02-26748988,2026-05-18
1150518,962P,富邦-頭份,1120409,苗栗縣頭份鎮中華路926號2、4樓,037-663888,2026-05-18
1150518,962Q,富邦-北高雄,1120409,免設,07-5501768,2026-05-18
1150518,9634,富邦-羅東,890909,宜蘭縣羅東鎮信義里興東路286號2樓,03-9571166,2026-05-18
1150518,9636,富邦-中壢,890911,桃園市中壢區慈惠3街162號1樓、環北路398號2樓之6及之8,03-4256767,2026-05-18
1150518,963A,富邦-八德,1120409,桃園市八德區金和路10號一樓、地下一樓及金和路2號地下一樓(部分),03-3622888,2026-05-18
1150518,963L,富邦-豐原,1120409,台中市豐原區三民路95號4、5樓,04-25229688,2026-05-18
1150518,9647,富邦-新竹,890911,新竹市北區中山路8號1~4樓及5樓部分,03-5228678,2026-05-18
1150518,9654,富邦-永和,840421,新北市永和區保生路1號地下1樓部分,02-22323266,2026-05-18
1150518,9655,富邦-板橋,841120,新北市板橋區文化路1段266號1樓之1,02-22546996,2026-05-18
1150518,9657,富邦-苗栗,851218,苗栗縣苗栗市中正路386號3樓,037-327196,2026-05-18
1150518,9658,富邦-建國,860503,台北市建國北路2段196號地下1樓,02-25095198,2026-05-18
1150518,9659,富邦-高雄,811102,高雄市新興區民族二路95號地下1樓,07-2366901,2026-05-18
1150518,965K,富邦-台中,820726,台中市西屯區漢口路2段138號1樓,04-23129999,2026-05-18
1150518,965U,富邦-彰化,850601,彰化市中山路2段349號2樓,04-7259456,2026-05-18
1150518,9661,富邦-新店,890119,新北市新店區北新路2段252號地下1樓之5,02-29178818,2026-05-18
1150518,9663,富邦-敦南,951213,台北市敦化南路1段108號地下1樓,02-8771-5888,2026-05-18
1150518,9665,富邦-桃園,860625,免設,03-3381668,2026-05-18
1150518,9666,富邦-南屯,861220,台中市五權西路2段668號之1部份,04-23801168,2026-05-18
1150518,9667,富邦-台南,851226,台南市民生路2段279號2樓之1,06-2265000,2026-05-18
1150518,966F,富邦-左營,900720,高雄市左營區博愛二路418之1 號(1樓及2樓),07-5570123,2026-05-18
1150518,9672,富邦-員林,890911,彰化縣員林鎮莒光路五九八號,04-8343100,2026-05-18
1150518,9676,富邦-仁愛,881218,台北市仁愛路4段376號3樓及10樓,02-27542866,2026-05-18
1150518,9677,富邦-三重,890222,新北市三重區正義北路279號地下1層樓,02-89818189,2026-05-18
1150518,9686,富邦-宜蘭,890911,宜蘭縣宜蘭市中山路三段152號2樓(部分),03-9369300,2026-05-18
1150518,9692,富邦-嘉義,890911,嘉義市林森西路320號,05-2236556,2026-05-18
1150518,9693,富邦-新營,890911,台南縣新營市民治路301號3樓及1樓（部份）、2樓（部份）,06-6571000,2026-05-18
1150518,9697,富邦-虎尾,890911,雲林縣虎尾鎮德興里1鄰公安路133號2樓,05-6336611,2026-05-18
1150518,969C,富邦-北港,890911,雲林縣北港鎮西勢里文化路40號2樓(部分),05-7831888,2026-05-18
1150518,9801,元大-松江,960926,臺北市中山區松江路106號3樓,02-25010655,2026-05-18
1150518,980C,元大- 斗六,960926,雲林縣斗六市中山路82號6樓,05-5353456,2026-05-18
1150518,980D,元大-北府,960926,臺南市北區西門路3段157號2樓,06-2353366,2026-05-18
1150518,980K,元大-竹科,960926,新竹市光復路1段267號3、4樓,03-5679988,2026-05-18
1150518,980Q,元大-南崁,990208,桃園市蘆竹區中正路311號3樓,03-3527777,2026-05-18
1150518,980R,元大-南海,960926,臺北市大安區安和路2段5號5樓、5樓之1、5樓之2,02-23975399,2026-05-18
1150518,980T,元大-自營,960926,台北市南京東路3段225號14F部分,02-7177777,2026-05-18
1150518,980a,元大-中山北路,960926,臺北市中山區中山北路2段129號2樓之1、2樓之2,02-25975888,2026-05-18
1150518,980d,元大-沙鹿,960926,台中市沙鹿區沙田路131號5樓,04-26623311,2026-05-18
1150518,980e,元大-清水,960926,臺中市清水區中山路170號5樓,04-26238585,2026-05-18
1150518,980h,元大-台北,960926,台北市重慶南路1段86號6樓,02-23830968,2026-05-18
1150518,980l,元大-虎尾,960926,雲林縣虎尾鎮和平路1號3樓,05-6313000,2026-05-18
1150518,980u,元大-府城,960926,臺南市中西區民生路1段165號3樓,06-2206678,2026-05-18
1150518,980w,元大-西屯,960926,台中市西屯區西屯路2段256巷6號3樓之1,04-27067171,2026-05-18
1150518,9812,元大-台中,960926,台中市中區自由路2段8號3樓之1,04-22218777,2026-05-18
1150518,9813,元大-中崙,960926,臺北市松山區敦化南路1段66號1樓,02-25786666,2026-05-18
1150518,9814,元大-大益,960926,臺南市南區健康路2段176號2樓,06-2611151,2026-05-18
1150518,9815,元大-大灣,960926,臺南市永康區永大路2段179之3號2樓,06-2717766,2026-05-18
1150518,9816,元大-新竹,960926,新竹市民生路276號2樓,03-5456000,2026-05-18
1150518,9817,元大-東泰,960926,高雄市三民區九如一路73號2樓,07-3903333,2026-05-18
1150518,981A,元大-三峽,960926,新北市三峽區學勤路13號,02-26776611,2026-05-18
1150518,981B,元大-竹北,960926,新竹縣竹北市光明六路85號3樓,03-5536000,2026-05-18
1150518,981C,元大-路竹,960926,高雄市路竹區竹南里國昌路66號,07-6977456,2026-05-18
1150518,981D,元大-南投,960926,南投縣南投市中山街202號4樓之2、之3、之5,049-2232111,2026-05-18
1150518,981E,元大-發財,960926,新北市新莊區中華路2段5號4樓,02-29971166,2026-05-18
1150518,981F,元大-福營,960926,新北市新莊區龍安路284號1樓,02-22010011,2026-05-18
1150518,981G,元大-彰化,960926,彰化縣彰化市華山路37號3樓,04-7257001,2026-05-18
1150518,981I,元大-天母,960926,臺北市士林區天母西路26之1號,02-28722345,2026-05-18
1150518,981K,元大-林園,960926,高雄市林園區鳳林路1段1號2樓,07-6433001,2026-05-18
1150518,981L,元大-莒光,960926,高雄市楠梓區新昌街51號1樓,07-3651356,2026-05-18
1150518,981M,元大-苗栗,960926,苗栗縣苗栗市中正路462號4樓之1,037-333611,2026-05-18
1150518,981N,元大-金門,960926,金門縣金城鎮民權路188號,082-372367,2026-05-18
1150518,981Q,元大-太平,960926,臺中市太平區中興東路62號3、4樓,04-22768859,2026-05-18
1150518,981R,元大-竹山,960926,南投縣竹山鎮集山路3段919號2樓,049-2652633,2026-05-18
1150518,981S,元大-崇德,960926,臺中市北屯區崇德路2段46之2號,04-22333398,2026-05-18
1150518,981U,元大-華山,960926,台北市忠孝東路1段85號3樓,02-23223388,2026-05-18
1150518,981V,元大-民雄,960926,嘉義縣民雄鄉保生街212號,05-2268899,2026-05-18
1150518,981X,元大-新生,960926,台北市中正區新生南路1段148號4、7樓,02-23959988,2026-05-18
